match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_ownGoals,captain,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAGoal
11391394,home,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,19.0,16.0,6.0,3.0,16.0,17.0,2.0,2.0,7.0,3.0,2.0,90.0,29.0,6.7,3.0,8.13e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,D,88,88,False,73.0,63.0,4.0,2.0,35.0,35.0,38.0,2.0,8.0,,,90.0,89.0,7.2,11.0,0.112287,0,28.0,4.0,2.0,10.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Thilo Kehrer,,,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,84.0,78.0,1.0,,49.0,52.0,32.0,3.0,7.0,,,90.0,99.0,7.1,6.0,0.0151336,2,29.0,1.0,6.0,3.0,,,6.0,2.0,,,,3.0,,2.0,1.0,1.0,1.0,0.0892,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,91.0,79.0,8.0,4.0,37.0,42.0,49.0,1.0,5.0,,,90.0,103.0,7.6,12.0,0.0409527,1,42.0,8.0,5.0,14.0,,,2.0,5.0,3.0,,1.0,1.0,,4.0,,1.0,,0.0265,salisu_sarki,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,M,2,2,False,62.0,40.0,17.0,7.0,10.0,13.0,53.0,2.0,11.0,,,90.0,92.0,7.5,27.0,0.214581,1,31.0,,3.0,5.0,3.0,2.0,5.0,2.0,2.0,,1.0,1.0,2.0,1.0,,,,0.0127,,4.0,1.0,1.0,,,,,,,,,,,,,
11391394,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,False,34.0,29.0,,,10.0,11.0,28.0,,6.0,,,71.0,62.0,7.5,16.0,0.318489,3,21.0,,7.0,6.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.4682,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11391394,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,56.0,41.0,6.0,1.0,14.0,19.0,39.0,,10.0,,,90.0,71.0,6.8,19.0,0.349856,0,28.0,1.0,5.0,6.0,3.0,2.0,,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,,,,YFofana19_,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,
11391394,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,65.0,50.0,6.0,5.0,15.0,18.0,55.0,,10.0,,,90.0,89.0,7.9,23.0,0.19857,0,40.0,,8.0,5.0,2.0,,2.0,3.0,3.0,,2.0,1.0,4.0,1.0,4.0,,,,alex_golovin17,8.0,5.0,,,,,,,,,,,,,,
11391394,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,M,14,14,False,35.0,25.0,2.0,1.0,6.0,10.0,28.0,,2.0,,,86.0,60.0,7.0,16.0,0.0474027,3,20.0,3.0,5.0,6.0,,,,3.0,2.0,3.0,,2.0,,2.0,1.0,2.0,,0.1031,ismaijakobs,3.0,1.0,1.0,,,,,,,,,,,,,
11391394,home,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,F,7,7,False,22.0,18.0,,,6.0,7.0,15.0,,3.0,,,57.0,30.0,6.8,6.0,0.0249886,3,12.0,,3.0,2.0,,,,1.0,,,1.0,,,,1.0,2.0,,0.2282,benseghir44,,,1.0,,2.0,,,,,,,,,,,
11391394,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,25.0,16.0,,,4.0,4.0,22.0,,1.0,,,90.0,39.0,7.5,17.0,0.0776201,3,12.0,3.0,5.0,4.0,2.0,,,,,4.0,1.0,1.0,1.0,2.0,,1.0,2.0,0.4059,wisbenyedder,1.0,,,,1.0,,,,,True,1.0,3.0,,,,
11391394,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,True,11.0,9.0,,,,,13.0,,2.0,,,33.0,19.0,6.7,6.0,0.0206991,0,9.0,,2.0,3.0,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,krepindiatta,2.0,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,15.0,11.0,,,6.0,6.0,9.0,,2.0,,,19.0,16.0,6.5,5.0,0.00372219,0,5.0,,2.0,,,,,,,,,1.0,,,,,,,Minamino,,,,,1.0,,,,,,,,,,,
11391394,home,AS Monaco,Kassoum Ouattara,,,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,True,4.0,4.0,,,1.0,1.0,3.0,,,,,9.0,9.0,6.8,1.0,0.00100087,1,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.066,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Radosław Majecki,,,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Ritchy Valme,Ritchy Valme,,valme-ritchy,R. Valme,D,5,187,80,M,1195800,EUR,1107388800,D,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Aurelien Platret,Aurélien Platret,,platret-aurelien,A. Platret,M,21,177,20,M,1170561,EUR,1045699200,D,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Mamadou Coulibaly,,,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,home,AS Monaco,Lucas Michal,Lucas Michal,,lucas-michal,L. Michal,F,19,167,619,M,1154647,EUR,1119398400,F,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Arthur Desmas,,,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,29.0,12.0,23.0,6.0,7.0,11.0,18.0,,10.0,1.0,,90.0,37.0,7.1,17.0,0.00217385,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.9159,
11391394,away,Le Havre,Arouna Sangante,,,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,39.0,29.0,11.0,5.0,13.0,16.0,23.0,8.0,7.0,,,88.0,63.0,7.1,13.0,0.00973866,0,16.0,2.0,2.0,4.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,True,,,,,,
11391394,away,Le Havre,Étienne Youte Kinkoue,,,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,34.0,22.0,11.0,3.0,17.0,24.0,10.0,10.0,2.0,,,90.0,51.0,6.9,12.0,0.00647921,0,5.0,2.0,3.0,3.0,,,4.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
11391394,away,Le Havre,Gautier Lloris,,,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,36.0,26.0,7.0,1.0,18.0,23.0,13.0,6.0,8.0,,,90.0,51.0,6.7,11.0,0.00745407,0,8.0,3.0,3.0,6.0,1.0,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11391394,away,Le Havre,Christopher Operi,,,christopher-operi,C. Operi,D,21,182,1311,M,858977,EUR,862272000,D,27,27,False,45.0,29.0,6.0,2.0,16.0,22.0,32.0,4.0,6.0,,,90.0,87.0,7.3,28.0,0.00653913,0,15.0,,5.0,6.0,9.0,5.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,9.0,2.0,,,,,,1.0,,,,,,,,
11391394,away,Le Havre,Rassoul Ndiaye,,,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,False,30.0,26.0,1.0,1.0,17.0,19.0,13.0,,4.0,,,70.0,39.0,6.3,8.0,0.0234533,0,10.0,,7.0,2.0,2.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,
11391394,away,Le Havre,Daler Kuzyaev,,,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,False,44.0,33.0,1.0,1.0,14.0,17.0,27.0,2.0,9.0,,,87.0,53.0,6.7,14.0,0.0209392,0,19.0,3.0,2.0,5.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11391394,away,Le Havre,Yassine Kechta,,,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,44.0,31.0,6.0,3.0,14.0,16.0,28.0,5.0,6.0,,,90.0,61.0,6.9,15.0,0.0302084,0,17.0,1.0,7.0,6.0,3.0,1.0,2.0,2.0,2.0,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
11391394,away,Le Havre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,F,23,23,False,35.0,23.0,3.0,1.0,8.0,11.0,27.0,2.0,6.0,,,90.0,54.0,6.4,20.0,0.0102651,0,15.0,1.0,8.0,2.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,4.0,,,,,,3.0,,,,,,,,,,,1.0,,,,
