match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,captain,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyMiss,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10390059,home,Ajaccio,Benjamin Leroy,,,benjamin-leroy,B. Leroy,G,16,184,45,M,80392,EUR,607910400,G,1,1,False,16.0,7.0,14.0,5.0,2.0,3.0,5.0,13.0,1.0,8.0,1.0,2.0,3.0,90.0,22.0,6.3,9.0,0.0,0.0,0.000666393,0,-0.8344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Mohamed Youssouf,,,mohamed-youssouf,M. Youssouf,D,20,168,49,M,38081,EUR,575337600,D,20,20,False,40.0,30.0,6.0,3.0,16.0,18.0,15.0,25.0,1.0,7.0,1.0,,,90.0,67.0,6.5,17.0,0.0,0.0,0.0447088,0,,3.0,1.0,5.0,6.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181,43,M,940993,EUR,961286400,D,15,15,False,42.0,30.0,8.0,3.0,20.0,25.0,10.0,17.0,3.0,3.0,,,,79.0,51.0,6.2,12.0,0.135,0.0,0.00554956,1,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Ismaël Diallo,,,ismael-diallo,I. Diallo,D,5,177,979,M,359208,EUR,854496000,D,3,3,False,37.0,35.0,6.0,5.0,31.0,32.0,4.0,5.0,3.0,5.0,2.0,,,90.0,45.0,6.8,3.0,0.0,0.0,0.107415,0,,,,1.0,2.0,4.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Youssouf Koné,,,youssouf-kone,Y. Koné,D,,174,242,M,333243,EUR,804902400,D,99,99,False,32.0,27.0,8.0,5.0,18.0,20.0,9.0,12.0,4.0,5.0,1.0,,,90.0,43.0,6.8,7.0,0.0,0.0,0.00724728,0,,,,,2.0,3.0,1.0,1.0,,,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Riad Nouri,,,riad-nouri,R. Nouri,M,,178,36,M,74061,EUR,486950400,M,5,5,False,23.0,20.0,2.0,2.0,2.0,3.0,20.0,24.0,2.0,1.0,2.0,,,85.0,34.0,7.2,8.0,0.5607,0.7967,0.081483,1,,4.0,2.0,1.0,4.0,,,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,8,8,False,43.0,38.0,9.0,7.0,16.0,17.0,22.0,26.0,5.0,7.0,1.0,,,90.0,60.0,7.3,8.0,0.0449,0.0325,0.15369,1,,,,1.0,5.0,2.0,,1.0,,,2.0,,1.0,1.0,1.0,,3.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
10390059,home,Ajaccio,Mathieu Coutadeur,,,mathieu-coutadeur,M. Coutadeur,M,,170,9,M,16655,EUR,511660800,M,6,6,False,48.0,43.0,2.0,,24.0,26.0,19.0,22.0,2.0,5.0,,,,84.0,50.0,6.6,5.0,0.0,0.0,0.0248977,0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,,
10390059,home,Ajaccio,Youcef Belaïli,,,youcef-belaili,Y. Belaïli,M,11,178,24608,M,901827,EUR,700531200,M,92,92,False,33.0,23.0,4.0,3.0,7.0,8.0,18.0,29.0,3.0,7.0,2.0,,,73.0,53.0,8.2,17.0,2.8821,2.3065,0.48636,6,,4.0,2.0,1.0,4.0,1.0,,,,2.0,,,2.0,2.0,,,1.0,3.0,2.0,3.0,1.0,1.0,,belaili_youcef,1.0,2.0,1.0,1.0,1.0,,,,,
10390059,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,188,M,960007,EUR,918604800,F,7,7,False,28.0,20.0,,,9.0,10.0,11.0,18.0,17.0,4.0,6.0,,,90.0,54.0,7.6,16.0,0.4275,0.8517,0.0118985,2,,,,11.0,20.0,3.0,2.0,5.0,10.0,,1.0,,6.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,
10390059,home,Ajaccio,Romain Hamouma,,,romain-hamouma,R. Hamouma,F,,178,82,,74139,EUR,543974400,F,17,17,False,22.0,17.0,,,2.0,2.0,16.0,26.0,3.0,1.0,1.0,,,80.0,36.0,7.5,14.0,0.0852,0.0,0.215323,1,,6.0,1.0,1.0,3.0,,,1.0,2.0,,,,3.0,2.0,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,
10390059,home,Ajaccio,Cyrille Bayala,,,cyrille-bayala,C. Bayala,F,,181,606,M,785876,EUR,832896000,F,14,14,True,3.0,2.0,1.0,,,,2.0,3.0,,2.0,,,,17.0,6.0,6.3,2.0,0.0,0.0,0.000233191,0,,,,,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182,18,M,142061,EUR,616204800,D,2,2,True,1.0,,,,,1.0,,,1.0,,1.0,,,10.0,4.0,6.7,1.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Thomas Mangani,,,thomas-mangani,T. Mangani,M,,183,41,M,14142,EUR,546652800,M,23,23,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,12.0,2.0,6.5,,0.0,0.0,0.000885774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390059,home,Ajaccio,Yoann Touzghar,,,yoann-touzghar,Y. Touzghar,F,,179,154,M,128333,EUR,533606400,F,9,9,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,11.0,4.0,6.5,2.0,0.0,0.0,2.85948e-06,0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
