match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_errorLeadToAShot
13473338,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,19.0,19.0,3.0,3.0,0.0,18.0,18.0,1.0,1.0,7.0,90.0,21.0,6.5,0.00017976,0,-0.7635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473338,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,53.0,46.0,2.0,2.0,0.0,18.0,20.0,28.0,33.0,3.0,90.0,87.0,7.2,0.103253,1,,5.0,2.0,3.0,1.0,8.0,9.0,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,16.0,0.0154,1.0,,,,,,,,,,,,,,,,,
13473338,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,96.0,91.0,9.0,5.0,0.0,47.0,48.0,44.0,48.0,6.0,90.0,102.0,7.2,0.0281338,0,,,,,1.0,3.0,2.0,,,,,1.0,1.0,1.0,,,3.0,,5.0,,1.0,2.0,,,,,,,,,,,,,,,,
13473338,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,85.0,80.0,5.0,4.0,0.0,46.0,47.0,34.0,38.0,5.0,89.0,96.0,7.7,0.0454977,1,,,,,2.0,5.0,4.0,,,,,,1.0,,,1.0,1.0,,7.0,0.8459,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.9895,,,,,,,,,,
13473338,home,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,alxsndro12,84854,EUR,664848000,D,26,26,False,55.0,50.0,3.0,1.0,0.0,16.0,19.0,34.0,36.0,8.0,90.0,81.0,7.4,0.0956365,1,,1.0,,,3.0,3.0,10.0,,3.0,2.0,,,1.0,1.0,2.0,4.0,1.0,,9.0,0.0103,2.0,1.0,1.0,,,,3.0,,1.0,,,,,,,,,
13473338,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,66.0,63.0,6.0,5.0,0.0,27.0,28.0,36.0,38.0,8.0,90.0,80.0,7.5,0.184408,1,,4.0,3.0,1.0,3.0,2.0,6.0,,,,,1.0,3.0,3.0,,,1.0,,6.0,0.0274,1.0,1.0,,,1.0,,,0.0091,,,,,,,,,,
13473338,home,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,False,71.0,64.0,4.0,3.0,0.0,27.0,27.0,37.0,44.0,7.0,90.0,82.0,6.9,0.0292044,0,,,,1.0,1.0,4.0,6.0,1.0,1.0,,,,3.0,3.0,1.0,2.0,1.0,,10.0,,1.0,,,,,,,,,,,,,,,,,
13473338,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,M,7,7,False,15.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,12.0,3.0,57.0,27.0,6.9,0.00440947,2,,1.0,,,,,6.0,,3.0,3.0,1.0,,2.0,2.0,3.0,1.0,,,12.0,0.082,,,,,,,,,1.0,,,,,,,,,
13473338,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,M,27,27,False,16.0,9.0,1.0,,0.0,2.0,3.0,7.0,13.0,4.0,71.0,40.0,7.4,0.119151,3,,4.0,2.0,1.0,1.0,5.0,9.0,2.0,8.0,6.0,1.0,,,,2.0,2.0,,1.0,16.0,0.1114,2.0,,,1.0,,,,,2.0,True,,,,,,,,
13473338,home,Flamengo,Michael,michael,Michael,M,96,166,9025,M,Michael19,878084,EUR,826588800,M,30,30,False,14.0,11.0,1.0,,1.0,2.0,2.0,9.0,12.0,1.0,57.0,23.0,6.9,0.173114,1,,1.0,1.0,,,4.0,,1.0,2.0,,,,,,1.0,,1.0,1.0,7.0,0.0645,2.0,,,1.0,,,,,1.0,,,,,,,,,
13473338,home,Flamengo,Juninho Vieira,juninho-vieira,Juninho,F,23,179,17811,M,juninhovieira_21,833236,EUR,848534400,F,23,23,False,7.0,4.0,,,0.0,2.0,3.0,2.0,4.0,,89.0,20.0,6.4,0.00276665,5,,,,2.0,4.0,5.0,4.0,1.0,1.0,,,,,,1.0,,1.0,1.0,8.0,0.4923,1.0,1.0,,,2.0,,,0.4683,3.0,,3.0,1.0,,,,,,
13473338,home,Flamengo,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20442,M,gonzaloplata,937937,EUR,973036800,F,50,50,True,18.0,15.0,,,0.0,2.0,2.0,13.0,16.0,,33.0,29.0,6.6,0.0625742,1,,2.0,1.0,,,4.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,8.0,0.059,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
13473338,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,F,11,11,True,10.0,6.0,,,0.0,1.0,1.0,5.0,9.0,,33.0,17.0,6.2,0.00446043,0,,,,,,5.0,1.0,1.0,4.0,1.0,,,,,,,,,8.0,,,,1.0,,,,,,,,,,Everton,,,,,
13473338,home,Flamengo,Wallace Yan,wallace,Wallace,F,64,182,6393,M,,1466084,EUR,1107820800,F,64,64,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,19.0,9.0,6.8,0.00322824,2,,,,,,,4.0,,1.0,1.0,,,,,2.0,3.0,,1.0,2.0,0.0486,1.0,,,,,,,,2.0,,1.0,,Wallace,,,,,
13473338,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,M,20,20,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,1.0,11.0,,0.00740398,1,,,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,0.0299,,,,,1.0,,,0.2322,,,,,Matheus Gonçalves,,,,,
13473338,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,6.0,,0.0035974,0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13473338,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,
13473338,home,Flamengo,João Victor,joao-cunha,J. Victor,D,61,187,2414,M,,1602833,EUR,1167696000,D,61,61,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João Victor,,,,,
13473338,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
