match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,captain,player_lastName,stat_errorLeadToAGoal,stat_goodHighClaim,stat_bigChanceCreated
13472902,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,27.0,21.0,1.0,1.0,1.0,7.0,7.0,20.0,1.0,4.0,1.0,1.0,,,,,,90.0,49.0,7.1,18.0,0.0645705,109.82398642579,18.0,-27.933939003206,0.0,1,,14.0,1.0,1.0,9.0,1.0,,,,1.0,,0.0193,,1.0,,,,,4.0,,,Hulk,5.0,5.0,4.0,2.0,,,,,True,,,,
13472902,home,Atlético Mineiro,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,33,33,True,4.0,4.0,,,0.0,,,4.0,,,,,,,,,,30.0,7.0,6.5,2.0,0.0197536,14.042358918242,3.0,1.7431174793474,0.0,0,,4.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,Rony,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,77,77,True,9.0,8.0,,,0.0,2.0,2.0,7.0,,1.0,,1.0,,,,,,22.0,16.0,6.5,5.0,0.00624213,110.12652404992,10.0,68.36438359119,2.0,0,,6.0,1.0,,3.0,,,,,,,,Gabriel,1.0,,,,,1.0,26.460583501779,58.926034632054,,1.0,2.0,,1.0,,,,,,Teixeira Aragão,,,
13472902,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,7.0,7.0,,,0.0,2.0,2.0,5.0,,,,1.0,,,,,,8.0,10.0,6.4,,0.0307408,53.851194667891,5.0,21.787519127297,1.0,0,,5.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,15.942007264795,18.551500316686,,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,True,5.0,3.0,,,0.0,,2.0,3.0,,2.0,,1.0,,,,,,8.0,9.0,6.3,3.0,0.00305206,79.158576115483,7.0,70.426506315343,1.0,0,,3.0,,,3.0,,,,,2.0,1.0,,,,1.0,,,,,30.58669166896,30.587177460498,,,1.0,,,,,,,,,1.0,,
13472902,home,Atlético Mineiro,Robert Alves,robert-pinto-alves-assuncao,R. Alves,G,31,191,345,M,1633621,EUR,1107388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Robert,,,,,,,,,,,,,,,,,,,Alves,,,
13472902,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,241488,EUR,715910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,home,Atlético Mineiro,Isaac,isaac,Isaac,F,41,181,550,M,1471239,EUR,1080259200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Isaac,,,,,,,,,,,,,,,,,,,,,,
13472902,away,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,36.0,22.0,19.0,5.0,0.0,19.0,21.0,15.0,,,2.0,9.0,,2.0,,,,90.0,43.0,6.7,14.0,0.00120396,59.933563915656,12.0,23.878693206265,0.0,0,-0.5997,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
13472902,away,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,D,35,35,False,15.0,12.0,1.0,,0.0,6.0,6.0,9.0,2.0,5.0,6.0,1.0,,,,,,90.0,32.0,6.6,6.0,0.00230904,26.379970103943,7.0,5.4411815318423,0.0,0,,6.0,,,5.0,,,3.0,2.0,1.0,1.0,,Ronald,1.0,3.0,,,,1.0,,,,,,,,,,,,,Falkoski,,,
13472902,away,Grêmio,Fabián Balbuena,fabian-balbuena,F. Balbuena,D,2,188,1611,M,339447,EUR,682905600,D,13,13,False,39.0,33.0,7.0,4.0,0.0,22.0,23.0,16.0,,3.0,5.0,1.0,,,,,,90.0,53.0,7.5,7.0,0.00625503,116.77885899494,18.0,38.617170963406,0.0,1,,11.0,,,1.0,,,2.0,1.0,1.0,,0.1378,,1.0,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,0.3792,,,,,
13472902,away,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,35.0,31.0,5.0,2.0,0.0,20.0,22.0,13.0,2.0,7.0,8.0,2.0,,,,,,90.0,51.0,6.8,4.0,0.0146626,106.70389218359,16.0,38.913709192761,0.0,0,,11.0,,,3.0,,,4.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,True,,,,
13472902,away,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,False,23.0,17.0,3.0,,1.0,9.0,10.0,13.0,,11.0,5.0,6.0,,,,,,90.0,59.0,7.9,15.0,0.0587337,169.4906716892,12.0,92.436212051871,2.0,0,,8.0,4.0,1.0,4.0,,,8.0,4.0,3.0,1.0,,,,1.0,1.0,1.0,,2.0,37.868016979532,65.32450030742,,,2.0,1.0,,,,,,,,,,
13472902,away,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,39.0,33.0,2.0,1.0,0.0,20.0,25.0,14.0,,3.0,1.0,2.0,,,,,,73.0,49.0,6.6,7.0,0.00419331,147.49601560722,17.0,53.587646662748,1.0,0,,13.0,,,3.0,,,1.0,1.0,2.0,,,,,2.0,,3.0,,,19.944712118557,26.640518482192,,,1.0,,,,,,,,,,,
13472902,away,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,M,47,47,False,12.0,8.0,,,0.0,6.0,8.0,4.0,,5.0,,1.0,,,,,,73.0,33.0,6.3,15.0,0.00252683,114.93811717751,9.0,33.740667780726,1.0,0,,2.0,,,8.0,,,2.0,,1.0,,,Alysson Edward Franco da Rocha,1.0,,,1.0,,4.0,35.190696088462,35.232878409236,,4.0,5.0,,2.0,,,,,,,,,
13472902,away,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,14.0,13.0,,,0.0,7.0,7.0,7.0,1.0,1.0,,,,,,,,44.0,17.0,6.5,2.0,0.0454759,69.833697173239,7.0,31.457119881074,1.0,1,,6.0,,,3.0,1.0,,,,,,0.0286,,,2.0,,1.0,,,25.318219617123,27.840465531309,,1.0,,,,,,,,,,,,
13472902,away,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,24.0,17.0,,,0.0,12.0,14.0,10.0,2.0,4.0,,8.0,,,,,,84.0,38.0,7.4,12.0,0.00259564,81.210338888236,15.0,12.700889837318,0.0,1,,5.0,3.0,,1.0,,,1.0,1.0,1.0,,0.0345,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,0.5336,,,,,
13472902,away,Grêmio,Cristian Olivera,cristian-olivera,C. Olivera,M,99,170,1981,M,1068987,EUR,1019001600,M,99,99,False,12.0,9.0,1.0,1.0,0.0,4.0,4.0,8.0,,2.0,1.0,2.0,,,,,,84.0,24.0,6.3,9.0,0.00206329,116.05033985521,14.0,47.934325447041,3.0,2,,5.0,1.0,,8.0,1.0,1.0,1.0,,1.0,2.0,0.0343,Cristian Olivera,2.0,,,,,1.0,17.125252232423,48.657270831832,,3.0,1.0,,,,,,,,,,,
13472902,away,Grêmio,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,891920,EUR,796089600,F,95,95,False,12.0,12.0,,,0.0,6.0,6.0,6.0,1.0,7.0,1.0,3.0,,,,,,65.0,30.0,6.1,8.0,0.00716546,100.66245421813,13.0,-33.404462061244,0.0,0,,6.0,1.0,,5.0,,,,,4.0,3.0,,,1.0,,,,,5.0,,,,1.0,3.0,1.0,2.0,,,,,,,,,
13472902,away,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,True,13.0,11.0,,,0.0,5.0,6.0,7.0,,1.0,1.0,3.0,,,,,,48.0,17.0,6.8,2.0,0.0662176,48.498673754521,5.0,1.7833450049045,0.0,0,,6.0,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
13472902,away,Grêmio,Riquelme Freitas,riquelme-freitas-dos-santos,Riquelme,M,65,181,656,M,1634619,EUR,1155340800,M,65,65,True,6.0,6.0,,,0.0,3.0,3.0,3.0,,4.0,,3.0,,,,,,17.0,12.0,7.4,2.0,0.352951,35.208850838314,5.0,-0.47411685490848,0.0,0,,3.0,1.0,,,,,1.0,1.0,2.0,,,Riquelme Freitas,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
13472902,away,Grêmio,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,5.0,4.0,,,0.0,2.0,2.0,3.0,,1.0,1.0,2.0,,,,,,17.0,11.0,6.8,2.0,0.00204351,69.115665673635,3.0,59.375596851623,2.0,1,,2.0,,,,1.0,,,,,,0.0136,,,,,2.0,,1.0,42.632961356022,65.037069836831,,,1.0,,1.0,,,,,,,,,
13472902,away,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,,,,,0.0,,,,,1.0,,,,,,,,15.0,3.0,7.1,,,11.05601392908,1.0,4.2240780299921,0.0,2,,,,,1.0,,,,,1.0,,0.7951,,1.0,,,,,,,,,,,,,2.0,1.0,,1.1226,,,,,
13472902,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,4.0,3.0,,,1.0,,,4.0,,1.0,1.0,,,,,,,15.0,7.0,7.2,2.0,0.246455,4.2821117453892,1.0,1.1574416099947,0.0,0,,3.0,,,2.0,,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0
13472902,away,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,,
13472902,away,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,away,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,away,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,away,Grêmio,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1934,M,901889,EUR,935366400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,away,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472902,away,Grêmio,Jardiel,jardiel,Jardiel,F,40,182,435,M,1631875,EUR,1111363200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jardiel,,,,,,,,,,,,,,,,,,,,,,
