match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAShot
12528087,home,Trabzonspor,Anthony Nwakaeme,,,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,False,62.0,58.0,7.0,6.0,0.0,22.0,23.0,39.0,47.0,1.0,,,,,90.0,85.0,7.6,0.611402,1,,8.0,,8.0,2.0,,2.0,6.0,2.0,,,1.0,,,,1.0,,2.0,16.0,0.0648,,5.0,,,,,,3.0,1.0,2.0,,,,
12528087,home,Trabzonspor,Simon Banza,,,simon-banza,S. Banza,F,9,189.0,10384,M,825945,EUR,839894400,F,17,17,True,9.0,8.0,,,0.0,3.0,3.0,6.0,7.0,1.0,,,,,45.0,14.0,6.2,0.0616371,4,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,0.4158,0.1868,,1.0,2.0,2.0,,,1.0,1.0,,simbnz,,,
12528087,home,Trabzonspor,Muhammed-Cham Saračević,,,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180.0,990,M,958901,EUR,969926400,M,10,10,True,9.0,8.0,,,2.0,2.0,2.0,7.0,8.0,,,,,,15.0,15.0,8.2,0.381463,1,,1.0,,2.0,1.0,,2.0,,,,,,,,,,1.0,,3.0,0.1127,,2.0,,,,,,1.0,1.0,2.0,,,,
12528087,home,Trabzonspor,Ozan Tufan,,,ozan-tufan,O. Tufan,M,11,182.0,2045,M,251907,EUR,795916800,M,11,11,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,,,9.0,6.0,6.4,0.000811,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12528087,home,Trabzonspor,Muhammet Can Aktas,Muhammet Can Aktaş,,muhammet-can-aktas,M. C. Aktaş,G,90,,32,M,1974379,EUR,1186617600,G,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,home,Trabzonspor,Ahmet Doğan Yıldırım,Ahmet Doğan Yıldırım,,ahmet-dogan-yildirim,A. D. Yıldırım,G,88,194.0,225,M,1907056,EUR,1162339200,G,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,home,Trabzonspor,Ali Şahin Yılmaz,,,ali-sahin-yilmaz,A. Ş. Yılmaz,D,84,185.0,100,M,1145980,EUR,1072915200,D,84,84,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,home,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183.0,173,M,1138095,EUR,1054857600,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,home,Trabzonspor,Serdar Saatçı,Serdar Saatci,,serdar-saatci,S. Saatçı,D,15,190.0,431,M,1084880,EUR,1045180800,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,home,Trabzonspor,John Lundstram,,,john-lundstram,J. Lundstram,M,5,181.0,401,M,149815,EUR,761529600,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,home,Trabzonspor,Denis Drăguş,,,denis-dragus,D. Drăguş,F,70,184.0,2440,M,841199,EUR,931219200,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187.0,289,M,190179,EUR,806803200,G,1,1,False,28.0,20.0,18.0,10.0,0.0,15.0,18.0,5.0,10.0,2.0,3.0,3.0,,,90.0,34.0,7.2,0.00035714,0,0.0149,,,,1.0,,,,,,,,,,,,1.0,,8.0,,,,1.0,,,,,,,,,1.0,,
12528087,away,Samsunspor,Zeki Yavru,,,zeki-yavru,Z. Yavru,D,18,178.0,204,M,140735,EUR,684028800,D,18,18,False,29.0,22.0,5.0,3.0,0.0,5.0,7.0,18.0,26.0,5.0,,,,,90.0,48.0,6.7,0.0341863,0,,4.0,1.0,3.0,5.0,2.0,,,,,,3.0,1.0,4.0,2.0,1.0,1.0,,11.0,,,1.0,,,,,True,1.0,,,,,1.0,
12528087,away,Samsunspor,Ľubomír Šatka,,,ubomir-satka,Ľ. Šatka,D,37,185.0,293,M,187231,EUR,817862400,D,37,37,False,28.0,25.0,5.0,5.0,0.0,21.0,22.0,4.0,6.0,1.0,,,,,90.0,32.0,6.7,0.00217935,0,,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,3.0,,,,,,,1.0,,,,,,,,
12528087,away,Samsunspor,Rick Van Drongelen,,,rick-van-drongelen,R. V. Drongelen,D,4,185.0,366,M,803023,EUR,914112000,D,4,4,False,30.0,28.0,5.0,3.0,0.0,15.0,17.0,13.0,13.0,2.0,,,,,90.0,46.0,7.1,0.0110665,0,,,1.0,2.0,4.0,,,,,,,8.0,1.0,1.0,,,2.0,1.0,2.0,,,,1.0,,,3.0,,,,,,,,
12528087,away,Samsunspor,Marc Bola,,,marc-bola,M. Bola,D,16,185.0,264,M,862083,EUR,881625600,D,16,16,False,36.0,31.0,2.0,2.0,0.0,12.0,16.0,19.0,21.0,8.0,,,,,89.0,58.0,7.6,0.0506041,2,,1.0,,,4.0,,,,,,,3.0,2.0,4.0,2.0,1.0,,,7.0,0.0452,,,,,1.0,2.0,,,1.0,,,,,
12528087,away,Samsunspor,Youssef Aït Bennasser,,,youssef-ait-bennasser,Y. A. Bennasser,M,15,184.0,425,M,802850,EUR,836697600,M,6,6,False,39.0,33.0,7.0,3.0,1.0,15.0,17.0,18.0,22.0,4.0,,,,,90.0,51.0,7.0,0.013736,0,,,1.0,3.0,2.0,2.0,,,,,,7.0,,1.0,,,1.0,,6.0,,,1.0,,,,,,,,1.0,,,,1.0
12528087,away,Samsunspor,Kingsley Schindler,,,kingsley-schindler,K. Schindler,F,19,179.0,869,M,169113,EUR,742435200,M,17,17,False,11.0,8.0,1.0,,0.0,1.0,2.0,7.0,12.0,1.0,,,,,66.0,20.0,6.6,0.00378259,0,,3.0,3.0,4.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,7.0,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Carlo Holse,,,carlo-holse,C. Holse,M,21,177.0,633,M,837012,EUR,928281600,M,21,21,False,37.0,32.0,1.0,1.0,0.0,14.0,15.0,18.0,22.0,5.0,,,,,90.0,56.0,7.3,0.0241403,0,,,,4.0,9.0,3.0,,,,,,,2.0,8.0,2.0,3.0,1.0,1.0,8.0,,,1.0,,,,,,,,,,,,
12528087,away,Samsunspor,Olivier Ntcham,,,olivier-ntcham,O. Ntcham,M,10,180.0,801,M,352676,EUR,823824000,M,10,10,False,39.0,31.0,6.0,3.0,0.0,8.0,11.0,23.0,29.0,3.0,,,,,89.0,51.0,6.9,0.0335132,3,,1.0,1.0,5.0,3.0,,,2.0,1.0,1.0,,,,2.0,2.0,1.0,,3.0,11.0,0.1546,0.13,,,,1.0,,,,1.0,,,,,
12528087,away,Samsunspor,Emre Kılınç,,,emre-kilinc,E. Kılınç,M,11,174.0,320,M,202032,EUR,777600000,M,11,11,False,26.0,21.0,2.0,1.0,1.0,4.0,5.0,17.0,23.0,1.0,,,,,90.0,37.0,8.0,0.246982,1,,2.0,,5.0,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,8.0,0.4954,0.8225,1.0,,,,,,,,1.0,,,,
12528087,away,Samsunspor,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185.0,506,M,826944,EUR,873072000,F,14,14,False,11.0,9.0,,,0.0,,,9.0,11.0,1.0,,,,,75.0,17.0,6.8,0.00651253,0,,,2.0,5.0,6.0,,,,,,,,,1.0,1.0,2.0,3.0,4.0,4.0,,,,2.0,,,,,,,,,,,
12528087,away,Samsunspor,Celil Yüksel,,,celil-yuksel,C. Yüksel,M,5,165.0,83,M,806972,EUR,883612800,M,5,5,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,1.0,,,,,24.0,12.0,6.3,0.00311931,0,,,,5.0,1.0,,1.0,2.0,,,,,,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1399,M,943593,EUR,885427200,F,9,9,True,7.0,5.0,,,0.0,,,5.0,7.0,,,,,,15.0,10.0,7.4,0.0313784,1,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,2.0,,1.0,4.0,0.3419,0.3062,1.0,2.0,,,,,,,,,,,
12528087,away,Samsunspor,Soner Gönül,,,soner-gonul,S. Gönül,D,28,177.0,50,M,867727,EUR,865987200,D,28,28,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,4.0,,0.00041368,0,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Soner Aydoğdu,,,soner-aydogdu,S. Aydoğdu,M,8,181.0,117,M,69351,EUR,663033600,M,8,8,True,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,3.0,,0.00098334,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Halil Yeral,,,halil-yeral,H. Yeral,G,45,190.0,27,M,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Bedirhan Çetin,Bedirhan Çetin,,bedirhan-cetin,B. Çetin,D,96,182.0,56,M,1215897,EUR,1151539200,D,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Nanú,,,nanu,Nanú,D,14,177.0,270,M,343965,EUR,769132800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Yunus Emre Çift,Yunus Cift,,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179.0,520,M,890695,EUR,912297600,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528087,away,Samsunspor,Flavien Tait,,,flavien-tait,F. Tait,M,,175.0,101,M,312388,EUR,728611200,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
