match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_penaltyWon,stat_errorLeadToAGoal,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_bigChanceCreated
14083259,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,25.0,12.0,20.0,7.0,0.0,6.0,8.0,6.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,90.0,28.0,6.8,13.0,0.00427948,0.5,0,-0.4812,0.0,0.0,-0.27,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083259,home,Deportivo Alavés,Jonny Otto,jonny-otto,J. Otto,D,17,175.0,572,M,235648,EUR,762652800,D,17,17,False,46.0,43.0,3.0,2.0,0.0,15.0,15.0,28.0,31.0,6.0,,,,,,90.0,62.0,6.5,6.0,0.0205616,,0,,0.26,0.06,-0.33,,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083259,home,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191.0,1959,M,879875,EUR,936489600,D,2,2,False,31.0,24.0,6.0,1.0,0.0,16.0,16.0,8.0,15.0,3.0,,,,,,90.0,45.0,6.8,8.0,0.0211112,,2,,0.09,0.04,-0.14,,,4.0,,7.0,,,6.0,,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,0.0409,0.0771,-0.32,,,,,,,,,,,,,,,,,,
14083259,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,36.0,28.0,6.0,1.0,0.0,16.0,17.0,12.0,19.0,2.0,,,,,,90.0,50.0,6.1,10.0,0.00639949,,1,,0.06,0.1,-0.21,,,,7.0,4.0,,,4.0,1.0,2.0,1.0,,1.0,,,2.0,,0.0266,,0.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,
14083259,home,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183.0,821,M,985262,EUR,973814400,D,22,22,False,23.0,14.0,3.0,1.0,0.0,7.0,11.0,7.0,12.0,5.0,,,,,,72.0,45.0,6.2,14.0,0.00922427,,0,,-0.02,0.1,-0.36,,,1.0,2.0,3.0,,,1.0,,2.0,1.0,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,
14083259,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,19.0,16.0,,,0.0,6.0,7.0,10.0,12.0,3.0,,,,,,58.0,30.0,6.3,7.0,0.00599007,,0,,-0.11,0.02,-0.06,,,1.0,5.0,3.0,2.0,,,,2.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
14083259,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,70.0,55.0,10.0,8.0,0.0,20.0,24.0,35.0,46.0,4.0,,,,,,90.0,88.0,6.8,20.0,0.116906,,1,,0.32,0.13,-0.16,,2.0,,5.0,3.0,,,1.0,4.0,1.0,1.0,3.0,,,,2.0,,0.0173,,0.0,,1.0,2.0,1.0,,,True,1.0,1.0,,,,,,,,,
14083259,home,Deportivo Alavés,Denis Suárez,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,4,4,False,36.0,30.0,5.0,2.0,0.0,10.0,11.0,20.0,25.0,7.0,,,,,,72.0,47.0,6.4,10.0,0.0295824,,0,,0.26,0.06,-0.21,,,1.0,7.0,3.0,3.0,1.0,,,,,2.0,,,1.0,2.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,
14083259,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,1084399,EUR,924825600,F,7,7,False,23.0,16.0,2.0,1.0,0.0,4.0,6.0,12.0,17.0,3.0,,,,,,90.0,61.0,7.8,23.0,0.0880871,,1,,0.07,-0.02,-0.09,,7.0,1.0,10.0,9.0,7.0,,,,3.0,2.0,1.0,,1.0,,5.0,2.0,0.7884,0.7707,0.32,,2.0,5.0,,,,,,,3.0,1.0,1.0,,,,,,
14083259,home,Deportivo Alavés,Lucas Boyé,lucas-boye,L. Boyé,F,15,183.0,1345,M,814385,EUR,825465600,F,15,15,False,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,,,,,,71.0,22.0,6.1,8.0,0.00554947,,1,,-0.1,0.0,-0.01,,,1.0,11.0,3.0,1.0,,,,1.0,1.0,3.0,,1.0,,2.0,,0.0278,0.0819,0.0,5.0,,1.0,,,,,2.0,,,,,,,,,,
