match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed
10433776,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,False,31.0,11.0,24.0,5.0,9.0,12.0,2.0,19.0,2.0,16.0,1.0,2.0,4.0,1.0,1.0,90.0,47.0,6.4,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433776,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,62.0,56.0,6.0,6.0,35.0,37.0,21.0,25.0,2.0,9.0,,,,,,90.0,68.0,6.1,6.0,2,2.0,2.0,6.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10433776,home,Alanyaspor,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,False,42.0,33.0,9.0,4.0,26.0,30.0,7.0,12.0,5.0,7.0,,,,,,90.0,55.0,6.5,9.0,0,3.0,2.0,4.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433776,home,Alanyaspor,Zouhair Feddal,,,zouhair-feddal,Z. Feddal,D,,191,532,,220131,EUR,630374400,D,89,89,False,45.0,34.0,6.0,2.0,18.0,23.0,16.0,22.0,2.0,1.0,,,,,,82.0,51.0,6.5,11.0,0,1.0,2.0,3.0,2.0,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
10433776,home,Alanyaspor,Daniel Candeias,Daniel,Candeias,daniel-candeias,D. Candeias,M,21,177,77,M,41835,EUR,572745600,M,21,21,False,44.0,37.0,3.0,2.0,11.0,13.0,28.0,35.0,1.0,5.0,,,,,,82.0,58.0,7.2,12.0,0,1.0,1.0,3.0,3.0,,,,,1.0,1.0,,2.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,
10433776,home,Alanyaspor,Leroy Fer,,,leroy-fer,L. Fer,M,8,188,136,M,31821,EUR,631497600,M,8,8,False,59.0,52.0,3.0,2.0,23.0,24.0,30.0,36.0,,5.0,,,,,,90.0,68.0,6.8,8.0,1,,4.0,5.0,4.0,3.0,,1.0,,2.0,,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,
10433776,home,Alanyaspor,Idrissa Doumbia,,,idrissa-doumbia,I. Doumbia,M,,187,465,M,842255,EUR,892512000,M,98,98,False,40.0,39.0,1.0,,15.0,15.0,24.0,25.0,2.0,4.0,,,,,,71.0,48.0,6.3,3.0,0,1.0,,4.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,
10433776,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,M,88,88,False,37.0,29.0,4.0,1.0,18.0,22.0,12.0,18.0,,6.0,,,,,,90.0,55.0,6.4,13.0,2,,1.0,3.0,1.0,,1.0,1.0,,,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,
10433776,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,F,7,7,False,57.0,52.0,4.0,3.0,20.0,21.0,35.0,42.0,,4.0,,,,,,90.0,77.0,7.6,12.0,1,,,5.0,4.0,2.0,1.0,2.0,,,4.0,,8.0,,6.0,3.0,,,,2.0,2.0,,1.0,True,,,,
10433776,home,Alanyaspor,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,F,70,70,False,29.0,22.0,2.0,1.0,7.0,9.0,15.0,21.0,1.0,2.0,,,,,,68.0,43.0,7.2,12.0,3,1.0,,3.0,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,3.0,,1.0,1.0,,
10433776,home,Alanyaspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,9,9,False,5.0,2.0,,,,,2.0,5.0,,1.0,,,,,,71.0,15.0,6.4,9.0,2,4.0,1.0,7.0,2.0,,,,,,,,,,,,3.0,1.0,,,1.0,2.0,1.0,,,,1.0,
10433776,home,Alanyaspor,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175,373,M,110950,EUR,750902400,F,19,19,True,16.0,14.0,1.0,,6.0,6.0,8.0,13.0,,2.0,,,,,,22.0,22.0,6.8,6.0,0,,,2.0,,,,2.0,,1.0,,,1.0,,3.0,,,,1.0,,,,1.0,,,,,
