match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId
11689334,home,VV Noordwijk,Lars Jansen,Lars,Jansen,lars-jansen,L. Jansen,G,1,183.0,8,M,929010,EUR,887068800.0,G,1,1,False,35.0,30.0,17.0,12.0,21.0,21.0,9.0,14.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,44.0,7.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Toer Bouwman,Toer,Bouwman,toer-bouwman,T. Bouwman,D,5,,10,M,1003153,EUR,928281600.0,D,4,4,False,52.0,36.0,11.0,7.0,20.0,24.0,21.0,40.0,3.0,1.0,5.0,1.0,1.0,,,,,90.0,90.0,7.5,31.0,0,12.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Dylan Rietveld,,,dylan-rietveld,D. Rietveld,D,,195.0,1,M,955158,EUR,841363200.0,D,40,40,False,63.0,43.0,18.0,10.0,26.0,31.0,17.0,33.0,7.0,4.0,6.0,2.0,2.0,,,,,90.0,76.0,7.6,21.0,3,1.0,,2.0,4.0,6.0,,1.0,1.0,,,3.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
11689334,home,VV Noordwijk,Kick Groot,Kick,Groot,kick-groot,K. Groot,D,17,180.0,1,M,893747,EUR,891648000.0,D,17,17,False,53.0,39.0,14.0,6.0,28.0,32.0,11.0,21.0,4.0,4.0,3.0,1.0,1.0,,,,,90.0,63.0,6.9,15.0,1,,,2.0,3.0,4.0,,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Barbosa Nhoca,Barbosa Nhoca,,barbosa-nhoca,B. Nhoca,M,,186.0,3,M,1548771,EUR,941932800.0,D,6,6,False,47.0,36.0,12.0,6.0,21.0,22.0,15.0,25.0,8.0,2.0,7.0,4.0,3.0,,,,,90.0,77.0,7.0,20.0,0,,,5.0,3.0,9.0,,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,
11689334,home,VV Noordwijk,Jesper de Vré,Jesper,de Vré,jesper-de-vre,J. d. Vré,M,9,,1,M,995522,EUR,812851200.0,M,19,19,False,21.0,14.0,4.0,4.0,2.0,3.0,12.0,18.0,4.0,,4.0,,,,,,,90.0,28.0,7.1,8.0,2,,,2.0,3.0,5.0,,,,2.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,
11689334,home,VV Noordwijk,Quinton Christina,,,quinton-christina,Q. Christina,M,,171.0,8,M,947107,EUR,799459200.0,M,25,25,False,24.0,18.0,2.0,1.0,9.0,10.0,9.0,14.0,4.0,1.0,5.0,1.0,,,,,,82.0,35.0,6.6,10.0,1,,,,,2.0,,3.0,1.0,,2.0,,,,,,,2.0,1.0,,,,,,,,,
11689334,home,VV Noordwijk,Sander Bosma,Sander,Bosma,sander-bosma,S. Bosma,M,26,,2,M,899797,EUR,708566400.0,M,26,26,False,28.0,19.0,2.0,1.0,8.0,10.0,12.0,21.0,3.0,1.0,7.0,1.0,1.0,,,,,85.0,44.0,7.0,14.0,0,3.0,1.0,1.0,,3.0,,2.0,1.0,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,
11689334,home,VV Noordwijk,Lucas Coopmans,,,lucas-coopmans,L. Coopmans,F,,,1,M,966102,EUR,954201600.0,F,7,7,False,12.0,4.0,1.0,,,,4.0,15.0,5.0,1.0,2.0,,,,,,,85.0,29.0,6.3,19.0,1,3.0,,,1.0,6.0,1.0,5.0,1.0,,3.0,,,1.0,,,,3.0,,1.0,,,,,,,,
11689334,home,VV Noordwijk,Emiel Wendt,,,emiel-wendt,E. Wendt,F,,193.0,10,M,899833,EUR,778291200.0,F,31,31,False,23.0,11.0,,,2.0,3.0,9.0,22.0,10.0,,2.0,1.0,1.0,,,,,90.0,38.0,6.9,20.0,2,2.0,,9.0,7.0,15.0,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,True,,,,,,,
11689334,home,VV Noordwijk,Sem van Oosten,Sem van Oosten,,sem-van-oosten,S. v. Oosten,F,21,,3,M,1548835,EUR,1025654400.0,F,11,11,False,15.0,11.0,3.0,3.0,1.0,1.0,10.0,17.0,4.0,2.0,4.0,1.0,1.0,,,,,89.0,34.0,7.3,15.0,3,3.0,,1.0,1.0,6.0,2.0,4.0,2.0,,3.0,1.0,1.0,,1.0,,,,2.0,,,1.0,,,,,,
11689334,home,VV Noordwijk,Riley Reemnet,Riley Reemnet,,riley-reemnet,R. Reemnet,M,18,179.0,15,M,1083975,EUR,1000425600.0,M,10,10,True,4.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,8.0,5.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Dirk Draijer,Dirk Draijer,,dirk-draijer,D. Draijer,D,,,0,M,1548782,EUR,1023580800.0,D,37,37,True,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,1.0,,,1.0,1.0,,,,,5.0,10.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Moatasim El Yaakoubi,Moatasim El Yaakoubi,,moatasim-el-yaakoubi,M. E. Yaakoubi,M,,,1,M,1548820,EUR,1057276800.0,M,16,16,True,3.0,2.0,1.0,,,,2.0,4.0,,,,,,,,,,5.0,5.0,,2.0,0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Ruben Marbus,Ruben Marbus,,ruben-marbus,R. Marbus,F,18,188.0,5,M,1548829,EUR,1030492800.0,F,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Thijs Ouwehand,Thijs Ouwehand,,thijs-ouwehand,T. Ouwehand,G,,,0,M,1548842,EUR,1003017600.0,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Ischa Bouwman,Ischa Bouwman,,ischa-bouwman,I. Bouwman,G,34,,2,M,1411029,EUR,1039478400.0,G,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Marouane Bakour,,,bakour-marouane,M. Bakour,M,10,175.0,10,M,1083072,EUR,919036800.0,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689334,home,VV Noordwijk,Edin Bibuljica,,,edin-bibuljica,E. Bibuljica,M,,180.0,4,M,966989,EUR,936316800.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689334,away,ADO Den Haag,Tim Coremans,Tim,Coremans,tim-coremans,T. Coremans,G,1,186.0,21,M,70918,EUR,671241600.0,G,28,28,False,37.0,14.0,34.0,11.0,4.0,5.0,10.0,32.0,,2.0,16.0,,,3.0,4.0,,,90.0,49.0,8.2,23.0,0,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,
11689334,away,ADO Den Haag,Daryl Werker,,,daryl-werker,D. Werker,D,,190.0,3,M,327387,EUR,772675200.0,D,33,33,False,28.0,12.0,10.0,1.0,8.0,12.0,4.0,16.0,16.0,13.0,7.0,1.0,1.0,,,,,90.0,50.0,7.6,16.0,0,,,4.0,11.0,7.0,,1.0,1.0,1.0,,3.0,,,,,1.0,3.0,,,,,,,,,,
11689334,away,ADO Den Haag,Matteo Waem,Matteo Waem,,matteo-waem,M. Waem,D,4,189.0,93,M,1064454,EUR,961545600.0,D,4,4,False,30.0,18.0,11.0,6.0,14.0,22.0,4.0,8.0,5.0,2.0,6.0,1.0,1.0,,,,,90.0,44.0,7.1,17.0,0,,,2.0,2.0,3.0,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,
11689334,away,ADO Den Haag,Gennaro Michael Nigro,,,gennaro-michael-nigro,G. M. Nigro,D,33,,9,M,1085049,EUR,,D,12,12,False,15.0,12.0,3.0,2.0,5.0,6.0,8.0,10.0,2.0,1.0,3.0,2.0,2.0,,,,,33.0,23.0,5.8,4.0,0,1.0,1.0,1.0,,4.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,
11689334,away,ADO Den Haag,Henri Koudossou,,,koudossou-henri,H. Koudossou,D,8,180.0,78,M,1083891,EUR,933638400.0,D,14,14,False,36.0,22.0,8.0,1.0,6.0,11.0,16.0,26.0,5.0,,6.0,2.0,1.0,,,,,90.0,71.0,6.5,29.0,0,1.0,,1.0,,8.0,2.0,4.0,2.0,3.0,3.0,,,3.0,,,,1.0,,,,,,,,,,
11689334,away,ADO Den Haag,Kürşad Sürmeli,,,kursad-surmeli,K. Sürmeli,M,,173.0,21,M,339815,EUR,808358400.0,M,6,6,False,22.0,17.0,7.0,4.0,9.0,12.0,8.0,10.0,2.0,3.0,5.0,2.0,2.0,,,,,90.0,30.0,6.8,5.0,0,,,3.0,,4.0,,,,1.0,,1.0,,,,,,,,,True,,,,,,,
