match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_penaltyConceded
14083712,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,38.0,24.0,21.0,7.0,0.0,19.0,21.0,5.0,17.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,90.0,47.0,6.6,14.0,0.00306311,0,-0.4752,0.08,0.02,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,2,2,False,24.0,13.0,6.0,2.0,0.0,6.0,12.0,7.0,12.0,3.0,7.0,9.0,8.0,,,,90.0,51.0,6.7,19.0,0.0177679,0,,0.04,0.03,-0.03,Jon Aramburu,ElBufalo,1.0,1.0,1.0,6.0,1.0,4.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,31,31,False,36.0,30.0,1.0,1.0,0.0,26.0,29.0,4.0,7.0,3.0,7.0,4.0,1.0,2.0,,,90.0,51.0,7.0,8.0,0.00166738,0,,-0.14,0.16,-0.01,Jon Martín,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,38.0,32.0,5.0,1.0,0.0,25.0,27.0,7.0,11.0,2.0,3.0,4.0,4.0,,,,90.0,45.0,6.6,6.0,0.00484531,0,,0.01,0.07,-0.15,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,D,17,17,False,22.0,18.0,1.0,,0.0,11.0,12.0,7.0,10.0,,2.0,1.0,1.0,,,,86.0,49.0,6.3,11.0,0.0353785,1,,0.11,0.11,-0.27,,sergiogm_10,5.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,0.5413,-0.14,,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,12,12,False,6.0,3.0,,,0.0,,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,,,33.0,11.0,6.7,3.0,0.00079652,0,,0.0,-0.09,-0.02,,YangelHerrera8,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Jon Gorrotxategi,jon-gorrotxategi,J. Gorrotxategi,M,4,177,607,M,1216309,EUR,1012608000,M,4,4,False,34.0,23.0,5.0,,0.0,12.0,14.0,11.0,20.0,1.0,3.0,,3.0,,,,90.0,45.0,6.2,13.0,0.00468814,0,,0.01,0.04,-0.16,Jon Gorrotxategi,,,,1.0,5.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,M,11,11,False,22.0,11.0,3.0,2.0,0.0,5.0,6.0,6.0,16.0,1.0,6.0,1.0,5.0,2.0,,,69.0,32.0,6.5,14.0,0.184644,0,,-0.09,-0.54,-0.02,,,2.0,1.0,1.0,3.0,,3.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,17.0,14.0,1.0,1.0,0.0,3.0,4.0,11.0,13.0,,2.0,1.0,3.0,1.0,,,69.0,28.0,6.7,9.0,0.0732654,0,,0.23,0.17,-0.09,,,5.0,1.0,,2.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
14083712,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,M,7,7,False,19.0,13.0,5.0,2.0,0.0,3.0,4.0,10.0,15.0,,2.0,,4.0,1.0,,,69.0,39.0,6.1,16.0,0.0135267,0,,0.06,0.14,-0.1,,,,,1.0,7.0,2.0,1.0,,6.0,2.0,1.0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
