match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wonTackle,captain,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_wonContest,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork
10389804,home,Stade de Reims,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,12.0,6.0,,,1.0,2.0,5.0,10.0,1.0,6.0,4.0,,,,85.0,33.0,6.3,12.0,1.3649,0.3779,0.0216677,7,,,2.0,9.0,2.0,2.0,2.0,,,,,2.0,2.0,,4.0,,,4.0,,1.0,2.0,2.0,,1.0,balogun,,1.0,1.0
10389804,home,Stade de Reims,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,17,17,True,8.0,6.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,,,,23.0,10.0,6.8,3.0,0.0,0.0,0.0377127,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10389804,home,Stade de Reims,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,226,M,879672,EUR,948153600,M,70,70,True,5.0,4.0,,,,,5.0,6.0,1.0,1.0,1.0,,,,13.0,8.0,6.9,1.0,0.0511,0.0,0.0932134,1,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,
10389804,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,49,49,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,2.0,4.0,,,,12.0,8.0,6.6,1.0,0.0,0.0,0.0128769,0,,,,2.0,,,,,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,
10389804,home,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,D,4,4,True,3.0,1.0,2.0,1.0,,,1.0,3.0,,1.0,2.0,,,,11.0,7.0,6.8,3.0,0.0,0.0,0.00010936,0,,,,1.0,,,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10389804,home,Stade de Reims,Mohamed Touré,,,mohamed-toure,M. Touré,F,37,186,1283,M,1019061,EUR,1080259200,F,57,57,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,12.0,6.0,6.3,4.0,0.0,0.0,0.00600348,0,,,,2.0,,,3.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,
10389804,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389804,home,Stade de Reims,Fallou Fall,Fallou Fall,,fall-fallou,F. Fall,D,95,192,294,M,1393279,EUR,1081987200,D,46,46,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389804,home,Stade de Reims,Kaj Sierhuis,,,kaj-sierhuis,K. Sierhuis,F,9,180,490,M,855847,EUR,893635200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389804,home,Stade de Reims,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,395,M,227892,EUR,793670400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389804,away,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,39.0,29.0,13.0,5.0,26.0,32.0,3.0,7.0,,1.0,14.0,,2.0,3.0,90.0,50.0,6.9,10.0,0.0,0.0,0.00064058,0,-0.0125,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10389804,away,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,58.0,52.0,3.0,2.0,30.0,32.0,22.0,27.0,2.0,6.0,4.0,,,,90.0,77.0,6.6,12.0,0.1941,0.0,0.0077699,1,,1.0,2.0,7.0,1.0,2.0,2.0,,,1.0,2.0,,2.0,,1.0,1.0,,,,,,,,2.0,,,,
10389804,away,Lille,José Fonte,,,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,69.0,60.0,9.0,6.0,41.0,43.0,19.0,26.0,3.0,4.0,7.0,,,,90.0,80.0,7.1,9.0,0.09,0.0,0.00684164,1,,,,1.0,,,,4.0,2.0,,,,2.0,,,,True,1.0,,,,,,,,,1.0,
10389804,away,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,55.0,49.0,8.0,6.0,36.0,38.0,13.0,17.0,2.0,5.0,4.0,,,,90.0,69.0,6.6,10.0,0.0508,0.6947,0.0242246,1,,,2.0,7.0,1.0,1.0,2.0,3.0,,2.0,,1.0,2.0,,,,,2.0,,,,1.0,,1.0,,,,
10389804,away,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,39.0,33.0,3.0,1.0,14.0,16.0,19.0,24.0,3.0,8.0,5.0,,,,85.0,62.0,6.4,13.0,0.0,0.0,0.0294936,0,,1.0,1.0,6.0,1.0,3.0,3.0,2.0,,2.0,,2.0,,,,,,3.0,,,,,,2.0,,,,
10389804,away,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,43.0,30.0,5.0,2.0,14.0,17.0,16.0,27.0,2.0,6.0,7.0,,,,80.0,57.0,7.0,16.0,0.0382,0.0,0.0108995,1,,1.0,3.0,5.0,,1.0,,2.0,,3.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,
10389804,away,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,54.0,48.0,13.0,10.0,27.0,28.0,21.0,26.0,,4.0,9.0,,,,90.0,63.0,7.3,7.0,0.0,0.0,0.148697,0,,,,2.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,2.0,,,,
10389804,away,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,34.0,28.0,,,4.0,6.0,26.0,33.0,,5.0,2.0,,,,63.0,49.0,7.0,13.0,0.031,0.0,0.947106,1,,5.0,1.0,6.0,1.0,1.0,7.0,,,,,,,4.0,,,,1.0,1.0,,,,,4.0,edonzhegrova10,2.0,1.0,
10389804,away,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,40.0,35.0,2.0,1.0,13.0,13.0,24.0,35.0,,4.0,2.0,,,,90.0,58.0,6.9,13.0,0.9723,0.9985,0.417974,1,,8.0,,3.0,2.0,1.0,1.0,,,,1.0,1.0,,3.0,,,,2.0,,,1.0,1.0,,1.0,,2.0,,
10389804,away,Lille,Jonathan Bamba,,,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,7,7,False,36.0,30.0,1.0,,8.0,8.0,22.0,33.0,1.0,10.0,7.0,,,,90.0,60.0,7.2,16.0,0.1252,0.5055,0.10542,2,,5.0,,6.0,2.0,2.0,3.0,1.0,,,3.0,2.0,1.0,2.0,,2.0,,4.0,,,,2.0,,2.0,,,,
10389804,away,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,16.0,12.0,1.0,1.0,3.0,4.0,9.0,13.0,,3.0,2.0,,,,90.0,28.0,6.6,9.0,0.1453,0.0,0.0198673,2,,1.0,1.0,4.0,,2.0,2.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,jodavid,,1.0,
10389804,away,Lille,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,F,22,22,True,13.0,11.0,,,1.0,2.0,10.0,12.0,,2.0,,,,,27.0,19.0,6.7,5.0,0.0,0.0,0.162073,0,,1.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,timothyweah,,,
10389804,away,Lille,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,35,35,True,7.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,,2.0,1.0,,,,10.0,13.0,6.8,3.0,0.0,0.0,0.00300643,0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,carlos_baleba,,,
10389804,away,Lille,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,11.0,3.0,6.7,1.0,0.0522,0.026,0.00113775,1,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,mohamedbayo27,,,
10389804,away,Lille,Adam Jakubech,,,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389804,away,Lille,Benoît Costil,,,benoit-costil,B. Costil,G,,188,146,M,26965,EUR,552268800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389804,away,Lille,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,YL15,,,
10389804,away,Lille,Jonas Martin,,,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389804,away,Lille,Alan Virginius,,,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
