match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine,stat_lastManTackle,player_sofascoreId
11067432,home,América Mineiro,Matheus Cavichioli,,,matheus-cavichioli,M. Cavichioli,G,1,195,104,M,243097,EUR,522806400,G,1,1,False,10.0,9.0,5.0,4.0,7.0,8.0,2.0,2.0,1.0,5.0,90.0,14.0,5.9,1.0,0.0005747,0,-1.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067432,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,D,36,36,False,9.0,8.0,,,4.0,4.0,5.0,7.0,3.0,1.0,58.0,27.0,6.5,5.0,0.114692,0,,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067432,home,América Mineiro,Ricardo Silva,,,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,False,38.0,28.0,8.0,2.0,20.0,23.0,8.0,15.0,4.0,6.0,90.0,51.0,6.9,11.0,0.00387898,1,,,,,2.0,11.0,1.0,3.0,3.0,,2.0,1.0,,5.0,1.0,1.0,1.0,0.0572,0.0312,,,,,,,,,,,,,,,,,,
11067432,home,América Mineiro,Iago Maidana,,,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,False,42.0,36.0,7.0,4.0,27.0,29.0,9.0,13.0,4.0,4.0,90.0,54.0,7.1,8.0,0.00256519,2,,,,,1.0,6.0,1.0,2.0,2.0,,,1.0,,3.0,,1.0,,0.1499,,1.0,2.0,1.0,,,,,,,,,,,,,,,
11067432,home,América Mineiro,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,False,23.0,14.0,7.0,3.0,10.0,12.0,5.0,12.0,1.0,6.0,65.0,29.0,6.3,9.0,0.00712917,2,,1.0,1.0,2.0,3.0,3.0,,1.0,,,1.0,,,1.0,,,,0.0222,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11067432,home,América Mineiro,Nicolas,,,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,False,21.0,14.0,6.0,3.0,8.0,12.0,6.0,15.0,1.0,6.0,57.0,42.0,6.6,16.0,0.0187775,1,,6.0,,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,0.0341,,,,,,1.0,2.0,,,,,,,,,,,,
11067432,home,América Mineiro,Juninho,,,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,False,35.0,27.0,2.0,1.0,13.0,16.0,17.0,25.0,1.0,7.0,90.0,55.0,7.2,14.0,0.0855554,1,,6.0,3.0,1.0,5.0,6.0,1.0,3.0,3.0,2.0,,2.0,3.0,2.0,1.0,1.0,,0.0294,,,1.0,,1.0,,3.0,True,,,,,,,,,,,
11067432,home,América Mineiro,Emmanuel Martínez,,,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,5,5,False,57.0,49.0,3.0,2.0,18.0,23.0,31.0,36.0,1.0,13.0,90.0,80.0,7.4,13.0,0.0706301,0,,2.0,,,3.0,10.0,5.0,3.0,3.0,1.0,3.0,,1.0,,1.0,4.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
11067432,home,América Mineiro,Martín Benítez,,,martin-benitez,M. Benítez,M,7,173,425,M,155715,EUR,771811200,M,10,10,False,28.0,17.0,3.0,2.0,5.0,5.0,13.0,27.0,,4.0,65.0,47.0,7.0,18.0,0.184282,4,,4.0,1.0,1.0,4.0,6.0,5.0,,,2.0,2.0,,1.0,1.0,,3.0,2.0,1.1689,1.7152,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,
11067432,home,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,False,18.0,13.0,1.0,,6.0,7.0,7.0,11.0,,5.0,90.0,27.0,7.5,9.0,0.388703,2,,,,3.0,4.0,3.0,1.0,,,2.0,1.0,,2.0,2.0,,,,0.1469,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,
11067432,home,América Mineiro,Felipe Azevedo,,,felipe-azevedo,Felipe Azevedo,M,11,175,88,M,166471,EUR,537235200,F,11,11,False,20.0,14.0,,,5.0,5.0,9.0,15.0,,5.0,82.0,42.0,6.2,16.0,0.026384,5,,,,3.0,10.0,8.0,4.0,1.0,,2.0,2.0,,,4.0,4.0,1.0,2.0,0.8016,0.3149,2.0,3.0,,,,,,,,,,3.0,,,,,,
11067432,home,América Mineiro,Marlon Lopes,,,marlon-lopes,Marlon,D,6,177,100,M,870933,EUR,761097600,D,6,6,True,16.0,15.0,1.0,1.0,5.0,5.0,12.0,15.0,,6.0,33.0,27.0,6.9,4.0,0.117704,1,,4.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,0.0262,,,1.0,,,,,,,,,,,,,,,,
11067432,home,América Mineiro,Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,True,21.0,16.0,2.0,1.0,5.0,6.0,15.0,25.0,,3.0,32.0,41.0,6.8,14.0,0.333204,0,,10.0,4.0,1.0,5.0,,2.0,,,1.0,,1.0,4.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
11067432,home,América Mineiro,Alê,,,ale,Alê,M,16,184,96,M,869564,EUR,644630400,M,16,16,True,26.0,24.0,5.0,4.0,6.0,6.0,19.0,21.0,,1.0,25.0,31.0,6.8,3.0,0.0612886,1,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,,1.0,,1.0,,0.0968,,,1.0,,1.0,,,,,,,,,,,,,,
11067432,home,América Mineiro,Juan Cazares,,,juan-cazares,J. Cazares,M,26,170,454,M,158411,EUR,702259200,M,80,80,True,14.0,12.0,1.0,,4.0,5.0,10.0,16.0,,1.0,25.0,26.0,7.0,9.0,0.225701,1,,7.0,2.0,,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,0.0538,0.1986,,,,,,,,,,,1.0,,,,,,,
