match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalOffside,stat_wonTackle,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_keyPass,stat_bigChanceCreated,stat_penaltyConceded,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_penaltyMiss,stat_clearanceOffLine
15216704,home,CD Nacional,Paulinho Bóia,,,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,F,11,11,False,15.0,10.0,,,0.0,3.0,4.0,7.0,11.0,3.0,3.0,6.0,1.0,,,,,,,,90.0,34.0,7.8,11.0,0.0759897,201.4285746758,13.0,152.46,52.92,,2,,0.06,0.4,0.21,,4.0,6.0,,3.0,1.0,4.0,2.0,1.0,1.0,,,1.0,1.0,0.3176,0.2622,0.5,2.0,1.0,,,,,,1.0,,,,,1.0,,,
15216704,home,CD Nacional,João Aurélio,,,joao-aurelio,J. Aurélio,D,2,185,24,M,44684,EUR,587779200,D,2,2,True,23.0,15.0,4.0,2.0,0.0,6.0,8.0,9.0,15.0,5.0,4.0,1.0,2.0,,,,,,,,66.0,48.0,7.1,10.0,0.0734333,83.954835627278,8.0,58.8,19.11,,0,,0.25,0.03,0.34,,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,
15216704,home,CD Nacional,Chiheb Labidi,,,chiheb-labidi,C. Labidi,M,15,190,432,M,1011997,EUR,991353600,M,15,15,True,13.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,8.0,1.0,,2.0,1.0,,,,,,,,29.0,15.0,5.8,7.0,0.00096687,4.6175214130527,1.0,-3.78,-3.78,,0,,-0.19,-0.02,-0.38,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
15216704,home,CD Nacional,Pablo,,,messias-cardozo-pablo-ruan,Pablo,F,99,181,97,M,1579664,EUR,1044057600,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,3.0,,,,,,,,,,29.0,12.0,7.1,3.0,0.00510738,,,,,,0,,0.03,-0.11,0.52,,,1.0,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
15216704,home,CD Nacional,André Sousa,,,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,3.0,1.0,1.0,,1.0,,,1.0,3.0,,,,,,,,,,,,15.0,3.0,6.8,2.0,0.0383008,5.04412688183,1.0,5.04,5.04,,0,,0.11,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
15216704,home,CD Nacional,Lucas França,,,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,home,CD Nacional,Francisco Gonçalves,,,francisco-goncalves,F. Gonçalves,D,33,188,30,M,1394244,EUR,1078444800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,home,CD Nacional,Daniel Júnior,,,daniel-junior,D. Júnior,M,10,177,259,M,1172052,EUR,1020902400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,home,CD Nacional,Lucas João,,,lucas-joao,L. João,F,19,192,449,M,253837,EUR,747100800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,home,CD Nacional,Motez Nourani,,,motez-nourani,M. Nourani,F,17,180,253,M,1640310,EUR,1010707200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,away,Tondela,Bernardo Fontes,Bernardo,Fontes,bernardo-fontes,B. Fontes,G,31,196,193,M,1394935,EUR,1027382400,G,31,31,False,20.0,11.0,12.0,3.0,0.0,8.0,10.0,3.0,10.0,,,8.0,,1.0,,,1.0,,3.0,3.0,90.0,28.0,6.1,9.0,0.00194081,11.195409598094,2.0,-1.26,4.515,,0,-0.9568,0.1,-0.04,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,away,Tondela,Tiago Manso,Tiago Manso,,tiago-manso,T. Manso,M,48,174,50,M,1133070,EUR,945043200,D,48,48,False,42.0,33.0,10.0,2.0,0.0,17.0,22.0,16.0,20.0,4.0,4.0,4.0,2.0,,,,,,,,90.0,62.0,7.0,13.0,0.128899,175.91826942753,23.0,-117.285,9.135,,2,,0.11,0.25,-0.42,,,3.0,1.0,,2.0,2.0,,1.0,1.0,,,,,0.0815,,-0.17,1.0,1.0,,,1.0,2.0,,,,,,,,1.0,,
15216704,away,Tondela,Christian Marques,,,christian-marques,C. Marques,D,4,187,126,M,988964,EUR,1042588800,D,4,4,False,20.0,17.0,4.0,1.0,0.0,14.0,14.0,3.0,6.0,1.0,1.0,,1.0,,,,,,,,45.0,23.0,7.3,3.0,0.00097311,73.293022097395,10.0,-42.105,2.835,,0,,0.03,0.33,0.22,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
15216704,away,Tondela,Brayan Medina,,,medina-brayan,B. Medina,D,20,195,331,M,1187281,EUR,1015200000,D,20,20,False,36.0,32.0,3.0,1.0,0.0,14.0,14.0,18.0,22.0,1.0,9.0,3.0,1.0,,,,,,,,90.0,47.0,6.2,4.0,0.0641815,252.23072833019,17.0,-198.555,4.83,,0,,0.23,0.26,-0.35,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
15216704,away,Tondela,Emmanuel Maviram,,,maviram-emmanuel,E. Maviram,D,60,168,61,M,1111880,EUR,986342400,D,60,60,False,18.0,14.0,6.0,3.0,0.0,7.0,7.0,7.0,11.0,1.0,3.0,,1.0,,,,,,,,71.0,34.0,7.3,13.0,0.0580704,43.064308575685,6.0,-39.165,-1.47,,1,,0.11,0.08,-0.23,,,4.0,,,2.0,7.0,1.0,,1.0,1.0,,1.0,1.0,0.0753,0.2177,0.54,,,,,,,,1.0,,,,,,,,
15216704,away,Tondela,Juan Rodríguez,Juan Rodríguez,,juan-rodriguez,J. Rodríguez,M,32,174,223,M,1482435,EUR,1143417600,M,32,32,False,34.0,26.0,3.0,1.0,0.0,10.0,13.0,16.0,21.0,2.0,1.0,2.0,,,,,,,,,71.0,40.0,6.5,10.0,0.0367299,42.832094336968,7.0,-27.615,4.2,,2,,0.23,0.1,-0.09,,1.0,3.0,,2.0,1.0,,,2.0,1.0,,,,,0.0997,,-0.05,,,,,,2.0,,1.0,,,,,,,,
15216704,away,Tondela,Siphephelo Sithole,,,sphephelo-sithole,S. Sithole,M,15,186,603,M,822684,EUR,920419200,M,15,15,False,35.0,28.0,4.0,2.0,0.0,17.0,20.0,11.0,15.0,8.0,1.0,5.0,3.0,,,,,,,,90.0,50.0,6.8,9.0,0.0117994,111.99280419558,14.0,-32.55,9.03,,0,,0.03,0.07,-0.07,,2.0,6.0,3.0,,3.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
15216704,away,Tondela,Maranhão,,,pedro-henryque,Maranhão,F,7,172,167,M,879917,EUR,920332800,M,7,7,False,28.0,23.0,1.0,,1.0,5.0,7.0,18.0,21.0,1.0,1.0,4.0,,,,,,,,,90.0,52.0,6.5,11.0,0.940676,164.13022262505,20.0,-61.11,11.76,,5,,0.57,0.31,-0.24,,1.0,2.0,,,,8.0,3.0,,1.0,,,2.0,,0.9068,0.9493,-0.94,1.0,1.0,2.0,,,1.0,,4.0,1.0,,True,1.0,2.0,,1.0,
15216704,away,Tondela,Hugo Félix,Hugo Félix,,hugo-felix,H. Félix,M,79,170,995,M,1146013,EUR,1078272000,M,79,79,False,33.0,25.0,2.0,1.0,0.0,5.0,8.0,20.0,25.0,1.0,1.0,3.0,1.0,,,,,,,,82.0,48.0,5.7,15.0,0.0452614,81.794984370114,11.0,-4.83,11.13,,2,,-0.58,0.04,-0.06,,,1.0,,,1.0,8.0,1.0,,,,,,,0.9403,,-0.77,,,1.0,,,1.0,,3.0,,,,1.0,1.0,,,
15216704,away,Tondela,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,M,17,17,False,23.0,18.0,1.0,1.0,0.0,3.0,3.0,15.0,20.0,4.0,1.0,2.0,,,,,,,,,79.0,38.0,6.3,13.0,0.0341329,71.831452367311,10.0,-18.48,5.25,,4,,0.12,0.2,-0.06,,3.0,8.0,,2.0,1.0,2.0,,2.0,,1.0,,,,0.408,,-0.57,5.0,2.0,,,,1.0,,,,,,1.0,3.0,,,
15216704,away,Tondela,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,662,M,788786,EUR,830476800,F,29,29,False,19.0,14.0,2.0,1.0,0.0,5.0,7.0,9.0,12.0,3.0,,5.0,1.0,,,,,,,,90.0,26.0,5.2,8.0,0.0225853,24.615829171796,5.0,6.09,4.095,,2,,-0.24,0.09,-0.13,,1.0,3.0,,3.0,2.0,,,2.0,,,,1.0,,0.8764,0.5978,-0.95,,,,2.0,,,,1.0,,,,1.0,1.0,,1.0,
15216704,away,Tondela,André Ceitil,,,andre-ceitil,A. Ceitil,M,6,184,29,M,925839,EUR,794880000,M,6,6,True,14.0,12.0,1.0,,0.0,10.0,11.0,2.0,3.0,2.0,3.0,,,,,,,,,,45.0,20.0,6.8,3.0,0.00037927,20.422338894109,3.0,-18.9,-4.2,,0,,-0.02,0.03,-0.07,,4.0,5.0,,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
15216704,away,Tondela,Hélder Tavares,,,helder-tavares,H. Tavares,M,8,180,36,M,343909,EUR,630633600,M,8,8,True,15.0,12.0,3.0,1.0,0.0,2.0,2.0,10.0,13.0,1.0,1.0,1.0,,,,,,,,,19.0,20.0,6.6,5.0,0.0742638,24.406284685357,4.0,2.205,5.04,,0,,0.24,-0.07,-0.1,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
15216704,away,Tondela,Afonso Rodrigues,Afonso Rodrigues,,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,1495552,EUR,1029715200,F,19,19,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,19.0,18.0,6.5,8.0,0.00435056,31.707876698423,2.0,-31.185,-3.675,,2,,0.05,0.07,-0.02,,1.0,1.0,1.0,3.0,,3.0,1.0,,,,,1.0,,0.1682,0.3113,0.09,,,,,1.0,1.0,,,,,,,,,,
15216704,away,Tondela,Yarlen,,,yarlen,Yarlen,F,67,178,671,M,1807776,EUR,1140393600,F,67,67,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,11.0,9.0,6.2,5.0,0.00455849,33.006836605383,3.0,1.785,10.5,,1,,-0.15,-0.54,-0.03,,,2.0,,,1.0,2.0,,,,,,,,0.0568,,-0.31,1.0,,,,,,,,,,,,1.0,,,
15216704,away,Tondela,Joe Hodge,,,hodge-joe,J. Hodge,M,10,172,268,M,988882,EUR,1031961600,M,10,10,True,7.0,6.0,,,0.0,,,6.0,7.0,,,,,,,,,,,,8.0,12.0,6.3,4.0,0.235871,24.440408120764,5.0,-15.54,2.415,,0,,0.08,0.06,-0.13,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
15216704,away,Tondela,Gabriel Souza,,,gabriel-souza,G. Souza,G,1,194,34,M,845695,EUR,852076800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,away,Tondela,João Afonso,,,joao-afonso,J. Afonso,D,5,188,33,M,584158,EUR,643852800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,away,Tondela,Cicero,,,cicero,Cicero,M,97,178,46,M,861283,EUR,863222400,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216704,away,Tondela,Yefrei Rodriguez,Yefrei Rodríguez,,yefrei-rodriguez,Y. Rodríguez,F,88,185,137,M,1478262,EUR,1115769600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
