match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_fouls,captain,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_totalOffside,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_dispossessed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_hitWoodwork
11450160,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,27.0,15.0,16.0,5.0,12.0,15.0,3.0,12.0,7.0,1.0,4.0,90.0,36.0,6.6,12.0,0.00121156,1.0,0,-0.5175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,35.0,28.0,2.0,,21.0,23.0,7.0,12.0,4.0,,,90.0,52.0,5.7,9.0,0.00544117,,0,,1.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,40.0,38.0,2.0,2.0,28.0,29.0,10.0,11.0,1.0,,,68.0,45.0,6.6,2.0,0.0425699,1.0,0,,2.0,3.0,,,2.0,1.0,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,D,22,22,False,62.0,54.0,7.0,4.0,41.0,46.0,13.0,16.0,5.0,,,90.0,75.0,6.3,9.0,0.0405263,,0,,2.0,5.0,,,7.0,4.0,,3.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,False,27.0,18.0,5.0,,12.0,15.0,6.0,12.0,3.0,,,90.0,50.0,6.1,12.0,0.00617678,,0,,1.0,5.0,2.0,1.0,1.0,2.0,,2.0,6.0,,,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,54.0,42.0,10.0,8.0,25.0,26.0,18.0,33.0,3.0,,,90.0,67.0,7.4,17.0,0.160696,2.0,0,,1.0,1.0,,1.0,1.0,,,1.0,3.0,,,2.0,1.0,,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,11,11,False,24.0,14.0,4.0,2.0,5.0,6.0,10.0,21.0,6.0,,,90.0,43.0,6.9,17.0,0.0342839,,3,,,1.0,,2.0,,,,,4.0,2.0,,,1.0,,,,3.0,1.0,1.0,MRashica,1.0,2.0,4.0,0.0896,0.3462,,,,,,,,,,
11450160,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,16.0,10.0,2.0,,7.0,10.0,3.0,7.0,3.0,,,60.0,28.0,6.2,13.0,0.0489118,,0,,,4.0,,2.0,2.0,3.0,,3.0,4.0,,1.0,,1.0,,,1.0,1.0,,,,,,4.0,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,32.0,29.0,1.0,1.0,17.0,18.0,12.0,15.0,6.0,,,90.0,53.0,7.3,8.0,0.0154045,1.0,1,,2.0,5.0,2.0,1.0,2.0,2.0,,,10.0,3.0,,1.0,6.0,,,4.0,1.0,,1.0,gedson_83,,,3.0,0.0161,,1.0,,,,,,,,,
11450160,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,M,90,90,False,15.0,11.0,,,8.0,8.0,3.0,8.0,7.0,,,81.0,39.0,7.5,14.0,0.00396909,,3,,1.0,6.0,,4.0,,1.0,,,9.0,4.0,,,2.0,,,1.0,1.0,,3.0,semihkilicsoy9,2.0,,5.0,0.6838,0.8904,1.0,3.0,1.0,,,,,,,
11450160,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,False,16.0,12.0,,,5.0,6.0,7.0,12.0,3.0,,,60.0,26.0,6.5,12.0,0.0437644,,1,,2.0,5.0,,,,2.0,,2.0,2.0,,,,,,,,2.0,,,,,1.0,4.0,0.0129,,,1.0,,,,,,,,
11450160,home,Beşiktaş JK,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,18,18,True,13.0,11.0,1.0,1.0,6.0,7.0,6.0,9.0,,,,30.0,17.0,6.3,5.0,0.0379968,1.0,0,,1.0,4.0,1.0,,,2.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,True,5.0,4.0,1.0,,2.0,3.0,2.0,3.0,,,,30.0,12.0,6.6,4.0,0.00821164,1.0,1,,,3.0,1.0,,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,,1.0,,,,,,1.0,0.0241,,1.0,1.0,,,,,,,,
11450160,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,15.0,10.0,1.0,,8.0,12.0,2.0,3.0,1.0,,,22.0,17.0,6.0,5.0,0.00124792,,0,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Emirhan Delibaş,emirhan-delibas,E. Delibaş,F,,184,93,M,1084867,EUR,1041379200,M,27,27,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,9.0,6.0,6.3,1.0,0.00056969,,0,,1.0,2.0,,,,,,,1.0,,,,1.0,Emirhan Delibas,,,,,,,,,,,,,1.0,,,,,,,,
11450160,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Aytug Batur Komec,komec-aytug-batur,A. B. Kömeç,D,,185,101,M,1142608,EUR,1096934400,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450160,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,64,64,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,,,,,
