match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_keyPass,captain,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_blockedScoringAttempt,stat_punches,stat_clearanceOffLine,stat_penaltyWon
11369792,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175.0,63,M,803116,EUR,857174400,F,10,10,False,11.0,9.0,1.0,1.0,2.0,2.0,7.0,9.0,10.0,,3.0,,,2.0,,,,,,,82.0,37.0,7.2,11.0,0.0514,0.0,0.0407368,2,,,,4.0,,9.0,,,1.0,,3.0,,,,6.0,5.0,,,3.0,3.0,2.0,,1.0,,,2.0,,1.0,,,
11369792,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175.0,45,M,839883,EUR,924480000,M,14,14,True,18.0,16.0,3.0,3.0,11.0,12.0,5.0,7.0,5.0,,4.0,,,2.0,,,,,,,45.0,32.0,7.0,4.0,0.0616,0.0,0.00399261,1,,,,2.0,1.0,10.0,,1.0,8.0,2.0,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,
11369792,home,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170.0,120,M,1145139,EUR,1004227200,M,18,18,True,4.0,4.0,,,1.0,1.0,3.0,3.0,2.0,,1.0,,,1.0,,,,,,,8.0,6.0,6.4,1.0,0.0,0.0,0.00511333,0,,Amadou Keita,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11369792,home,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196.0,55,M,886064,EUR,944438400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369792,home,KAS Eupen,Lorenzo Youndje,lorenzo-youndje,L. Youndje,D,13,,31,M,1516528,EUR,1113264000,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Lorenzo Youndje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369792,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197.0,41,M,826043,EUR,923270400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369792,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369792,home,KAS Eupen,Zaatout Wassim,wassim-zaatout,Z. Wassim,M,,178.0,8,M,1632607,EUR,1075766400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369792,away,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187.0,164,M,5920,EUR,589248000,G,1,1,False,33.0,32.0,5.0,4.0,31.0,32.0,1.0,1.0,,1.0,7.0,,,,,1.0,,3.0,1.0,1.0,90.0,42.0,6.9,1.0,0.0,0.0,0.00019013,0,-1.2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11369792,away,KVC Westerlo,Edisson Jordanov,edisson-jordanov,E. Jordanov,D,24,172.0,62,M,129922,EUR,739497600,D,32,32,False,61.0,50.0,6.0,4.0,30.0,30.0,21.0,35.0,12.0,1.0,3.0,,,1.0,,,,,,,90.0,92.0,5.9,22.0,0.0,0.0,0.25896,0,,,,1.0,,2.0,5.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,4.0,1.0,2.0,,2.0,,,,,,,,,,
11369792,away,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,False,84.0,78.0,17.0,15.0,64.0,68.0,14.0,16.0,2.0,3.0,7.0,,,,,,,,,,90.0,98.0,7.4,7.0,0.0,0.0,0.02698,0,,,,,6.0,9.0,1.0,2.0,3.0,2.0,,,,1.0,,,,,1.0,,,True,,,,,,,,,
11369792,away,KVC Westerlo,Ravil Tagir,tagir-ravil,R. Tagir,D,28,185.0,250,M,992551,EUR,1052179200,D,24,24,False,96.0,88.0,17.0,15.0,66.0,71.0,22.0,25.0,3.0,4.0,6.0,,,3.0,,,,,,,90.0,113.0,7.9,8.0,0.0761,0.0,0.00897917,1,,,,,3.0,10.0,,1.0,3.0,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,,,,,,,1.0,
11369792,away,KVC Westerlo,Jordan Bos,jordan-bos,J. Bos,D,15,180.0,747,M,1144138,EUR,1035849600,D,5,5,False,66.0,55.0,3.0,1.0,33.0,36.0,22.0,32.0,8.0,,4.0,,,1.0,,,,,,,90.0,99.0,6.4,21.0,0.0152,0.0,0.0208187,1,,Jordan Bos,,,4.0,9.0,1.0,,2.0,1.0,2.0,,,,5.0,3.0,2.0,,4.0,,,,1.0,,,1.0,,,,,
11369792,away,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,False,34.0,29.0,5.0,4.0,10.0,13.0,22.0,25.0,4.0,,6.0,,,,,,,,,,89.0,53.0,6.9,11.0,0.1569,0.0,0.215327,3,,,,,,2.0,,,1.0,,1.0,,,,3.0,,4.0,3.0,1.0,1.0,3.0,,2.0,,,1.0,,1.0,,,
11369792,away,KVC Westerlo,Mathias Fixelles,mathias-fixelles,M. Fixelles,M,11,174.0,39,M,876447,EUR,839721600,M,4,4,False,61.0,53.0,10.0,7.0,21.0,24.0,32.0,40.0,4.0,,8.0,,,1.0,,,,,,,89.0,85.0,7.9,12.0,0.2161,0.0,0.0397992,3,,,,,,9.0,2.0,2.0,1.0,,,,,,4.0,3.0,3.0,,,5.0,1.0,,3.0,,,,,,,,1.0
11369792,away,KVC Westerlo,Nicolas Madsen,nicolas-madsen,N. Madsen,M,24,193.0,1189,M,938306,EUR,953251200,M,8,8,False,69.0,59.0,12.0,11.0,23.0,26.0,42.0,51.0,1.0,,8.0,,,,,,,,,,90.0,88.0,8.5,15.0,0.7884,0.9909,0.238054,1,,,,,3.0,3.0,,3.0,,,1.0,,1.0,,1.0,,8.0,6.0,,,5.0,,,,1.0,,,,,,
11369792,away,KVC Westerlo,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177.0,178,M,929649,EUR,978307200,M,11,11,False,28.0,17.0,2.0,2.0,9.0,10.0,9.0,20.0,5.0,,7.0,,,,,,,,,,66.0,48.0,6.8,16.0,0.1108,0.0,0.0675064,2,,,,,4.0,8.0,1.0,1.0,,,,,,,4.0,1.0,2.0,1.0,1.0,3.0,,,2.0,,,,,,,,
11369792,away,KVC Westerlo,Erdon Daci,erdon-daci,E. Daci,F,,183.0,74,M,889761,EUR,899510400,F,21,21,False,15.0,15.0,,,5.0,5.0,10.0,12.0,6.0,,,,,1.0,,,,,,,66.0,34.0,6.7,12.0,0.3468,0.0314,0.00577156,4,,,,2.0,1.0,3.0,,,,,7.0,,1.0,,3.0,2.0,2.0,,2.0,,,,2.0,,,1.0,,1.0,,,
11369792,away,KVC Westerlo,Yusuke Matsuo,yusuke-matsuo,Y. Matsuo,M,24,170.0,228,M,991209,EUR,869616000,F,79,79,False,13.0,12.0,,,3.0,4.0,10.0,13.0,6.0,,1.0,,,,,,,,,,83.0,30.0,6.9,9.0,0.0755,0.0229,0.17592,2,,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,,,,4.0,1.0,4.0,1.0,1.0,,,1.0,,,,1.0,,,
11369792,away,KVC Westerlo,Kyan Vaesen,vaesen-kyan,K. Vaesen,F,17,190.0,139,M,997827,EUR,987120000,F,14,14,True,4.0,3.0,,,,,3.0,4.0,,,,,,,,,,,,,24.0,8.0,6.6,1.0,0.143,0.0,0.0383344,1,,,,,1.0,3.0,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,
11369792,away,KVC Westerlo,Matija Frigan,matija-frigan,M. Frigan,F,20,184.0,1391,M,1092081,EUR,1044921600,F,9,9,True,6.0,2.0,1.0,,,,2.0,6.0,3.0,,1.0,,,,,,,,,,24.0,13.0,7.0,6.0,0.0974,0.0704,0.0196128,3,,,,2.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,
11369792,away,KVC Westerlo,Lucas Stassin,lucas-stassin,L. Stassin,F,9,184.0,2195,M,1126521,EUR,1101686400,F,76,76,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,14.0,4.0,7.3,,0.4027,0.8932,0.00047464,1,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
11369792,away,KVC Westerlo,Lukas Van Eenoo,lukas-van-eenoo,L. V. Eenoo,M,8,175.0,44,M,45880,EUR,665798400,M,7,7,True,6.0,4.0,,,3.0,5.0,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,9.0,,3.0,0.0,0.0,0.0001289,0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11369792,away,KVC Westerlo,Jan Bernát,jan-bernat,J. Bernát,M,,180.0,83,M,978184,EUR,979084800,M,10,10,True,2.0,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,1.0,4.0,,2.0,0.0,0.0,2.633e-05,0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11369792,away,KVC Westerlo,Nick Gillekens,nick-gillekens,N. Gillekens,G,1,185.0,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369792,away,KVC Westerlo,Pietro Perdichizzi,pietro-perdichizzi,P. Perdichizzi,D,2,182.0,26,M,105720,EUR,724464000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
