match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_blockedScoringAttempt,stat_goalAssist
10913546,home,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600.0,G,30,30,False,44.0,35.0,15.0,6.0,34.0,38.0,1.0,6.0,2.0,9.0,2.0,2.0,90.0,51.0,6.4,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,D,7,7,False,21.0,17.0,1.0,,6.0,6.0,11.0,15.0,,3.0,,,86.0,24.0,6.5,5.0,0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800.0,D,3,3,False,85.0,71.0,13.0,7.0,50.0,53.0,21.0,32.0,1.0,6.0,,,90.0,93.0,7.1,14.0,0,4.0,6.0,6.0,1.0,1.0,,,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10913546,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200.0,D,15,15,False,65.0,50.0,14.0,8.0,35.0,41.0,15.0,24.0,3.0,4.0,,,90.0,76.0,7.0,16.0,2,2.0,5.0,5.0,,,,,2.0,,,,3.0,,,,1.0,3.0,3.0,True,1.0,1.0,1.0,,,,,,,,,,,
10913546,home,Damac FC,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600.0,D,32,32,False,32.0,27.0,1.0,,13.0,14.0,14.0,21.0,,,,,86.0,58.0,6.8,16.0,0,,1.0,5.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,2.0,1.0,,,,,3.0,,,,,,,,,,
10913546,home,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000.0,D,13,13,False,39.0,29.0,3.0,,17.0,18.0,12.0,28.0,,4.0,,,90.0,66.0,6.5,18.0,0,,4.0,2.0,,,1.0,,2.0,,,,2.0,,,,1.0,2.0,2.0,,,,,7.0,,,,,,,,,,
10913546,home,Damac FC,El Arbi Hillel Soudani,el-arbi-hillel-soudani,E. A. Soudani,M,2,182.0,1269,M,173713,EUR,564796800.0,M,2,2,False,21.0,15.0,,,8.0,8.0,9.0,18.0,,4.0,,,90.0,42.0,7.4,16.0,3,3.0,9.0,7.0,5.0,2.0,3.0,1.0,1.0,1.0,,,3.0,1.0,,,,1.0,,,,1.0,2.0,5.0,2.0,1.0,1.0,2.0,,,,,,
10913546,home,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000.0,M,17,17,False,74.0,63.0,8.0,5.0,31.0,32.0,32.0,46.0,,11.0,,,90.0,92.0,6.8,19.0,0,1.0,6.0,5.0,,,2.0,3.0,2.0,,,,2.0,1.0,,,3.0,1.0,,,,,,4.0,,2.0,,,,,,,,
10913546,home,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174.0,90,M,111719,EUR,743126400.0,M,6,6,False,64.0,51.0,14.0,8.0,23.0,24.0,28.0,43.0,,9.0,,,90.0,73.0,6.7,17.0,0,,2.0,2.0,,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,3.0,,,,,,,,,,
10913546,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800.0,M,12,12,False,12.0,7.0,1.0,1.0,3.0,3.0,5.0,10.0,,3.0,,,62.0,30.0,6.6,13.0,1,3.0,7.0,7.0,3.0,3.0,5.0,2.0,2.0,,Abdulaziz Makin,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,
10913546,home,Damac FC,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182.0,1525,M,878830,EUR,827625600.0,F,9,9,False,,,,,,,,,,,,,13.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184.0,3,M,923016,EUR,679536000.0,D,40,40,True,47.0,42.0,4.0,1.0,32.0,33.0,11.0,15.0,1.0,10.0,,,77.0,54.0,7.0,6.0,0,,,3.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,
10913546,home,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,M,11,11,True,12.0,10.0,1.0,,,,10.0,13.0,,2.0,,,28.0,28.0,6.5,9.0,1,1.0,3.0,6.0,3.0,1.0,2.0,3.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,
10913546,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000.0,M,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,,12.0,3.0,6.4,,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800.0,M,14,14,True,3.0,3.0,,,,,3.0,3.0,,,,,12.0,3.0,6.5,,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400.0,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600.0,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Waleed Hizam,waleed-hizam,W. Hizam,M,8,168.0,1,M,847475,EUR,761616000.0,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,Waleed,Hizam,,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Rian Mansour,rian-mansour,R. Mansour,M,99,,1,M,1134303,EUR,,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,Rian Mansour,,,,,,,,,,,,,,,,,,,,,,,
10913546,home,Damac FC,Mohanad Al-Najai,mohanad-al-najai,M. Al-Najai,M,20,179.0,1,M,1914783,EUR,763862400.0,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,Mohanad Al-Najai,,,,,,,,,,,,,,,,,,,,,,,
10913546,away,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400.0,G,88,88,False,34.0,16.0,30.0,12.0,8.0,10.0,8.0,24.0,2.0,10.0,,,90.0,40.0,6.8,18.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,
10913546,away,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400.0,D,80,80,False,26.0,21.0,4.0,1.0,11.0,13.0,10.0,13.0,,2.0,,,59.0,42.0,6.1,7.0,0,2.0,5.0,6.0,,,1.0,4.0,1.0,,,,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,,
10913546,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200.0,D,22,22,False,32.0,26.0,6.0,2.0,21.0,22.0,5.0,10.0,5.0,4.0,,,90.0,47.0,6.6,7.0,0,,4.0,4.0,,,,3.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
10913546,away,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000.0,D,4,4,False,29.0,25.0,6.0,4.0,20.0,22.0,5.0,7.0,9.0,3.0,,,90.0,39.0,6.8,4.0,0,,1.0,,,,,,,,,,1.0,,,,1.0,,,True,,,,,,,,,,,,,,
10913546,away,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600.0,D,33,33,False,4.0,1.0,2.0,,1.0,2.0,,2.0,,1.0,,,17.0,4.0,6.4,3.0,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10913546,away,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,3,3,False,32.0,25.0,2.0,1.0,15.0,17.0,11.0,16.0,1.0,7.0,,,89.0,53.0,6.8,12.0,0,1.0,,3.0,,,2.0,,,1.0,,,,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
10913546,away,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000.0,M,27,27,False,28.0,16.0,4.0,,3.0,4.0,13.0,26.0,,1.0,,,90.0,45.0,6.2,23.0,0,2.0,5.0,5.0,4.0,2.0,5.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,2.0,,2.0,,,,,,,,
10913546,away,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400.0,M,6,6,False,20.0,15.0,1.0,,11.0,13.0,4.0,7.0,,5.0,,,45.0,25.0,6.3,5.0,0,,6.0,3.0,2.0,2.0,,1.0,3.0,,Saud Zidan,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10913546,away,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200.0,M,37,37,False,45.0,34.0,7.0,4.0,20.0,25.0,14.0,20.0,,10.0,,,90.0,52.0,6.7,13.0,1,2.0,4.0,4.0,2.0,1.0,1.0,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,
10913546,away,Al-Fayha,Paulinho Paula,paulinho-paula,Paulinho,M,18,173.0,1795,M,879902,EUR,852681600.0,M,18,18,False,27.0,22.0,3.0,1.0,8.0,9.0,14.0,18.0,1.0,5.0,,,90.0,46.0,6.3,13.0,1,1.0,8.0,5.0,2.0,,4.0,1.0,2.0,,,,,3.0,,,1.0,3.0,1.0,,,1.0,,,,1.0,,,,,,,,
10913546,away,Al-Fayha,Milan Pavkov,milan-pavkov,M. Pavkov,F,50,193.0,372,M,804183,EUR,760752000.0,F,23,23,False,8.0,4.0,2.0,,2.0,3.0,2.0,5.0,,1.0,,,45.0,9.0,6.4,5.0,0,2.0,5.0,2.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,
10913546,away,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800.0,D,98,98,True,21.0,12.0,9.0,3.0,11.0,13.0,1.0,8.0,8.0,1.0,,,73.0,33.0,6.7,9.0,0,1.0,2.0,3.0,,,,1.0,1.0,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10913546,away,Al-Fayha,Mohammed Majrashi,mohammed-majrashi,M. Majrashi,F,20,180.0,7,M,160931,EUR,674697600.0,F,19,19,True,14.0,9.0,2.0,,6.0,8.0,3.0,6.0,,1.0,,,45.0,22.0,6.4,10.0,0,3.0,5.0,4.0,,,3.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,
10913546,away,Al-Fayha,Aleksandar Trajkovski,aleksandar-trajkovski,A. Trajkovski,F,7,179.0,729,M,60184,EUR,715651200.0,F,7,7,True,14.0,11.0,,,6.0,7.0,5.0,7.0,1.0,1.0,,,45.0,20.0,7.3,4.0,2,2.0,3.0,3.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,
