match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,stat_penaltyConceded,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_goalAssist,stat_goodHighClaim,stat_hitWoodwork,stat_totalOffside
11406851,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,26.0,21.0,6.0,1.0,20.0,21.0,1.0,5.0,1.0,9.0,2.0,1.0,3.0,1.0,90.0,37.0,6.8,5.0,0.00012121,0,0.2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406851,home,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,178,644,M,934409,EUR,963705600,D,3,3,False,25.0,22.0,1.0,,14.0,14.0,9.0,15.0,1.0,2.0,,,,,90.0,49.0,6.4,12.0,0.0185109,0,,16,4.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406851,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,False,63.0,54.0,5.0,1.0,39.0,44.0,15.0,19.0,2.0,9.0,,,,,90.0,74.0,6.9,10.0,0.00515315,2,,4,,,9.0,12.0,9.0,,,2.0,,1.0,1.0,,6.0,1.0,1.0,1.0,3.0,1.0,0.0652,0.2419,,,,,,,,,,,,,,,
11406851,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,False,68.0,62.0,7.0,6.0,37.0,38.0,25.0,31.0,,5.0,,,,,90.0,75.0,7.2,7.0,0.149,2,,,1.0,,2.0,3.0,7.0,,,,,,1.0,2.0,6.0,1.0,1.0,,3.0,,0.1825,0.2327,True,1.0,1.0,1.0,1.0,,,,,,,,,,
11406851,home,Sassuolo,Josh Doig,josh-doig,J. Doig,D,189,836,M,989276,EUR,1021680000,D,43,43,False,22.0,15.0,3.0,,4.0,6.0,12.0,23.0,,,,,,,90.0,53.0,6.8,15.0,0.218652,2,,3,7.0,1.0,1.0,3.0,5.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,0.063,0.0596,,,,1.0,,1.0,,,,,,,,,
11406851,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,50.0,42.0,6.0,3.0,22.0,22.0,20.0,28.0,,4.0,,,,,90.0,62.0,6.8,10.0,0.0244458,2,,8,,,,2.0,5.0,,,2.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,,0.034,,,,,,,1.0,1.0,1.0,,,,,,,
11406851,home,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,185,442,M,882592,EUR,914284800,M,24,24,False,39.0,33.0,6.0,3.0,14.0,15.0,19.0,25.0,,3.0,,,,,45.0,42.0,6.4,8.0,0.0177817,0,,11,1.0,,1.0,3.0,1.0,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11406851,home,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,187,875,M,1155625,EUR,1068854400,M,23,23,False,25.0,14.0,2.0,,5.0,5.0,9.0,23.0,,2.0,,,,,68.0,41.0,6.5,18.0,0.0453466,0,,7,3.0,,,6.0,8.0,7.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
11406851,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,24.0,17.0,2.0,,6.0,7.0,11.0,18.0,2.0,2.0,,,,,89.0,43.0,6.3,17.0,0.00954103,2,,42,1.0,,1.0,7.0,2.0,2.0,,,,4.0,,1.0,2.0,2.0,,1.0,1.0,,0.0551,,,,,,,,3.0,,,,,,,,
11406851,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177,2531,M,932643,EUR,912729600,M,45,45,False,25.0,19.0,,,7.0,9.0,13.0,21.0,,6.0,,,,,89.0,42.0,7.4,12.0,0.0936115,4,,45,5.0,1.0,,,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,4.0,,,,,0.1243,,,,,,,,,,,,,,,,
