match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_crossNotClaimed,stat_punches,stat_goals
15246970,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198.0,4650,M,npope29,162653,EUR,703641600,G,1,1,False,21.0,12.0,15.0,6.0,0.0,9.0,15.0,3.0,6.0,2.0,7.0,1.0,3.0,1.0,1.0,90.0,32.0,6.4,10.0,3.0979026776192,1.0,-2.205,-2.205,0.017,0,0.01,0.01,-0.13,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15246970,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188.0,3308,M,,1400650,EUR,1146441600,D,67,67,False,34.0,29.0,4.0,3.0,0.0,19.0,21.0,10.0,13.0,4.0,3.0,,,,,90.0,47.0,6.3,6.0,46.932875265474,3.0,41.16,27.615,,0,0.22,0.03,-0.36,,2.0,5.0,2.0,2.0,1.0,2.0,34.162258953017,2.0,,,,,,,,,,,,,,,,,,,,,,,,
15246970,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194.0,6416,M,MThiaw,1014286,EUR,997228800,D,12,12,False,39.0,35.0,4.0,2.0,0.0,28.0,31.0,7.0,8.0,5.0,3.0,,,,,90.0,49.0,6.5,5.0,43.698724797199,5.0,-19.005,5.355,,0,0.07,0.01,-0.11,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
15246970,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193.0,3363,M,,910046,EUR,947635200,D,4,4,False,49.0,43.0,2.0,1.0,0.0,37.0,42.0,6.0,7.0,8.0,1.0,,,,,90.0,64.0,6.6,6.0,78.85179555138,12.0,26.145,9.24,,1,0.07,0.01,-0.01,,2.0,2.0,3.0,,,1.0,,,2.0,,2.0,1.0,1.0,1.0,-0.29,,,,,,,,,,,,,,,,,
15246970,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179.0,4180,M,lewishall_10,1136730,EUR,1094601600,D,3,3,False,41.0,29.0,9.0,2.0,0.0,17.0,20.0,12.0,21.0,2.0,5.0,,,,,90.0,88.0,7.6,24.0,175.79369273603,19.0,81.795,28.245,,1,0.27,0.1,0.2,,1.0,4.0,13.0,,4.0,5.0,28.247046305764,1.0,1.0,2.0,2.0,1.0,,1.0,-0.03,5.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,,,,,,,,,
15246970,home,Newcastle United,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180.0,3212,M,,975937,EUR,991008000,M,41,41,False,20.0,18.0,,,0.0,14.0,16.0,4.0,4.0,,4.0,,,,,69.0,27.0,6.6,3.0,52.636471235083,7.0,3.78,7.35,,0,-0.01,-0.06,-0.04,,,2.0,3.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,
15246970,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182.0,31704,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,28.0,25.0,2.0,2.0,0.0,19.0,21.0,6.0,7.0,,3.0,,,,,87.0,44.0,6.2,9.0,111.16789280644,14.0,-39.375,4.305,,2,-0.08,-0.07,-0.14,,1.0,7.0,4.0,1.0,1.0,1.0,,,,2.0,,1.0,,,-0.24,3.0,,1.0,,,1.0,2.0,,3.0,True,1.0,1.0,1.0,,,,
15246970,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186.0,10165,M,joelinton34,560128,EUR,839980800,M,7,7,False,33.0,29.0,3.0,2.0,0.0,15.0,17.0,14.0,16.0,2.0,4.0,,,,,90.0,54.0,6.9,9.0,28.271167957345,4.0,2.205,8.82,,2,0.14,-0.08,-0.11,,,4.0,8.0,2.0,1.0,3.0,,,4.0,,,,,1.0,-0.2,1.0,,1.0,,,4.0,,,2.0,,1.0,,,,,,
15246970,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176.0,3587,M,,372336,EUR,793584000,F,23,23,False,6.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,,1.0,,,,,44.0,14.0,6.6,8.0,106.36136692608,9.0,103.425,27.195,,0,0.06,0.13,0.0,,,,,,,,53.060882449019,2.0,,,,,,,,4.0,1.0,,1.0,,2.0,,1.0,,,,,,1.0,,,
15246970,home,Newcastle United,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176.0,51080,M,yowissa,805123,EUR,841708800,F,9,9,False,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,,,,,,69.0,11.0,6.3,4.0,12.472816946505,2.0,10.815,5.985,,3,0.0,0.26,0.0,,2.0,2.0,1.0,,,,,,1.0,,,,2.0,1.0,-0.64,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,
