match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,captain,player_sofascoreId,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11388473,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,34.0,27.0,11.0,4.0,27.0,30.0,4.0,5.0,90.0,36.0,6.7,7.0,0.00014215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388473,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,44.0,37.0,5.0,2.0,20.0,21.0,27.0,5.0,83.0,65.0,7.8,11.0,0.166284,2,,,1.0,19.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0469,2.0,,,,,,,,,,,,,,,,,,,,,,
11388473,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,58.0,51.0,8.0,4.0,35.0,35.0,23.0,1.0,90.0,72.0,7.5,7.0,0.209172,0,,,,16.0,,,4.0,6.0,2.0,2.0,,2.0,,,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11388473,home,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,88.0,80.0,9.0,4.0,52.0,54.0,36.0,10.0,90.0,99.0,7.5,10.0,0.0708532,1,,,1.0,30.0,2.0,2.0,2.0,3.0,,,,1.0,1.0,,,0.0472,1.0,,2.0,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
11388473,home,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,32.0,27.0,3.0,1.0,16.0,20.0,13.0,2.0,60.0,46.0,6.5,10.0,0.00780284,0,,,,11.0,1.0,,4.0,2.0,,,,,3.0,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
11388473,home,AZ Alkmaar,Kristijan Belić,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,False,41.0,37.0,6.0,3.0,19.0,20.0,21.0,2.0,74.0,59.0,6.9,9.0,0.0658681,0,,,,18.0,,,10.0,8.0,4.0,2.0,,4.0,1.0,1.0,1.0,,1.0,4.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,
11388473,home,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,False,90.0,77.0,7.0,5.0,35.0,41.0,49.0,12.0,90.0,101.0,7.3,15.0,0.0357763,3,,,,42.0,,,4.0,3.0,1.0,,1.0,2.0,1.0,,1.0,0.3683,,1.0,1.0,1.0,,,2.0,1.0,,,1.0,2.0,1.0,0.4796,,,,,,,,,
11388473,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,46.0,39.0,3.0,2.0,15.0,16.0,30.0,5.0,90.0,67.0,8.8,10.0,0.349667,4,,,,24.0,,,4.0,6.0,2.0,2.0,,2.0,3.0,1.0,1.0,0.7478,,1.0,1.0,2.0,,,,,,1.0,1.0,3.0,,1.8019,2.0,4.0,,,,,,,
11388473,home,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,31.0,25.0,2.0,,7.0,10.0,22.0,1.0,74.0,43.0,7.2,10.0,0.0999789,1,,,,19.0,1.0,1.0,7.0,4.0,,,,,2.0,1.0,2.0,0.0269,1.0,4.0,4.0,,,,1.0,,1.0,,,1.0,,0.4171,1.0,,True,,,,,,
11388473,home,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,15,15,False,23.0,16.0,1.0,,9.0,10.0,14.0,4.0,59.0,32.0,6.7,11.0,0.0112496,1,,,,7.0,1.0,,,1.0,,,1.0,,2.0,,,0.0324,,,1.0,,,,,,,,,,,,,,,,,,,,
11388473,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,31.0,18.0,2.0,,3.0,6.0,29.0,5.0,90.0,54.0,7.5,22.0,0.550746,3,,,,16.0,4.0,1.0,6.0,5.0,1.0,,,5.0,2.0,,,0.7422,3.0,3.0,,,,,,3.0,2.0,,1.0,3.0,,0.8401,1.0,1.0,,vangelis_pavlidis,1.0,,,,
11388473,home,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,24.0,22.0,,,9.0,9.0,16.0,2.0,30.0,30.0,6.8,4.0,0.0315276,0,,,,13.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
