match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside
14131984,home,FC Arouca,Dylan Nandín,Dylan Alexander,Nandín Berrutti,dylan-nandin,D. Nandín,F,23,186,149,M,1510444,EUR,1014854400,F,23,23,False,10.0,7.0,,,0.0,4.0,4.0,3.0,6.0,,,69.0,18.0,6.4,8.0,0.00376072,38.888667499154,6.0,10.395,11.97,,1,,-0.1,-0.07,0.19,,,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,,1.0,0.329,1.0,-0.36,,,,,,1.0,1.0,1.0,,3.0,,,1.0,,,,,
14131984,home,FC Arouca,Hyun-ju Lee,,,hyun-ju-lee,H. Lee,M,14,172,709,M,1191120,EUR,1044576000,M,14,14,True,24.0,23.0,,,0.0,8.0,8.0,15.0,16.0,4.0,,35.0,37.0,7.3,4.0,0.0246734,68.51308912367,11.0,47.775,7.035,,3,,0.04,0.22,-0.06,,,,,1.0,,5.0,1.0,1.0,,2.0,,1.0,0.3741,,0.47,,,,,2.0,,,1.0,2.0,2.0,1.0,0.8518,,1.0,,,,
14131984,home,FC Arouca,Jose Fontán,,,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,True,23.0,22.0,3.0,2.0,0.0,14.0,14.0,8.0,9.0,1.0,,21.0,25.0,6.9,1.0,0.00235704,89.541043354804,12.0,21.84,9.66,,0,,0.06,0.04,0.15,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14131984,home,FC Arouca,Ivan Barbero,,,ivan-barbero,I. Barbero,F,17,187,128,M,913728,EUR,903312000,F,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,21.0,12.0,6.5,1.0,0.00017421,7.311774406703,2.0,4.515,2.73,,0,,0.01,-0.07,0.2,,,,,1.0,2.0,2.0,2.0,,,,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
14131984,home,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,8,8,True,20.0,20.0,1.0,1.0,0.0,9.0,9.0,11.0,11.0,1.0,,12.0,21.0,6.7,1.0,0.00567475,34.377788733266,4.0,1.89,7.35,,0,,0.12,0.04,0.14,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,home,FC Arouca,Pablo Gozálbez,,,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,10,10,True,4.0,4.0,,,0.0,,,4.0,4.0,,,12.0,8.0,6.6,2.0,0.00215822,12.165028027426,2.0,7.35,4.725,,0,,-0.02,0.02,0.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
14131984,home,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,home,FC Arouca,Matías Rocha,,,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,home,FC Arouca,Arnau Solà,,,arnau-sola,A. Solà,D,16,179,86,M,997025,EUR,1049414400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,home,FC Arouca,Brian Mansilla,Brian Mansilla,,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,away,FC Alverca,André Gomes,André Gomes,,andre-gomes,A. Gomes,G,13,182,794,M,1139990,EUR,1098230400,G,13,13,False,31.0,18.0,23.0,10.0,0.0,10.0,11.0,8.0,20.0,9.0,3.0,90.0,41.0,7.4,14.0,0.00224781,32.880830189566,5.0,-11.865,-0.94500000000001,0.5209,0,0.4443,0.03,0.0,-0.04,0.43,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
14131984,away,FC Alverca,Kaiky Naves,Kaiky Naves,,kaiky-naves,K. Naves,D,4,186,1824,M,1167068,EUR,1020816000,D,4,4,False,47.0,35.0,15.0,7.0,0.0,22.0,26.0,13.0,21.0,2.0,,90.0,69.0,7.0,13.0,0.0133681,130.88542025958,17.0,-79.38,3.36,,2,,0.28,0.04,0.26,,True,,,5.0,3.0,7.0,5.0,,,2.0,12.0,1.0,0.1083,,-0.23,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
14131984,away,FC Alverca,Julián Jose Martinez,Julián Jose Martinez,,julian-jose-martinez,J. Martinez,D,3,177,394,M,1476213,EUR,1070236800,D,3,3,False,28.0,22.0,2.0,,0.0,21.0,22.0,1.0,6.0,2.0,,90.0,38.0,6.8,6.0,0.00088951,70.176619422121,11.0,-18.48,4.725,,0,,-0.01,0.02,0.25,,,,,2.0,2.0,2.0,4.0,,,,5.0,1.0,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,
14131984,away,FC Alverca,Bastien Meupiyou,,,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,False,31.0,24.0,7.0,4.0,0.0,17.0,21.0,7.0,10.0,4.0,,85.0,48.0,7.1,9.0,0.00468155,122.3338678554,12.0,-60.9,3.78,,0,,0.1,0.11,-0.01,,,,,,3.0,,4.0,,,,6.0,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,
14131984,away,FC Alverca,Nabil Touaizi,,,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,M,2,2,False,28.0,19.0,2.0,,0.0,11.0,12.0,8.0,16.0,4.0,,90.0,62.0,6.4,19.0,0.0123303,54.521924731145,8.0,-19.215,5.775,,0,,-0.02,0.13,-0.08,,,2.0,,,1.0,7.0,6.0,1.0,,,3.0,3.0,,1.0,,7.0,4.0,,,,1.0,,,1.0,3.0,,,,,,,,1.0
14131984,away,FC Alverca,Sabit Abdulai,,,sabit-abdulai,S. Abdulai,M,21,185,126,M,1031485,EUR,926380800,M,21,21,False,23.0,17.0,,,0.0,10.0,12.0,7.0,11.0,5.0,,89.0,37.0,6.6,8.0,0.00395689,101.22660872549,11.0,-55.545,5.67,,0,,-0.12,0.04,0.16,,,,,,,2.0,3.0,,,,3.0,1.0,,,,3.0,2.0,,1.0,2.0,,,1.0,,1.0,,,,,,,,
14131984,away,FC Alverca,Alexsandro Amorim,,,amorim,Amorim,M,4,177,437,M,1511706,EUR,1116374400,M,8,8,False,18.0,12.0,2.0,2.0,0.0,8.0,12.0,4.0,6.0,3.0,,77.0,33.0,6.7,10.0,0.00640734,66.618382466969,9.0,-15.645,10.605,,1,,0.05,0.04,-0.08,,,1.0,,1.0,,3.0,4.0,1.0,,,1.0,,0.0126,,-0.05,,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,
14131984,away,FC Alverca,Francisco Chissumba,Francisco,Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,M,55,55,False,28.0,22.0,1.0,,0.0,16.0,16.0,6.0,12.0,7.0,,90.0,49.0,6.4,9.0,0.00593457,54.598590717579,6.0,-22.995,6.195,,0,,0.02,0.16,0.19,,,1.0,,1.0,,4.0,2.0,,,,4.0,2.0,,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,
14131984,away,FC Alverca,Lincoln,,,lincoln,Lincoln,M,18,177,840,M,794928,EUR,910396800,F,18,18,False,13.0,8.0,,,0.0,5.0,6.0,3.0,7.0,1.0,,77.0,37.0,6.7,13.0,0.0919868,83.678778411096,6.0,-54.495,6.09,,0,,-0.19,0.1,0.21,,,5.0,1.0,,,3.0,5.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,2.0,,3.0,,2.0,,,,,,,,1.0
14131984,away,FC Alverca,Figueiredo,Figueiredo,,figueiredo,Figueiredo,M,20,178,683,M,1105790,EUR,997747200,F,20,20,False,8.0,3.0,,,0.0,2.0,4.0,1.0,4.0,,,45.0,20.0,7.0,10.0,0.00019285,16.641481231381,4.0,7.245,2.52,,0,,-0.04,-0.27,0.18,,,2.0,,3.0,4.0,3.0,8.0,,,,1.0,,,,,,,,,,,,4.0,,3.0,,,,,,,,
14131984,away,FC Alverca,Sandro Lima,,,sandro-lima,S. Lima,F,91,186,115,M,344023,EUR,657072000,F,91,91,False,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,22.0,5.0,3.6,1.0,0.00011799,,,,,,0,,-0.01,,0.0,,,,,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131984,away,FC Alverca,Marko Milovanović,Marko,Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,9,9,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,,,45.0,18.0,6.7,7.0,0.00169005,30.722190952405,3.0,-6.93,6.09,,1,,0.0,-0.1,0.13,,,,,1.0,2.0,3.0,4.0,1.0,,,,,0.0741,1.0,0.02,2.0,1.0,1.0,,,,,1.0,,3.0,,,,,,,,
14131984,away,FC Alverca,Davy Gui,Davy,Gui,davy-jean-carl-kamon-gui-gui,D. Gui,M,6,185,95,M,2033832,EUR,1150329600,M,6,6,True,5.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,,,13.0,8.0,6.7,2.0,0.00028071,22.404342617611,4.0,0.52500000000001,3.885,,0,,-0.03,0.0,-0.01,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,
14131984,away,FC Alverca,Cédric Nuozzi,,,cedric-nuozzi,C. Nuozzi,F,11,177,136,M,1405454,EUR,1138579200,F,11,11,True,2.0,,1.0,,0.0,,,,2.0,,,13.0,4.0,6.4,3.0,,5.8596382994175,1.0,-1.575,-1.575,,0,,-0.06,0.01,0.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,away,FC Alverca,Isaac James,Isaac,James,isaac-james,I. James,D,12,175,46,M,1915110,EUR,1093651200,D,12,12,True,3.0,1.0,,,0.0,1.0,3.0,,,,,12.0,7.0,6.9,3.0,3.835e-05,3.0082820678919,1.0,0.94500000000001,0.94500000000001,,1,,0.05,-0.17,0.2,,,,,,,1.0,1.0,,,,,,0.0269,,0.0,1.0,,,,,1.0,1.0,,,,1.0,0.1491,,,,,,
14131984,away,FC Alverca,Felipe Lima,,,de-almeida-lima-felipe,F. Lima,F,77,186,303,M,1459763,EUR,1145232000,F,77,77,True,,,,,0.0,,,,,,,8.0,,6.4,,,,,,,,0,,,,0.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131984,away,FC Alverca,Matheus Mendes,,,matheus-mendes,M. Mendes,G,31,193,410,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,away,FC Alverca,Kauan Gomes,Kauan,Gomes,kauan-de-souza-gomes,K. d. S. Gomes,D,37,176,34,M,1631412,EUR,1114473600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,away,FC Alverca,Steven Baseya,Steven Baseya,,steven-baseya,S. Baseya,D,14,189,123,M,1506777,EUR,1105660800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131984,away,FC Alverca,Tiago Leite,Tiago Leite,,tiago-leite,T. Leite,F,79,185,51,M,1528310,EUR,965001600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
