match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
10434096,home,Gaziantep FK,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,1,1,False,True,36.0,18.0,25.0,7.0,16.0,17.0,2.0,19.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,90.0,43.0,6.7,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434096,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,False,,33.0,24.0,6.0,3.0,12.0,17.0,14.0,19.0,6.0,2.0,7.0,1.0,,,,,,,90.0,69.0,7.1,23.0,0,,,1.0,3.0,2.0,3.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,7.0,1.0,2.0,,,,,,,,,,,,
10434096,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,15,15,False,,35.0,30.0,5.0,3.0,23.0,25.0,7.0,10.0,4.0,3.0,1.0,,,,,,,,90.0,41.0,6.8,5.0,0,,,,,,3.0,4.0,4.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,,
10434096,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193,175,M,106661,EUR,596937600,D,3,3,False,,49.0,37.0,11.0,4.0,24.0,29.0,13.0,20.0,2.0,4.0,8.0,1.0,,,,,,,90.0,59.0,6.5,12.0,0,,,,,,2.0,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10434096,home,Gaziantep FK,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,11,11,False,,38.0,29.0,2.0,,14.0,18.0,15.0,23.0,5.0,2.0,9.0,,,,,,,,90.0,73.0,6.8,17.0,1,,,,3.0,,2.0,,5.0,5.0,,2.0,1.0,,3.0,1.0,,1.0,1.0,4.0,1.0,,,,,,,,
10434096,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,8,8,False,,54.0,43.0,5.0,4.0,26.0,31.0,17.0,23.0,8.0,2.0,10.0,1.0,,,,,,,90.0,68.0,7.6,13.0,2,,,,,,1.0,4.0,7.0,,,2.0,3.0,1.0,1.0,3.0,,,3.0,,,1.0,1.0,1.0,,,,,
10434096,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,M,17,17,False,,16.0,13.0,1.0,1.0,6.0,6.0,7.0,12.0,4.0,,6.0,1.0,,,,,,,54.0,31.0,6.7,6.0,0,,,,2.0,,3.0,,5.0,3.0,,3.0,1.0,,,,,,1.0,2.0,,,,,,,,,
10434096,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,5,5,False,,36.0,23.0,3.0,1.0,10.0,15.0,13.0,21.0,4.0,,4.0,1.0,,,,,,,81.0,47.0,7.9,13.0,4,,,1.0,,,,1.0,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,,,,2.0,,2.0,,1.0,,,,
10434096,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,,38.0,29.0,2.0,1.0,7.0,8.0,24.0,36.0,9.0,1.0,3.0,4.0,,,,,,,89.0,62.0,7.3,18.0,0,,,,6.0,2.0,2.0,,7.0,5.0,,,1.0,,1.0,1.0,3.0,,1.0,4.0,,,,,,2.0,,,
10434096,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,50,175,330,M,98461,EUR,762566400,M,50,50,False,,32.0,26.0,,,7.0,8.0,19.0,24.0,2.0,,2.0,,,,,,,,82.0,47.0,8.2,12.0,3,,,,,,,,5.0,4.0,,,1.0,1.0,3.0,,2.0,,2.0,1.0,1.0,2.0,,2.0,,,,,
