match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_shotOffTarget,stat_accurateCross,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goals
12437856,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190.0,949,M,932764,EUR,881366400,F,11,11,False,8.0,3.0,,,0.0,2.0,2.0,1.0,6.0,2.0,1.0,,,,,,73.0,18.0,6.8,8.0,0.00100682,1,,,,,3.0,5.0,5.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,0.0237,0.0844,,,,,,,,,,
12437856,home,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173.0,477,M,346516,EUR,705196800,F,21,21,True,19.0,15.0,1.0,1.0,0.0,4.0,6.0,14.0,19.0,1.0,1.0,,,,,,76.0,44.0,6.7,15.0,0.469228,0,,,6.0,,,4.0,4.0,1.0,,6.0,3.0,1.0,1.0,,4.0,,,,,,,3.0,,,,,,3.0,1.0,,
12437856,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,15,15,True,9.0,8.0,1.0,,0.0,3.0,3.0,6.0,10.0,,,,,,,,17.0,17.0,7.0,4.0,0.0531739,1,,,4.0,,,,2.0,,,,,,1.0,1.0,,1.0,,1.0,,0.0661,0.0659,1.0,,,,,,1.0,,,
12437856,home,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185.0,229,M,141945,EUR,675475200,F,12,12,True,3.0,2.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,17.0,9.0,6.8,3.0,0.0923901,2,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,0.1507,,,,,,,2.0,1.0,,,
12437856,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,,,,,,,9.0,11.0,6.8,,0.0106212,0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Etienne Eto'o Pineda,etienne-etoo-pineda,E. E. Pineda,F,20,189.0,3356,M,1103233,EUR,1029628800,F,28,28,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,9.0,3.0,6.4,2.0,0.0586441,0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186.0,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,61,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Pelayo Fernández,pelayo-fernandez,P. Fernández,D,27,193.0,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188.0,451,M,951008,EUR,909532800,G,13,13,False,27.0,21.0,7.0,1.0,0.0,20.0,21.0,1.0,6.0,,11.0,1.0,4.0,5.0,,,90.0,43.0,8.1,7.0,0.00015793,0,0.8048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187.0,6465,M,873189,EUR,884563200,D,8,8,False,46.0,38.0,9.0,5.0,0.0,19.0,22.0,19.0,25.0,10.0,1.0,,,,,,90.0,80.0,8.0,14.0,0.0713417,0,,juanfoyth,1.0,,4.0,1.0,7.0,1.0,,,,2.0,3.0,2.0,2.0,,,,1.0,,,1.0,,,True,,,,,,
12437856,away,Villarreal,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192.0,2163,M,1136721,EUR,1093392000,D,5,5,False,48.0,42.0,7.0,2.0,0.0,40.0,42.0,2.0,6.0,5.0,4.0,,,,,,90.0,60.0,7.1,7.0,0.0071941,0,,,,1.0,,2.0,2.0,,,,,2.0,2.0,2.0,1.0,,1.0,,,,,,Willy Kambwala,,,,,,,,
12437856,away,Villarreal,Logan Costa,logan-costa,L. Costa,D,2,188.0,677,M,911853,EUR,986083200,D,2,2,False,60.0,49.0,14.0,6.0,0.0,39.0,43.0,10.0,17.0,2.0,,,,,,,90.0,65.0,6.8,11.0,0.00439107,0,,,,2.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,
12437856,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186.0,1119,M,986245,EUR,932256000,D,23,23,False,33.0,26.0,6.0,2.0,0.0,19.0,21.0,9.0,17.0,4.0,3.0,,,,,,90.0,65.0,7.9,12.0,0.092553,1,,,5.0,1.0,4.0,1.0,10.0,,,2.0,2.0,1.0,3.0,2.0,,1.0,,1.0,,0.0376,0.0228,2.0,,,,,,2.0,,,
12437856,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172.0,6120,M,984624,EUR,1035072000,M,21,21,False,16.0,9.0,1.0,,0.0,3.0,6.0,6.0,11.0,1.0,3.0,,,,,,62.0,33.0,6.6,12.0,0.0163969,1,,,1.0,1.0,,4.0,5.0,1.0,,1.0,,2.0,4.0,1.0,3.0,1.0,2.0,,,0.0441,,,,,,1.0,,,,,
12437856,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,14,14,False,46.0,39.0,3.0,1.0,0.0,20.0,24.0,20.0,23.0,2.0,8.0,,,,,,90.0,59.0,6.8,9.0,0.089649,0,,,1.0,3.0,,7.0,2.0,1.0,1.0,,,1.0,,,1.0,2.0,2.0,,1.0,,,1.0,,,,,,1.0,,,
12437856,away,Villarreal,Pape Gueye,pape-gueye,P. Gueye,M,18,187.0,36528,M,879694,EUR,917136000,M,18,18,False,27.0,19.0,5.0,2.0,0.0,14.0,17.0,6.0,13.0,1.0,3.0,,,,,,62.0,39.0,6.7,11.0,0.00600598,0,,p.gueye24,3.0,1.0,1.0,2.0,5.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,
12437856,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174.0,9564,M,910031,EUR,995587200,M,16,16,False,30.0,20.0,5.0,3.0,1.0,8.0,11.0,14.0,26.0,,7.0,,,,,,89.0,45.0,7.4,15.0,0.203474,1,,alexbaena,7.0,1.0,1.0,4.0,5.0,3.0,,,,,3.0,,,1.0,,,,0.0108,,3.0,,,,,1.0,2.0,,1.0,
12437856,away,Villarreal,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180.0,3785,M,345195,EUR,743385600,F,22,22,False,11.0,7.0,4.0,2.0,0.0,2.0,5.0,5.0,7.0,,4.0,,,,,,90.0,34.0,7.2,15.0,0.00369052,4,,,1.0,3.0,,11.0,5.0,4.0,2.0,3.0,2.0,,2.0,1.0,6.0,1.0,1.0,2.0,,0.292,0.8125,,,,,1.0,1.0,,,,1.0
12437856,away,Villarreal,Thierno Barry,thierno-barry,T. Barry,F,11,195.0,5887,M,1395746,EUR,1035158400,F,15,15,False,8.0,2.0,1.0,,0.0,,3.0,2.0,5.0,,,,,,,,80.0,18.0,6.9,8.0,0.0020588,1,,t.barry29,,1.0,1.0,1.0,6.0,,,2.0,2.0,,,,2.0,3.0,,,,0.0603,,,,,,,1.0,,,,
12437856,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180.0,1999,M,39182,EUR,608688000,M,10,10,True,29.0,26.0,5.0,3.0,0.0,16.0,17.0,10.0,12.0,1.0,7.0,,,,,,28.0,35.0,6.9,4.0,0.0104154,0,,,,,1.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,
12437856,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183.0,12582,M,593526,EUR,801705600,F,19,19,True,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,,,,,,,,28.0,19.0,7.0,5.0,0.0951115,1,,nicolas_pepe19,,1.0,,3.0,2.0,,,,,,1.0,,2.0,1.0,2.0,1.0,,0.0433,0.0501,1.0,,,,,,,,,
12437856,away,Villarreal,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183.0,7471,M,973290,EUR,918432000,M,9,9,True,1.0,,1.0,,0.0,,,,2.0,,,,,,,,10.0,6.0,6.3,4.0,,0,,,1.0,,,4.0,2.0,1.0,,1.0,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,
12437856,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184.0,576,M,797290,EUR,829008000,D,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,1.92e-06,1,,,,,,,,,,,,,,,,,,1.0,,0.0709,0.1648,,,,,,,,,,
12437856,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192.0,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,
12437856,away,Villarreal,Pau Navarro,pau-navarro,P. Navarro,D,6,185.0,319,M,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190.0,1235,M,3041,EUR,494640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,away,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187.0,4273,M,606346,EUR,766108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,ericbailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437856,away,Villarreal,Denis Suárez,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
