match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_errorLeadToAShot,stat_keyPass,stat_totalCross,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_punches,stat_totalOffside
10385367,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,24.0,12.0,16.0,4.0,9.0,9.0,3.0,15.0,,1.0,7.0,2.0,2.0,2.0,,,90.0,36.0,6.7,13.0,0.0,0.0,0.00021293,0,-0.5393,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,
10385367,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,D,22,22,False,27.0,22.0,6.0,2.0,12.0,12.0,10.0,16.0,,5.0,7.0,,,,,,90.0,46.0,6.6,9.0,0.0,0.0,0.0271126,0,,3.0,8.0,2.0,,,4.0,3.0,,1.0,2.0,,,,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,
10385367,away,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,4,4,False,24.0,19.0,2.0,,17.0,18.0,2.0,6.0,,2.0,2.0,,,,,,90.0,37.0,6.8,5.0,0.0,0.0,0.00049199,0,,1.0,4.0,2.0,,2.0,2.0,,,,1.0,,,,5.0,,,,,,,,,2.0,,,,,,,
10385367,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,23,23,False,36.0,24.0,9.0,,15.0,17.0,9.0,19.0,2.0,4.0,7.0,,,,,,90.0,54.0,6.7,15.0,0.0,0.0,0.00401779,0,,,,,,,1.0,1.0,3.0,1.0,,,,,6.0,,,,,,,,,2.0,,,,,,,
10385367,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,64,64,False,20.0,20.0,,,13.0,13.0,8.0,12.0,2.0,4.0,5.0,,,,,,90.0,44.0,6.6,8.0,0.0,0.0,0.0500037,0,,1.0,5.0,2.0,,,1.0,,1.0,,,,,,4.0,,1.0,5.0,,,3.0,1.0,,1.0,,1.0,,,,,
10385367,away,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,,982613,EUR,998265600,M,6,6,False,33.0,23.0,2.0,1.0,11.0,15.0,12.0,18.0,2.0,4.0,5.0,,,,,,90.0,43.0,6.5,13.0,0.0298,0.0,0.00957518,2,,,5.0,1.0,,,1.0,,2.0,1.0,3.0,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,
10385367,away,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181,15401,M,rubenneves,280955,EUR,858211200,M,8,8,False,57.0,45.0,11.0,6.0,18.0,24.0,27.0,33.0,,1.0,11.0,,,,,,90.0,69.0,7.7,14.0,0.0819,0.3441,0.0282471,3,,1.0,4.0,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,,3.0,,,,2.0,,,2.0,,,,True,,,
10385367,away,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,M,37,37,False,16.0,14.0,,,2.0,3.0,12.0,19.0,,5.0,1.0,,,,,,83.0,38.0,6.1,18.0,0.0,0.0,0.0159455,0,,2.0,10.0,1.0,1.0,,3.0,,5.0,1.0,3.0,,,,1.0,,,6.0,,,4.0,1.0,,,,,,,,,
10385367,away,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,10.0,8.0,1.0,1.0,2.0,2.0,6.0,8.0,1.0,1.0,,,,,,,41.0,15.0,6.4,4.0,0.0,0.0,0.00528667,0,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165,3017,M,,308764,EUR,814233600,M,10,10,False,25.0,18.0,2.0,2.0,7.0,10.0,12.0,19.0,1.0,13.0,8.0,,,,,,90.0,63.0,7.3,20.0,0.1202,0.2018,0.106437,2,,1.0,9.0,1.0,1.0,,4.0,1.0,5.0,4.0,2.0,,1.0,,2.0,,3.0,4.0,,,8.0,4.0,1.0,,,1.0,,,,,
10385367,away,Wolverhampton,Diego Costa,diego-costa,Diego Costa,F,,187,4469,,diego.costa,21212,EUR,592185600,F,29,29,False,9.0,6.0,,,2.0,2.0,4.0,7.0,3.0,4.0,3.0,,,,,,90.0,19.0,7.0,7.0,0.2737,0.1613,0.00219519,4,,5.0,7.0,,,,,,4.0,,3.0,2.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0
10385367,away,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,,6562,EUR,526521600,M,28,28,True,19.0,14.0,1.0,1.0,1.0,2.0,13.0,18.0,,1.0,2.0,,,,,,49.0,26.0,6.7,7.0,0.046,0.0,0.0233663,1,,1.0,2.0,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,
10385367,away,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,17,17,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,1.0,,,,,,16.0,6.0,6.4,1.0,0.0571,0.0,0.0316685,1,,3.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10385367,away,Wolverhampton,Matija Šarkić,matija-sarkic,M. Šarkić,G,,192,167,M,,862812,EUR,869616000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,,1014835,EUR,988761600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,,235648,EUR,762652800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,Joe Hodge,hodge-joe,J. Hodge,M,10,172,268,M,,988882,EUR,1031961600,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385367,away,Wolverhampton,Chem Campbell,campbell-chem,C. Campbell,F,20,180,146,M,,1177311,EUR,1041206400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
