match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_totalClearance,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_goalAssist,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
11369415,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,False,45.0,41.0,,,4.0,4.0,45.0,2.0,85.0,61.0,7.8,12.0,0.12831,2,,38.0,4.0,1.0,1.0,3.0,,3.0,2.0,,,,,1.0,1.0,,,,4.0,,,1.0,1.0,0.1898,0.1417,1.0,,,1.0,1.0,,,,,,,
11369415,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,37.0,33.0,1.0,1.0,12.0,14.0,26.0,5.0,45.0,47.0,7.1,7.0,0.0248625,1,,21.0,3.0,,,3.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,0.0344,,1.0,,,,,,,,,,,
11369415,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,18.0,18.0,,,9.0,9.0,9.0,1.0,20.0,19.0,6.8,,0.0250365,0,,9.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11369415,home,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,100643,M,,1402716,EUR,1080086400,F,33,33,True,1.0,,,,,1.0,,,9.0,1.0,6.4,1.0,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo García,,,,,,
11369415,home,Real Madrid,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,nicopaz1o,1171451,EUR,1094601600,M,32,32,True,3.0,2.0,,,,,3.0,,2.0,5.0,,1.0,0.00079729,2,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,0.0799,,,,,,1.0,,,,,,,
11369415,home,Real Madrid,Lucas Cañizares,lucas-canizares,L. Cañizares,G,30,186,485,M,,1022248,EUR,1020988800,G,31,31,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,home,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,25,25,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,home,Real Madrid,Théo Zidane,theo-zidane,T. Zidane,M,7,196,1284,M,,963301,EUR,1021680000,M,38,38,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,home,Real Madrid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,,1154549,EUR,1078444800,M,28,28,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196,94,M,,31828,EUR,574214400,G,1,1,False,3.0,2.0,1.0,,2.0,2.0,1.0,,11.0,3.0,6.8,1.0,5.5e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,,986726,EUR,951177600,D,12,12,False,26.0,20.0,1.0,1.0,15.0,16.0,10.0,1.0,90.0,47.0,6.6,9.0,0.00930458,0,,5.0,,,1.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,,144606,EUR,717638400,D,14,14,False,40.0,38.0,4.0,3.0,32.0,33.0,7.0,3.0,90.0,48.0,6.7,2.0,0.0252353,0,,6.0,,,1.0,5.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Raúl Torrente,raul-torrente,R. Torrente,D,4,193,720,M,,1134758,EUR,1000080000,D,28,28,False,39.0,35.0,4.0,1.0,34.0,36.0,3.0,2.0,90.0,47.0,6.7,4.0,0.00112023,0,,1.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,
11369415,away,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,,914178,EUR,834537600,D,15,15,False,30.0,22.0,4.0,2.0,17.0,21.0,9.0,2.0,90.0,48.0,6.6,9.0,0.00073216,0,True,5.0,,,3.0,5.0,2.0,,,1.0,3.0,1.0,,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,
11369415,away,Granada,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,,344205,EUR,774921600,M,3,3,False,10.0,8.0,,,6.0,6.0,4.0,4.0,64.0,19.0,6.4,5.0,0.00074757,0,,2.0,,,2.0,1.0,,2.0,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,,857227,EUR,787536000,M,20,20,False,49.0,46.0,2.0,1.0,33.0,34.0,15.0,8.0,90.0,57.0,6.5,5.0,0.00691981,0,,13.0,,,4.0,2.0,1.0,2.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,,326471,EUR,787708800,M,23,23,False,59.0,52.0,10.0,6.0,37.0,38.0,22.0,5.0,90.0,71.0,6.6,10.0,0.00952464,1,,15.0,1.0,,5.0,3.0,1.0,,,2.0,1.0,3.0,,2.0,,,1.0,1.0,,,1.0,,,0.0082,,,,,,,,,,,,,
11369415,away,Granada,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,bryanzaragoza,1084730,EUR,999993600,M,26,26,False,11.0,7.0,1.0,,4.0,4.0,8.0,2.0,83.0,23.0,6.6,8.0,0.0128563,0,,3.0,1.0,,1.0,3.0,,3.0,3.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,,895533,EUR,801878400,F,11,11,False,6.0,5.0,1.0,1.0,3.0,4.0,2.0,,63.0,10.0,6.4,2.0,0.00137291,0,,2.0,,,3.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
11369415,away,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,,814385,EUR,825465600,F,7,7,False,18.0,13.0,1.0,,8.0,11.0,7.0,4.0,83.0,33.0,6.4,10.0,0.00086011,0,,5.0,,,14.0,6.0,3.0,5.0,3.0,,1.0,3.0,4.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,
11369415,away,Granada,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,,788197,EUR,833328000,G,13,13,True,25.0,12.0,18.0,5.0,7.0,9.0,16.0,6.0,79.0,34.0,6.7,13.0,0.00086041,0,,5.0,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,-0.1499
11369415,away,Granada,Shon Weissman,shon-weissman,S.Weissman,F,18,174,695,M,,790817,EUR,824256000,F,17,17,True,3.0,3.0,,,2.0,2.0,1.0,1.0,27.0,7.0,6.6,2.0,0.00025949,0,,1.0,,,,2.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Njegoš Petrović,njegos-petrovic,N. Petrović,M,18,185,282,M,,844179,EUR,932256000,M,18,18,True,10.0,10.0,,,5.0,5.0,5.0,,26.0,12.0,6.4,1.0,0.00675657,0,,5.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,33,33,True,4.0,4.0,,,2.0,2.0,2.0,,11.0,4.0,6.5,,0.00035246,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,,316406,EUR,698630400,M,10,10,True,1.0,1.0,,,,,1.0,,11.0,4.0,6.8,,0.00020426,1,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.0872,,1.0,,,,,,,,,,,
11369415,away,Granada,Víctor Díaz,victor-diaz,V. Díaz,D,,183,35,M,,141655,EUR,582076800,D,16,16,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Adrià Bosch,adria-miquel-bosch-sanchis,A. M. B. Sanchis,D,4,190,10,M,,1004239,EUR,992044800,D,32,32,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,,861317,EUR,872294400,M,21,21,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,,40965,EUR,540000000,F,9,9,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Alberto Perea,alberto-perea,A. Perea,F,,174,48,M,,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369415,away,Granada,Famara Diédhiou,famara-diedhiou,F. Diédhiou,F,18,189,721,M,,293115,EUR,704764800,F,19,19,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
