match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,player_sofascoreId,captain,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_punches,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed
12436981,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,F,5,5,False,16.0,12.0,,,0.0,7.0,8.0,5.0,8.0,4.0,,,90.0,24.0,6.8,6.0,0.00427079,2,,,1.0,2.0,3.0,3.0,1.0,1.0,,,,,1.0,0.2748,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,
12436981,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,True,4.0,1.0,,,0.0,,,1.0,4.0,,,,25.0,8.0,6.3,5.0,0.00047523,0,,,3.0,,4.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12436981,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,15.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,12.0,1.0,,,13.0,20.0,6.7,2.0,0.00536772,0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
12436981,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,12.0,11.0,2.0,2.0,0.0,3.0,3.0,9.0,12.0,,,,13.0,17.0,6.8,4.0,0.031855,0,,3.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
12436981,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436981,home,Wolverhampton,Nasser Djiga,nasser-djiga,N. Djiga,D,24,187,3582,M,1127169,EUR,1037318400,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436981,home,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3651,M,1597270,EUR,1151712000,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,Lima,,,,,,,,,,
12436981,home,Wolverhampton,Alfie Pond,alfie-pond,A. Pond,D,25,191,66,M,1083020,EUR,1076544000,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Alfie Pond,,,,,,,,,,,
12436981,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436981,home,Wolverhampton,Mateus Mané,mateus-mane,M. Mané,F,36,175,4053,M,1899647,EUR,1189900800,F,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mateus Mané,,,,,,,,,,,
12436981,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,36.0,25.0,15.0,4.0,0.0,22.0,25.0,3.0,11.0,7.0,3.0,4.0,90.0,48.0,7.0,11.0,0.00149834,0,-0.5607,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,True,,,,,,,,,,,1.0,,,
12436981,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,34.0,28.0,4.0,2.0,0.0,21.0,24.0,7.0,10.0,4.0,,,90.0,46.0,6.7,6.0,0.00296964,0,,,,3.0,4.0,4.0,,,8.0,,1.0,1.0,,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
12436981,away,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,67.0,60.0,13.0,8.0,0.0,46.0,47.0,14.0,20.0,3.0,,,90.0,78.0,7.2,7.0,0.00811252,0,,,,1.0,,3.0,,,6.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12436981,away,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,False,29.0,25.0,3.0,1.0,0.0,18.0,21.0,7.0,8.0,4.0,,,76.0,39.0,6.9,4.0,0.00177094,0,,,2.0,,4.0,2.0,,,5.0,2.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
12436981,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,M,21,21,False,24.0,22.0,2.0,2.0,0.0,11.0,12.0,12.0,13.0,2.0,,,90.0,48.0,7.1,5.0,0.073541,0,,1.0,1.0,2.0,5.0,5.0,,,5.0,1.0,3.0,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,,2.0,,,3.0,,,,,,,,,
12436981,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,20,20,False,34.0,31.0,1.0,1.0,0.0,19.0,19.0,12.0,15.0,,,,67.0,41.0,6.5,4.0,0.00787789,0,,,2.0,,6.0,2.0,,,,,2.0,2.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,
12436981,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,32.0,30.0,3.0,2.0,0.0,14.0,15.0,16.0,17.0,3.0,,,90.0,38.0,6.7,2.0,0.00806506,0,,,,,2.0,2.0,,,1.0,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
12436981,away,Fulham,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,30,30,False,18.0,18.0,1.0,1.0,0.0,9.0,9.0,9.0,9.0,3.0,,,72.0,25.0,7.7,,0.250575,2,,,,1.0,2.0,4.0,,,,,3.0,,,0.4127,1.0,,,,,1.0,,,,,,,1.0,2.0,,1.3271,1.0,,,1.0,,
12436981,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,False,20.0,16.0,1.0,1.0,1.0,6.0,7.0,11.0,14.0,4.0,,,67.0,39.0,7.6,11.0,0.248091,1,,1.0,1.0,,5.0,8.0,,,,,3.0,3.0,2.0,0.0132,,1.0,6.0,3.0,,2.0,adamatrd,,,3.0,,,1.0,1.0,,0.0507,,,,1.0,1.0,
12436981,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,F,18,18,False,34.0,26.0,2.0,,1.0,11.0,11.0,16.0,29.0,5.0,,,90.0,55.0,7.5,15.0,0.0790531,1,,6.0,1.0,,6.0,4.0,1.0,,3.0,,2.0,2.0,2.0,0.0998,1.0,1.0,,,,3.0,andreaspereira,,,1.0,,,3.0,,1.0,,,,,1.0,,
12436981,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,9,9,False,9.0,5.0,1.0,1.0,0.0,,1.0,5.0,8.0,1.0,,,72.0,28.0,7.4,12.0,0.00543447,3,,,3.0,8.0,7.0,11.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.629,2.0,,,,,,RodrigoMuniz019,,,6.0,,,,1.0,1.0,0.1914,1.0,,,,,1.0
12436981,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,F,17,17,True,14.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,8.0,1.0,,,23.0,18.0,6.8,5.0,0.0437617,1,,,,,,1.0,,,,,,,,0.0381,,,1.0,1.0,,1.0,alexanderiwobi,,,1.0,,,,,1.0,,,,,,,
12436981,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,F,22,22,True,16.0,13.0,2.0,1.0,0.0,4.0,5.0,9.0,11.0,4.0,,,23.0,18.0,6.5,4.0,0.0123401,0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,willianborges88,,,,,,,,,,,,,,,
12436981,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,True,10.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,6.0,,,,18.0,19.0,7.1,7.0,0.00914987,0,,1.0,,2.0,2.0,2.0,,,3.0,,,,,,1.0,,,,,2.0,,,,3.0,,,1.0,,,,,,,1.0,,
12436981,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,,,18.0,10.0,6.8,1.0,0.00182973,3,,,2.0,1.0,3.0,3.0,1.0,2.0,,,2.0,2.0,,0.5005,,,,,,,RJimenez9,,,,,,,1.0,,0.1666,,,,,,1.0
12436981,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,1.0,,,14.0,12.0,6.8,1.0,0.00064613,0,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12436981,away,Fulham,Steven Benda,steven-benda,S. Benda,G,13,192,238,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436981,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436981,away,Fulham,Joshua King,joshua-king,J. King,M,24,172,1804,M,1546231,EUR,1167782400,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Joshua King,,,,,,,,,,,
12436981,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
