match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_totalOffside,player_sofascoreId
11450212,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,True,24.0,13.0,11.0,0.0,13.0,15.0,9.0,1.0,4.0,1.0,5.0,7.0,90.0,37.0,7.6,11.0,8.959e-05,0,0.6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450212,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,,41.0,33.0,6.0,0.0,15.0,17.0,28.0,3.0,4.0,,,,90.0,64.0,7.0,12.0,0.351022,0,,Taha Sahin,,3.0,19.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11450212,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,44.0,37.0,2.0,0.0,26.0,31.0,13.0,6.0,2.0,,,,90.0,58.0,7.0,7.0,0.00334963,1,,,,,11.0,,,1.0,6.0,3.0,9.0,,,2.0,3.0,2.0,,1.0,3.0,1.0,0.1688,,,,,,,,,,,,,,
11450212,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,,54.0,48.0,4.0,0.0,35.0,36.0,18.0,5.0,1.0,,,,90.0,68.0,7.2,7.0,0.00628164,0,,,,,13.0,,,2.0,2.0,3.0,5.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,,3.0,1.0,,,,,,,,,,,,
11450212,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,,37.0,32.0,4.0,0.0,17.0,18.0,23.0,2.0,5.0,,,,89.0,53.0,6.6,9.0,0.374892,1,,,,1.0,17.0,4.0,2.0,,,3.0,2.0,,,,2.0,1.0,4.0,1.0,1.0,,0.1588,,1.0,2.0,1.0,,,,,,,,,,
11450212,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,,71.0,59.0,21.0,1.0,27.0,30.0,49.0,2.0,2.0,,,,90.0,87.0,7.7,18.0,0.258999,0,,Jonjo,Shelvey,13.0,36.0,8.0,4.0,,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,
11450212,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,22.0,14.0,5.0,0.0,6.0,10.0,13.0,2.0,10.0,,,,90.0,47.0,8.0,12.0,0.0589888,3,,,,2.0,8.0,1.0,,4.0,1.0,15.0,8.0,3.0,1.0,3.0,4.0,3.0,,1.0,1.0,2.0,0.46,,1.0,6.0,1.0,,2.0,2.0,0.7427,,,,,,
11450212,home,Çaykur Rizespor,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,M,11,11,False,,17.0,14.0,1.0,0.0,4.0,4.0,13.0,1.0,2.0,,,,70.0,31.0,7.1,6.0,0.0286374,3,,,,1.0,10.0,,,1.0,2.0,3.0,7.0,,,,4.0,,,2.0,3.0,1.0,0.115,,2.0,2.0,,,,,,1.0,,,,,
11450212,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,,23.0,18.0,,0.0,4.0,7.0,17.0,,5.0,,,,80.0,35.0,6.9,12.0,0.509834,3,,,,,15.0,1.0,1.0,,1.0,5.0,1.0,3.0,,,,,1.0,,,,0.7049,,3.0,1.0,1.0,,2.0,1.0,0.7715,1.0,1.0,,,,
11450212,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,,26.0,21.0,3.0,0.0,6.0,7.0,20.0,1.0,7.0,,,,90.0,43.0,7.4,12.0,0.23796,2,,,,2.0,15.0,1.0,,,,8.0,3.0,6.0,2.0,2.0,,1.0,4.0,,,1.0,0.0641,,,2.0,,3.0,1.0,,0.1028,1.0,1.0,,,,
11450212,home,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,False,,15.0,11.0,,0.0,6.0,7.0,8.0,,4.0,,,,89.0,30.0,7.1,8.0,0.00822884,5,,,,,5.0,,,6.0,,7.0,6.0,,,,4.0,,,2.0,3.0,2.0,0.5904,,4.0,1.0,,,1.0,,0.0289,2.0,,,,,
11450212,home,Çaykur Rizespor,Benhur Keser,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,True,,7.0,5.0,,1.0,1.0,1.0,6.0,,2.0,,,,20.0,14.0,6.9,6.0,0.0813417,0,,,,,4.0,,,1.0,2.0,3.0,3.0,1.0,,1.0,,,2.0,,,1.0,,,3.0,1.0,,,,,,,,,,,
11450212,home,Çaykur Rizespor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,,3.0,2.0,,0.0,,,3.0,,1.0,,,,10.0,5.0,6.8,1.0,0.00115533,1,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,0.1003,,,,,,1.0,,0.4568,,,,,,
