match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,stat_totalOffside
12727203,home,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,True,25.0,16.0,20.0,11.0,0.0,8.0,11.0,8.0,14.0,1.0,2.0,1.0,17.0,1.0,3.0,3.0,6.0,1.0,90.0,44.0,8.6,9.0,0.00255903,0,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,home,Criciúma,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,False,,35.0,28.0,5.0,2.0,0.0,7.0,12.0,22.0,30.0,3.0,4.0,1.0,2.0,,,,,,68.0,59.0,7.3,16.0,0.25823,0,,7.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,
12727203,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,False,,28.0,21.0,8.0,4.0,0.0,13.0,14.0,8.0,14.0,5.0,8.0,5.0,5.0,1.0,,,,,90.0,38.0,7.3,7.0,0.0254833,0,,,,3.0,,,1.0,2.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12727203,home,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,,34.0,25.0,10.0,6.0,0.0,20.0,25.0,5.0,9.0,3.0,4.0,6.0,1.0,,,,,,90.0,44.0,7.1,10.0,0.00167977,0,,,,3.0,,,1.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,
12727203,home,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,,35.0,27.0,10.0,5.0,0.0,9.0,12.0,19.0,27.0,,5.0,6.0,2.0,1.0,,,,,90.0,65.0,8.4,17.0,0.30642,1,,4.0,1.0,,,,1.0,4.0,1.0,,,,3.0,,,1.0,1.0,0.0907,0.1808,,,,,,,,
12727203,home,Criciúma,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,False,,36.0,29.0,7.0,4.0,0.0,16.0,17.0,13.0,19.0,1.0,6.0,3.0,5.0,1.0,,,,,82.0,49.0,6.9,8.0,0.0268824,1,,,,5.0,2.0,,,3.0,1.0,3.0,1.0,,1.0,1.0,1.0,,,0.0265,,1.0,,,,,,,
12727203,home,Criciúma,Allano,allano,Allano,M,29,182,510,M,796925,EUR,798681600,M,2,2,False,,41.0,36.0,1.0,1.0,0.0,8.0,9.0,29.0,33.0,2.0,9.0,,3.0,2.0,,,,,82.0,65.0,7.7,13.0,0.102479,5,,1.0,1.0,4.0,,,,2.0,5.0,1.0,3.0,,1.0,5.0,3.0,,,0.1786,,3.0,1.0,2.0,,,,,
12727203,home,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,False,,33.0,28.0,5.0,3.0,0.0,8.0,10.0,21.0,25.0,2.0,8.0,3.0,2.0,1.0,,,,,90.0,49.0,7.3,7.0,0.0306603,1,,2.0,1.0,3.0,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,0.1167,,,,1.0,Newton,,,,
12727203,home,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,False,,29.0,24.0,2.0,2.0,0.0,7.0,7.0,17.0,23.0,,7.0,1.0,6.0,4.0,,,,,90.0,61.0,6.2,21.0,0.0557905,2,,1.0,,11.0,1.0,,,,5.0,1.0,1.0,,,6.0,3.0,,,0.3719,,1.0,6.0,1.0,,,1.0,,
12727203,home,Criciúma,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,False,,28.0,22.0,4.0,2.0,0.0,6.0,8.0,16.0,21.0,1.0,6.0,,2.0,1.0,,,,,67.0,43.0,6.6,11.0,0.0176062,1,,1.0,,9.0,2.0,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,0.0459,,,2.0,1.0,,,,,
12727203,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,False,,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,,,,,,82.0,13.0,6.4,4.0,0.00157599,0,,,,7.0,1.0,,,,2.0,1.0,,4.0,,1.0,,,,,,,1.0,,,,,,
12727203,home,Criciúma,Fellipe Mateus,fellipe-mateus,F. Mateus,M,7,178,153,M,865321,EUR,666316800,M,7,7,True,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,2.0,5.0,2.0,1.0,2.0,,,,,23.0,16.0,7.0,1.0,0.00597821,2,,,,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,0.0432,0.1091,,,1.0,,,,,
12727203,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,True,,4.0,3.0,,,0.0,,1.0,3.0,3.0,,,1.0,,,,,,,22.0,10.0,6.5,4.0,0.00737325,0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
12727203,home,Criciúma,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,35,35,True,,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,2.0,,1.0,1.0,,,,,8.0,6.0,6.7,1.0,0.00245945,0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12727203,home,Criciúma,Eliédson,eliedson,Eliédson,M,15,187,43,M,1385610,EUR,1047859200,D,15,15,True,,2.0,1.0,1.0,,0.0,1.0,2.0,,,,,1.0,,,,,,,8.0,5.0,6.2,3.0,4.306e-05,0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,Eliédson,,,,
12727203,home,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,True,,3.0,2.0,,,0.0,,,2.0,3.0,1.0,1.0,,1.0,,,,,,8.0,7.0,6.5,3.0,0.005079,0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
12727203,home,Criciúma,Alisson,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,home,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,home,Criciúma,Erick Garcia,erick-garcia,E. Garcia,D,14,187,32,M,1808902,EUR,1117843200,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Erick Garcia,,,,
12727203,home,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,home,Criciúma,Marquinhos Gabriel,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,home,Criciúma,Eduardo Melo,eduardo-melo,E. Melo,F,39,186,142,M,1018777,EUR,989712000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,home,Criciúma,Jhonata Robert,jhonata-robert,J. Robert,F,10,179,384,M,998494,EUR,940896000,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,19.0,12.0,7.0,,0.0,12.0,12.0,,7.0,1.0,1.0,,8.0,1.0,,,1.0,,90.0,26.0,6.6,7.0,2.561e-05,0,-0.7102,,,,,,,,,,,,,,,,,,,,,,,,,,
12727203,away,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,,42.0,33.0,5.0,1.0,0.0,13.0,15.0,20.0,31.0,2.0,8.0,,3.0,,,,,,90.0,66.0,7.4,18.0,0.0146734,0,,4.0,,1.0,,,3.0,6.0,4.0,,1.0,1.0,4.0,,,,,,,,,,,,,1.0,
12727203,away,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189,257,M,1134472,EUR,1087084800,D,39,39,False,,42.0,35.0,9.0,5.0,0.0,27.0,27.0,8.0,15.0,3.0,6.0,3.0,5.0,,,,,,90.0,55.0,7.3,9.0,0.00381033,0,,,,3.0,,,1.0,,1.0,2.0,,1.0,,3.0,3.0,,,,,,,,Douglas Mendes,,,2.0,
12727203,away,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,3,3,False,,42.0,30.0,8.0,1.0,0.0,21.0,29.0,9.0,14.0,,2.0,3.0,4.0,1.0,,,,,90.0,62.0,7.0,16.0,0.00318183,1,,1.0,,3.0,,,3.0,1.0,2.0,1.0,,2.0,1.0,,,,,0.0996,,1.0,,,,,,2.0,
12727203,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,False,,13.0,9.0,3.0,2.0,0.0,8.0,11.0,2.0,5.0,,3.0,1.0,1.0,,,,,,73.0,32.0,6.4,9.0,0.00302565,0,,3.0,1.0,5.0,,,2.0,2.0,1.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,,
