match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length,playerName,rescinded,reason
14025269,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
14025269,,,,,90,2.0,,1,,,substitution,124988162.0,False,False,regular,,,,,,
14025269,,,,,90,2.0,,1,,,substitution,124988161.0,False,False,regular,,,,,,
14025269,,2.0,1.0,,90,,,1,,,goal,325623244.0,,True,regular,866469.0,Bruno Guimarães,,,,
14025269,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,,
14025269,,,,,86,,,5,,,substitution,124988037.0,False,True,regular,,,,,,
14025269,,,,,85,,,6,,,substitution,124987957.0,False,False,regular,,,,,,
14025269,,,,,76,,,15,,,substitution,124987727.0,False,False,regular,,,,,,
14025269,,,,,76,,,15,,,substitution,124987726.0,False,True,regular,,,,,,
14025269,,,,,66,,,25,,,card,124231556.0,,False,yellow,352770.0,Alex Iwobi,,Alex Iwobi,False,
14025269,,,,,61,,,30,,,substitution,124987317.0,False,True,regular,,,,,,
14025269,,,,,61,,,30,,,substitution,124987280.0,False,True,regular,,,,,,
14025269,,,,,61,,,30,,,substitution,124987278.0,True,True,injury,,,,,,
14025269,,1.0,1.0,,56,,,35,,,goal,325616320.0,,False,regular,371222.0,Saša Lukić,,,,
14025269,,,,,46,,,45,,,substitution,124986696.0,False,False,regular,,,,,,
14025269,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
14025269,,,,,45,0.0,,1,,,injuryTime,,,,,,,1.0,,,
14025269,,1.0,0.0,,18,,,28,,,goal,325607627.0,,True,regular,372336.0,Jacob Murphy,,,,
14025269,,,,,3,,,43,,,card,124229958.0,,False,yellow,190877.0,Kenny Tete,,Kenny Tete,False,Foul
