match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_clearanceOffLine,stat_hitWoodwork,stat_interceptionWon,stat_wonContest,stat_wasFouled,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot
11407334,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,17.0,14.0,6.0,3.0,14.0,16.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,30.0,6.9,4.0,0.0,0.0,7.379e-05,0,-0.3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,41.0,32.0,6.0,3.0,16.0,19.0,26.0,7.0,2.0,4.0,5.0,3.0,,,,,,,90.0,63.0,7.2,16.0,0.2475,0.0825,0.0645246,2,,17.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11407334,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,,898815,EUR,911260800,D,31,31,False,81.0,75.0,8.0,7.0,45.0,47.0,34.0,5.0,2.0,11.0,5.0,1.0,,,,,,,90.0,90.0,7.0,6.0,0.0,0.0,0.0189938,0,,30.0,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11407334,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,False,68.0,64.0,5.0,4.0,40.0,41.0,27.0,3.0,1.0,8.0,3.0,2.0,,,,,,,90.0,78.0,7.3,6.0,0.0,0.0,0.0137854,0,,24.0,,,,,3.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
11407334,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,False,42.0,33.0,5.0,3.0,14.0,18.0,30.0,3.0,2.0,2.0,,,,,,,,,87.0,59.0,6.8,14.0,0.172,0.0,0.105628,2,,21.0,6.0,2.0,,3.0,2.0,2.0,,2.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
11407334,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,False,53.0,49.0,1.0,1.0,20.0,21.0,32.0,4.0,,8.0,,,,,,,,,90.0,63.0,7.3,5.0,0.0743,0.091,0.245024,1,,29.0,,,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
11407334,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,,944327,EUR,972432000,M,11,11,False,26.0,22.0,2.0,2.0,7.0,8.0,23.0,6.0,1.0,7.0,2.0,,,,,,,,90.0,55.0,7.2,12.0,0.3381,0.0,0.0746297,5,,16.0,5.0,1.0,3.0,,10.0,2.0,5.0,2.0,,,,2.0,3.0,,,1.0,,2.0,2.0,,,3.0,,,,,,,
11407334,home,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,8,8,False,61.0,56.0,,,29.0,31.0,30.0,1.0,2.0,6.0,1.0,,,,,,,,72.0,73.0,6.4,10.0,0.0,0.0,0.0167863,0,,27.0,,,,,6.0,1.0,,,,,1.0,2.0,1.0,3.0,,,,,,,,,True,,,,,,
11407334,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,61.0,59.0,2.0,1.0,29.0,29.0,32.0,4.0,,6.0,2.0,1.0,,,,,,,87.0,70.0,7.2,2.0,0.1039,0.0226,0.0505629,4,,30.0,,,1.0,2.0,4.0,1.0,,2.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,
11407334,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,26.0,20.0,2.0,2.0,8.0,12.0,14.0,2.0,,2.0,1.0,,,,,,,,87.0,37.0,6.9,11.0,0.0731,0.0,0.148616,1,,12.0,,,,1.0,2.0,,1.0,,,,4.0,1.0,2.0,,,,1.0,,,,,1.0,,1.0,,,,,
11407334,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,F,6,6,False,25.0,20.0,4.0,4.0,7.0,7.0,19.0,,,,,,,,,,,,45.0,28.0,6.6,6.0,0.0,0.0,0.0314481,0,,14.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11407334,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,11.0,8.0,1.0,1.0,3.0,3.0,8.0,1.0,,,,,,,,,,,45.0,18.0,6.6,6.0,0.0164,0.0387,0.0136887,1,,5.0,,,,1.0,4.0,3.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11407334,home,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,o.elazzouzi,1127191,EUR,991094400,M,17,17,True,21.0,20.0,1.0,1.0,6.0,7.0,14.0,,,4.0,,,,,,,,,18.0,22.0,6.9,1.0,0.0,0.0,0.0419189,0,,14.0,,,,,,,,,,,,,1.0,,,,1.0,,,Oussama El Azzouzi,,,,1.0,,,,,
11407334,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,,1137366,EUR,1088467200,D,16,16,True,4.0,4.0,,,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,9.0,8.0,6.7,,0.0,0.0,0.00193936,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,9.0,6.0,6.7,1.0,0.0366,0.0373,0.00203435,1,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,698,M,,943595,EUR,949795200,F,77,77,True,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,9.0,2.0,6.5,1.0,0.0,0.0,0.00048768,0,,1.0,,,,,,,,,,,,,,,,,,,,Sydney,van Hooijdonk,,,,,,,,
11407334,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,47.0,29.0,24.0,7.0,25.0,30.0,17.0,2.0,1.0,10.0,,,3.0,4.0,5.0,1.0,,,90.0,65.0,8.3,19.0,0.0,0.0,0.00207937,0,0.2721,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407334,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,False,39.0,36.0,1.0,,22.0,23.0,17.0,3.0,,3.0,2.0,,,,,,,,73.0,57.0,6.8,7.0,0.0,0.0,0.0412753,0,,15.0,1.0,1.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,,1.0,,,,True,,,,,,
11407334,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,56.0,52.0,1.0,,40.0,42.0,14.0,4.0,4.0,7.0,1.0,,,,,,,,88.0,69.0,7.2,4.0,0.0,0.0,0.00313073,0,,12.0,,,,1.0,,,,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,,
11407334,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,67.0,61.0,,,55.0,60.0,7.0,1.0,3.0,4.0,,,,,,,,,90.0,73.0,7.0,7.0,0.0,0.0,0.00231717,0,,6.0,,,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11407334,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,55.0,43.0,2.0,,22.0,26.0,31.0,4.0,1.0,10.0,,,,,,,,,90.0,74.0,6.8,19.0,0.0,0.0,0.0797007,0,,21.0,2.0,,,1.0,3.0,,5.0,,,,1.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,
11407334,away,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,False,31.0,26.0,,,7.0,9.0,22.0,3.0,,4.0,1.0,,,,,,,,73.0,39.0,7.1,7.0,0.0369,0.0,0.174781,1,,19.0,,,,,,,1.0,1.0,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
11407334,away,Milan,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2486,M,,155449,EUR,749952000,M,33,33,False,59.0,56.0,2.0,2.0,41.0,42.0,17.0,2.0,,7.0,2.0,2.0,,,,,,,90.0,68.0,7.3,4.0,0.0,0.0,0.00666777,0,,15.0,,,,,3.0,1.0,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,
11407334,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,28.0,28.0,,,9.0,9.0,21.0,2.0,,4.0,1.0,,,,,,,,90.0,37.0,7.5,3.0,0.1355,0.0649,0.418694,2,,20.0,2.0,1.0,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,
11407334,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,F,11,11,False,37.0,30.0,,,10.0,13.0,28.0,4.0,1.0,4.0,1.0,1.0,,,,,,,73.0,49.0,8.0,9.0,0.0167,0.487,0.254016,1,,22.0,4.0,2.0,2.0,,2.0,,2.0,,1.0,,,,2.0,,,,1.0,2.0,1.0,,,,,,,,1.0,,
11407334,away,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,False,20.0,14.0,,,4.0,4.0,16.0,3.0,,1.0,1.0,1.0,,,,,,,73.0,31.0,8.1,10.0,0.2941,0.8747,0.00842405,2,,10.0,,,1.0,,3.0,,2.0,,2.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,
