match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,captain,stat_totalContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wonContest,stat_shotOffTarget,stat_dispossessed,stat_ownGoals,stat_challengeLost,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_outfielderBlock,stat_totalOffside
10385550,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,30,30,False,13.0,10.0,,,3.0,3.0,10.0,,,,90.0,20.0,6.8,5.0,0.273022,1,,,,7.0,,,6.0,,7.0,1.0,1.0,,,,1.0,2.0,0.0392,1.0,,,,,,,,2.0,,,,,,,1.0,,,
10385550,home,Fulham,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,862223,EUR,932774400,F,11,11,True,15.0,15.0,,,3.0,3.0,12.0,2.0,,,45.0,26.0,6.6,5.0,0.0264065,0,,,,12.0,,,,,4.0,2.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,1.0,,,3.0,,,,,,,
10385550,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,49.0,46.0,2.0,1.0,10.0,11.0,39.0,4.0,,,45.0,58.0,6.9,5.0,0.0308941,1,,,,36.0,1.0,,1.0,1.0,2.0,4.0,,,,,3.0,,0.0512,,,,1.0,,,,,,,1.0,1.0,,,,,,,
10385550,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,8.0,5.0,,,1.0,3.0,7.0,1.0,,,22.0,15.0,6.7,5.0,0.00255995,0,,,,4.0,2.0,,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10385550,home,Fulham,Daniel James,daniel-james,D. James,M,7,172,4111,M,828639,EUR,879120000,M,21,21,True,3.0,3.0,,,,,3.0,,,,10.0,3.0,6.5,,0.00444683,0,,,,3.0,,,,,,,,,,,,,,,Daniel_James97,,,,,,,,,,,,,,,,,
10385550,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,2.0,1.0,,,,,4.0,1.0,,,10.0,5.0,7.0,1.0,0.0392736,0,,,,3.0,2.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10385550,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,home,Fulham,Shane Duffy,shane-duffy,S. Duffy,D,4,193,483,M,55570,EUR,694224000,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,False,12.0,5.0,11.0,4.0,2.0,3.0,9.0,7.0,1.0,3.0,90.0,25.0,7.4,9.0,0.00024466,0,0.4929,,,3.0,,,,1.0,,2.0,,1.0,1.0,,,,,,lukasz.fabianski,,,,,,,1.0,,,,,,,,3.0,,
10385550,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,False,22.0,10.0,4.0,,6.0,7.0,18.0,5.0,,,90.0,57.0,7.0,19.0,0.00530223,0,,,,5.0,3.0,1.0,1.0,1.0,7.0,5.0,,10.0,2.0,,2.0,3.0,,,,,4.0,,,2.0,,1.0,,,1.0,,,,,,,
10385550,away,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,139227,EUR,783216000,D,4,4,False,7.0,4.0,1.0,,3.0,6.0,1.0,3.0,,,90.0,28.0,7.7,3.0,0.00026791,2,,,,1.0,,,1.0,5.0,2.0,6.0,,13.0,,,1.0,1.0,0.0907,,,1.0,1.0,0.0828,,,,,,1.0,,,,,,,2.0,
10385550,away,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,21164,EUR,580348800,D,21,21,False,10.0,7.0,,,6.0,8.0,2.0,3.0,,,90.0,30.0,7.8,3.0,0.00016396,1,,,,1.0,,,,2.0,,3.0,,12.0,1.0,1.0,,,0.0821,,,,3.0,,,,,,,1.0,,,,,,,2.0,
10385550,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,False,24.0,18.0,10.0,8.0,6.0,9.0,21.0,5.0,,,90.0,50.0,7.6,10.0,0.126807,0,,,,15.0,6.0,3.0,1.0,,2.0,2.0,,4.0,1.0,1.0,1.0,,,2.0,,,2.0,,,,,,,,,,1.0,,,,1.0,
10385550,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,16.0,9.0,1.0,,3.0,7.0,11.0,4.0,,,90.0,32.0,6.8,14.0,0.137152,1,,,,6.0,2.0,,,1.0,7.0,2.0,,1.0,,,,3.0,0.1987,1.0,jarrodbowen,1.0,1.0,0.1333,,5.0,,1.0,1.0,,,,1.0,,1.0,,,
10385550,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,20.0,11.0,5.0,2.0,3.0,5.0,16.0,6.0,,,90.0,36.0,7.2,9.0,0.161667,0,,,,9.0,1.0,1.0,5.0,6.0,6.0,8.0,,8.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,
10385550,away,West Ham United,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,856714,EUR,916272000,M,41,41,False,24.0,16.0,4.0,1.0,11.0,14.0,11.0,6.0,,,90.0,46.0,6.6,15.0,0.00672542,1,,,,5.0,1.0,,3.0,1.0,8.0,2.0,,7.0,1.0,1.0,,1.0,0.0299,,DeclanRice,1.0,3.0,0.0393,True,2.0,,2.0,,,1.0,,1.0,,,,1.0,
10385550,away,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,8,8,False,24.0,13.0,5.0,2.0,7.0,14.0,12.0,8.0,,,61.0,35.0,7.1,14.0,0.0725049,0,,,,7.0,2.0,1.0,,2.0,2.0,7.0,,,4.0,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,
10385550,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,False,7.0,5.0,1.0,,4.0,5.0,2.0,4.0,,,61.0,16.0,6.3,3.0,0.00054637,1,,,,1.0,,,,,2.0,1.0,,3.0,,,1.0,1.0,0.119,,,1.0,1.0,0.2016,,,,,,,1.0,,,1.0,,,,1.0
10385550,away,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,False,12.0,8.0,,,1.0,3.0,11.0,2.0,,,89.0,34.0,6.6,17.0,0.00828246,0,,,,7.0,2.0,,3.0,5.0,7.0,9.0,,1.0,1.0,1.0,2.0,2.0,,,MichailAntonio,,,,,3.0,,7.0,1.0,,1.0,,,,,,,1.0
10385550,away,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,879810,EUR,916790400,M,12,12,True,9.0,8.0,,,3.0,3.0,6.0,3.0,,,29.0,15.0,6.9,1.0,0.0025763,0,,Flynn,Downes,5.0,,,1.0,,1.0,3.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
10385550,away,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,354808,EUR,808012800,F,22,22,True,8.0,7.0,,,1.0,1.0,7.0,1.0,,,29.0,16.0,6.7,5.0,0.0518832,2,,,,6.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,0.0975,1.0,said_benrahma11,,,,,,,3.0,,2.0,1.0,,,,,,,
10385550,away,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,280439,EUR,843782400,F,14,14,True,1.0,1.0,,,,,1.0,,,,1.0,4.0,,1.0,0.0614237,1,,,,1.0,,,,,,1.0,,,1.0,1.0,,,0.4761,1.0,,1.0,,0.3589,,,,1.0,,,,,,1.0,,,,
10385550,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,away,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,away,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,away,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,877102,EUR,828144000,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,nayefaguard,,,,,,,,,,,,,,,,,
10385550,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385550,away,West Ham United,Manuel Lanzini,manuel-lanzini,M. Lanzini,M,22,167,1526,M,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
