match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_goalAssist,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
11274634,home,Inter Miami CF,Benjamin Cremaschi,Benjamin Cremaschi,,cremaschi-benjamin,B. Cremaschi,M,25,180,3165,M,1459459,EUR,1109721600,M,30,30,True,14.0,12.0,1.0,1.0,7.0,8.0,5.0,6.0,1.0,8.0,5.0,,,,27.0,25.0,7.1,4.0,0,,,3.0,1.0,2.0,1.0,2.0,,,,,6.0,3.0,1.0,1.0,,,,,,,,,,,,,
11274634,home,Inter Miami CF,Nicolás Stefanelli,,,nicolas-stefanelli,N. Stefanelli,F,15,166,232,M,582220,EUR,785462400,F,22,22,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,3.0,1.0,,,,18.0,14.0,7.3,4.0,1,,,3.0,2.0,,,,,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,,,,
11274634,home,Inter Miami CF,Christopher McVey,,,christopher-mcvey,C. McVey,D,97,192,102,M,881876,EUR,860803200,D,4,4,True,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,12.0,5.0,6.6,1.0,0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11274634,home,Inter Miami CF,Shanyder Borgelin,,,borgelin-shanyder,S. Borgelin,F,49,196,880,M,1025195,EUR,1003449600,F,49,49,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,1.0,,,,12.0,6.0,6.5,4.0,0,,,2.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
11274634,home,Inter Miami CF,Nick Marsman,,,nick-marsman,N. Marsman,G,32,188,65,M,70927,EUR,654739200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274634,home,Inter Miami CF,Ryan Sailor,Ryan Sailor,,ryan-sailor,R. Sailor,D,15,193,1463,M,1172440,EUR,912124800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274634,home,Inter Miami CF,Harvey Neville,,,harvey-neville,H. Neville,D,,181,138,M,966650,EUR,1025049600,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274634,away,Nashville SC,Elliot Panicco,,,elliot-panicco,E. Panicco,G,,196,14,M,1015187,EUR,848275200,G,30,30,False,13.0,9.0,7.0,3.0,6.0,6.0,3.0,7.0,,,5.0,,,,90.0,16.0,5.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274634,away,Nashville SC,Laurence Wyke,,,laurence-wyke,L. Wyke,D,27,185,7,M,1022104,EUR,843177600,D,16,16,False,54.0,42.0,5.0,3.0,24.0,29.0,19.0,31.0,,5.0,7.0,,,,90.0,83.0,7.2,20.0,0,,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11274634,away,Nashville SC,Josh Bauer,Josh Bauer,,josh-bauer,J. Bauer,D,22,185,44,M,1049597,EUR,901065600,D,22,22,False,41.0,36.0,6.0,2.0,32.0,34.0,4.0,7.0,1.0,3.0,3.0,,,,90.0,57.0,6.7,8.0,0,,1.0,2.0,,,,4.0,,1.0,1.0,,1.0,1.0,,,,,5.0,,,,,,,,,,
11274634,away,Nashville SC,Jack Maher,,,maher-jack,J. Maher,D,5,191,86,M,1126378,EUR,941068800,D,5,5,False,28.0,26.0,4.0,3.0,22.0,23.0,4.0,5.0,,,2.0,,,,65.0,31.0,6.5,2.0,0,,,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,
11274634,away,Nashville SC,Taylor Washington,,,taylor-washington,T. Washington,D,23,178,19,M,829661,EUR,745459200,D,23,23,False,36.0,34.0,2.0,1.0,20.0,20.0,16.0,18.0,1.0,3.0,3.0,,,,90.0,45.0,6.2,2.0,0,,,5.0,1.0,,,,,1.0,,2.0,1.0,1.0,,4.0,,,,2.0,,,,,,,,,
11274634,away,Nashville SC,Tah Anunga,,,tah-anunga,T. Anunga,M,27,180,84,M,881501,EUR,839635200,M,27,27,False,46.0,42.0,3.0,1.0,20.0,20.0,22.0,27.0,,4.0,6.0,,,,89.0,60.0,6.4,8.0,1,,1.0,9.0,1.0,2.0,1.0,,,1.0,2.0,1.0,2.0,2.0,,4.0,,,1.0,,,,1.0,,,,,,
11274634,away,Nashville SC,Ján Greguš,,,jan-gregus,J. Greguš,M,,189,89,,72903,EUR,665107200,M,24,24,False,54.0,47.0,6.0,6.0,23.0,25.0,24.0,29.0,,4.0,10.0,,,,90.0,61.0,6.5,9.0,0,True,2.0,7.0,2.0,,,1.0,,2.0,2.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,
11274634,away,Nashville SC,Luke Haakenson,,,luke-haakenson,L. Haakenson,M,7,178,9,M,1015185,EUR,873849600,M,26,26,False,19.0,17.0,1.0,,8.0,8.0,9.0,11.0,,3.0,5.0,,,,65.0,29.0,6.8,4.0,3,,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,
11274634,away,Nashville SC,Randall Leal,,,randall-leal,R. Leal,F,11,169,231,M,791003,EUR,853200000,M,8,8,False,32.0,30.0,2.0,1.0,10.0,10.0,21.0,25.0,,3.0,2.0,,,,72.0,42.0,7.0,5.0,3,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,,2.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,
11274634,away,Nashville SC,Jacob Shaffelburg,,,shaffelburg-jacob,J. Shaffelburg,M,14,178,427,M,976313,EUR,943574400,F,14,14,False,26.0,19.0,,,2.0,2.0,17.0,31.0,2.0,4.0,4.0,,,,90.0,48.0,7.2,21.0,3,,,6.0,3.0,2.0,2.0,,,,2.0,7.0,,,4.0,1.0,4.0,,1.0,,1.0,1.0,,2.0,,,,,
11274634,away,Nashville SC,Ethan Zubak,,,ethan-zubak,E. Zubak,F,9,188,29,M,937124,EUR,892598400,F,11,11,False,11.0,8.0,1.0,,2.0,3.0,6.0,9.0,1.0,2.0,,,,,65.0,15.0,6.6,4.0,0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0
11274634,away,Nashville SC,Daniel Lovitz,,,daniel-lovitz,D. Lovitz,D,2,178,67,M,558698,EUR,683251200,D,2,2,True,18.0,13.0,6.0,3.0,6.0,7.0,8.0,12.0,,,1.0,,,,25.0,21.0,6.5,5.0,0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
11274634,away,Nashville SC,Alex Muyl,,,alex-muyl,A. Muyl,M,19,180,50,M,829568,EUR,812419200,M,19,19,True,11.0,10.0,,,4.0,4.0,6.0,8.0,1.0,3.0,2.0,,,,25.0,18.0,7.2,4.0,1,,1.0,3.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,2.0,,,,,,1.0,,1.0,,,,
11274634,away,Nashville SC,Hany Mukhtar,,,hany-mukhtar,H. Mukhtar,M,10,176,1423,M,221350,EUR,795744000,M,10,10,True,6.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,,1.0,1.0,,,,25.0,13.0,6.3,5.0,2,,,3.0,,,,,,1.0,3.0,1.0,,,,,,,,,,2.0,,,,,,,1.0
11274634,away,Nashville SC,Fafà Picault,,,fafa-picault,F. Picault,F,,173,9926,M,787689,EUR,667267200,M,7,7,True,13.0,10.0,,,,,11.0,15.0,,1.0,,,,,18.0,20.0,6.7,5.0,1,,1.0,3.0,,1.0,1.0,,,,1.0,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,
11274634,away,Nashville SC,Shaq Moore,,,shaq-moore,S. Moore,D,18,180,138,M,813511,EUR,846892800,D,18,18,True,2.0,2.0,,,,,2.0,2.0,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274634,away,Nashville SC,Joe Willis,,,joe-willis,J. Willis,G,1,196,83,M,150047,EUR,587174400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274634,away,Nashville SC,Sean Davis,,,sean-davis,S. Davis,M,,184,32,M,790148,EUR,729129600,M,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
