match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_bigChanceCreated,stat_totalContest,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_outfielderBlock,stat_penaltyWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_lastManTackle,stat_penaltyConceded
12117249,home,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,,1094179,EUR,976060800,F,42,42,False,12.0,4.0,2.0,,0.0,2.0,3.0,2.0,9.0,2.0,3.0,1.0,,,89.0,38.0,6.1,21.0,0.00465178,,5,,José López,10.0,1.0,2.0,,,6.0,2.0,,,,,,,,3.0,,4.0,1.0,1.0,3.0,0.3825,0.2911,,,,,1.0,2.0,,,,,,,
12117249,home,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,10,10,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,,1.0,,,16.0,6.0,6.7,2.0,0.00245729,,2,,,3.0,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,0.0411,,,,,,,2.0,,,,,,,
12117249,home,Palmeiras,Lázaro,lazaro,Lázaro,F,7,181,1899,M,,1002556,EUR,1015891200,F,17,17,True,3.0,3.0,,,0.0,,,3.0,3.0,2.0,,,,,16.0,12.0,6.7,5.0,0.00113247,,1,,,3.0,1.0,,,,4.0,,,,,,,2.0,1.0,1.0,,1.0,,,1.0,0.0215,0.0953,,,,,,,,,,,,,
12117249,home,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,F,7,7,True,4.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,,,8.0,10.0,7.4,5.0,0.00067733,,1,,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,0.0526,0.1568,,,,1.0,,,,,,,,,
12117249,home,Palmeiras,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,vitorreiss_06,1485300,EUR,1137024000,D,44,44,True,,,,,0.0,,,,,1.0,,,,,1.0,1.0,,,,,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117249,home,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,True,,,,,0.0,,,,3.0,,,,,,1.0,3.0,,3.0,,,0,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,home,Palmeiras,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199,1031,M,,1066689,EUR,1020297600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,Mateus Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,home,Palmeiras,Deivid Andrade Soares,deivid-andrade-soares,D. Andrade,G,,196,85,M,,1589218,EUR,1117584000,G,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,Deivid,,,,,,,,Andrade Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,home,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,Kaiky Naves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,home,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,Vanderlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,home,Palmeiras,Vitor Figueiredo,vitor-figueiredo,V. Figueiredo,M,38,178,1844,M,,1942460,EUR,1141344000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,Vitor Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,home,Palmeiras,Rômulo,romulo,Rômulo,M,10,176,1438,M,,1105078,EUR,1002412800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,,870748,EUR,648604800,G,22,22,False,40.0,38.0,11.0,9.0,0.0,33.0,33.0,5.0,7.0,2.0,11.0,1.0,,6.0,90.0,57.0,8.4,2.0,0.00263892,,0,0.1924,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,,,
12117249,away,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,,973737,EUR,922924800,D,3,3,False,54.0,48.0,5.0,3.0,0.0,37.0,39.0,11.0,15.0,3.0,5.0,1.0,,,90.0,70.0,6.6,9.0,0.00795738,,0,,,3.0,,,1.0,1.0,,1.0,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,,158257,EUR,679276800,D,21,21,False,75.0,61.0,12.0,3.0,0.0,43.0,47.0,18.0,28.0,6.0,4.0,2.0,,,90.0,91.0,6.2,16.0,0.0157006,,0,,,2.0,,,3.0,,1.0,1.0,,,,,3.0,1.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,2.0,,
12117249,away,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185,1792,M,,333275,EUR,729216000,D,8,8,False,61.0,55.0,5.0,2.0,0.0,45.0,46.0,10.0,16.0,4.0,6.0,,,,90.0,75.0,6.9,9.0,0.00453531,,1,,,2.0,1.0,,5.0,2.0,2.0,1.0,,,1.0,,2.0,2.0,1.0,,,,,,,0.0187,,1.0,,,,,,,,,,,1.0,
12117249,away,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,gustavoscarpa10,559036,EUR,757728000,M,6,6,False,28.0,23.0,4.0,2.0,0.0,14.0,17.0,10.0,16.0,4.0,2.0,3.0,,,61.0,43.0,6.8,11.0,0.0283132,1.0,0,,,1.0,,,,,1.0,,,,5.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,,930690,EUR,954028800,M,18,18,False,39.0,30.0,6.0,3.0,0.0,19.0,21.0,11.0,18.0,5.0,6.0,,,,90.0,62.0,7.0,15.0,0.0111398,,3,,,2.0,,1.0,4.0,1.0,5.0,1.0,,,,,,3.0,,,,2.0,,2.0,2.0,0.0504,0.1241,,,1.0,,,1.0,,,,,,,
12117249,away,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,,822729,EUR,903657600,M,23,23,False,29.0,22.0,1.0,,0.0,13.0,15.0,9.0,15.0,1.0,4.0,,,,90.0,31.0,6.2,9.0,0.00962676,,0,,,4.0,,1.0,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,,913598,EUR,921628800,M,17,17,False,18.0,14.0,,,0.0,5.0,7.0,9.0,14.0,2.0,2.0,1.0,,,61.0,27.0,6.2,10.0,0.00872674,,0,,,1.0,,,,,3.0,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0
12117249,away,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,,1093196,EUR,993081600,M,44,44,False,27.0,22.0,2.0,2.0,0.0,8.0,11.0,15.0,20.0,8.0,2.0,2.0,,,89.0,53.0,6.9,12.0,0.0979525,2.0,0,,Rubens,5.0,2.0,,1.0,2.0,4.0,2.0,,,4.0,1.0,,5.0,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0
12117249,away,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,Hulk,34705,EUR,522633600,F,7,7,False,21.0,13.0,2.0,1.0,0.0,2.0,5.0,11.0,17.0,5.0,4.0,3.0,,,90.0,40.0,7.3,18.0,0.0121849,,2,,,5.0,,3.0,,,3.0,,,True,1.0,,1.0,,,,,3.0,,1.0,1.0,0.2096,0.5072,1.0,1.0,2.0,,,,,,,,,,
12117249,away,Atlético Mineiro,Deyverson,deyverson,Deyverson,F,16,185,4460,M,,270287,EUR,673660800,F,9,9,False,17.0,10.0,4.0,2.0,0.0,3.0,5.0,7.0,12.0,3.0,2.0,1.0,,,81.0,24.0,6.7,11.0,0.00702093,,0,,,2.0,,1.0,,,3.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,guiarana,1127439,EUR,860976000,D,13,13,True,13.0,10.0,1.0,,0.0,4.0,5.0,6.0,10.0,,2.0,,,,29.0,18.0,6.5,5.0,0.00179247,,0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,,1199473,EUR,1085356800,F,42,42,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,3.0,1.0,,,,29.0,15.0,6.7,3.0,0.00314885,,0,,,1.0,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,,37006,EUR,627523200,F,11,11,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,9.0,5.0,6.6,1.0,0.00453868,1.0,0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,,39656,EUR,600566400,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,1.0,3.0,,,2.25e-06,,0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Vitinho,victor-hugo,Vitinho,M,5,178,198,M,,1129113,EUR,1100131200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Robert Santos,robert-santos,R. Santos,M,10,180,415,M,,1650085,EUR,1058659200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,Robert Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117249,away,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,,1106599,EUR,1038096000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Brahian Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
