match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_goals,stat_totalOffside,captain,stat_goalAssist,stat_clearanceOffLine,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_hitWoodwork
11451071,home,İstanbulspor,Modestas Vorobjovas,modestas-vorobjovas,M. Vorobjovas,M,177,70,M,319751,EUR,820281600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451071,home,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,177,220,M,280459,EUR,821318400,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,194,88,M,1066726,EUR,987120000,G,1,1,False,22.0,14.0,17.0,9.0,9.0,12.0,5.0,10.0,,7.0,,1.0,1.0,,90.0,28.0,6.5,8.0,0.00088089,0,-1.0115,Erdem Canpolat,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Erdem Özgenç,erdem-ozgenc,E. Özgenç,D,177,9,M,60332,EUR,461980800,D,22,22,False,34.0,26.0,2.0,1.0,9.0,13.0,17.0,25.0,5.0,3.0,,,,,90.0,53.0,6.8,12.0,0.0252704,2,,,,22,4.0,,3.0,1.0,1.0,,,,,,,1.0,4.0,,1.0,1.0,0.0369,2.0,2.0,,,,,1.0,,,True,,,,,
11451071,away,Pendikspor,Berkay Sülüngöz,berkay-sulungoz,B. Sülüngöz,D,185,7,M,839895,EUR,732758400,D,20,20,False,17.0,15.0,4.0,2.0,12.0,13.0,3.0,4.0,10.0,2.0,,,,,90.0,33.0,7.3,2.0,0.00149437,0,,,,5,,,3.0,,,,2.0,,,3.0,,2.0,3.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,
11451071,away,Pendikspor,Welinton,welinton,Welinton,D,181,86,M,76529,EUR,608169600,D,23,23,False,28.0,26.0,5.0,4.0,15.0,15.0,12.0,15.0,5.0,3.0,,,,,86.0,51.0,10.0,4.0,0.203364,5,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,2.0,1.0,4.0,,4.0,,0.7243,,3.0,2.0,,1.0,,,2.0,,,1.0,,,,
11451071,away,Pendikspor,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,184,51,M,170117,EUR,651024000,D,6,6,False,36.0,31.0,7.0,5.0,12.0,12.0,19.0,29.0,8.0,4.0,,,,,90.0,66.0,7.1,14.0,0.0252721,0,,,,6,5.0,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,
11451071,away,Pendikspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,180,284,M,361342,EUR,852336000,M,66,66,False,19.0,16.0,,,5.0,8.0,12.0,12.0,,3.0,,,,,90.0,30.0,7.3,5.0,0.338387,0,,,,11,1.0,1.0,1.0,,2.0,,,,1.0,,4.0,,6.0,,,,,1.0,2.0,2.0,2.0,,,2.0,,,,1.0,,1.0,,
11451071,away,Pendikspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,179,11,M,847053,EUR,680054400,M,24,24,False,39.0,37.0,2.0,2.0,20.0,22.0,17.0,17.0,2.0,4.0,,,,,90.0,51.0,6.6,3.0,0.113218,1,,,,14,,,4.0,,2.0,,,,,,4.0,,5.0,,,,0.0205,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,
11451071,away,Pendikspor,Abdoulay Diaby,abdoulay-diaby,A. Diaby,F,173,494,M,115718,EUR,674784000,M,21,21,False,21.0,17.0,3.0,2.0,4.0,4.0,13.0,19.0,1.0,4.0,,,,,75.0,38.0,6.8,12.0,0.0530842,3,,,,23,2.0,,4.0,,3.0,,,,3.0,1.0,1.0,3.0,5.0,,1.0,1.0,0.1536,,,,1.0,1.0,1.0,1.0,,,,,,,,
11451071,away,Pendikspor,Endri Çekiçi,endri-cekici,E. Çekiçi,M,179,229,M,187153,EUR,848707200,M,8,8,False,33.0,27.0,2.0,1.0,5.0,5.0,25.0,36.0,,6.0,,,,,69.0,54.0,8.7,12.0,0.632743,2,,,,22,8.0,3.0,1.0,,1.0,2.0,1.0,,,,3.0,,6.0,,,1.0,0.0352,,2.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,
11451071,away,Pendikspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,170,140,M,217782,EUR,752803200,M,11,11,False,26.0,20.0,2.0,1.0,5.0,5.0,16.0,24.0,,7.0,,,,,75.0,47.0,7.5,14.0,0.0491081,3,,,,77,3.0,1.0,2.0,1.0,4.0,,,,4.0,1.0,5.0,,5.0,,,1.0,0.0965,,1.0,1.0,1.0,2.0,,3.0,,,,,,,,
11451071,away,Pendikspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,186,691,M,989168,EUR,1012780800,F,99,99,False,11.0,8.0,,,5.0,5.0,3.0,6.0,1.0,1.0,,,,,69.0,26.0,7.5,7.0,0.00269833,5,,,,9,,,6.0,,2.0,,,,3.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,0.8256,4.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,
11451071,away,Pendikspor,Josip Vuković,josip-vukovic,J. Vuković,M,186,113,M,137635,EUR,704764800,M,4,4,True,8.0,4.0,1.0,,1.0,1.0,3.0,7.0,,2.0,,,,,21.0,14.0,6.5,6.0,0.00273842,0,,,,44,,,2.0,,,,,1.0,,,,,3.0,,,,,,3.0,1.0,,,2.0,,,,,,,,,
11451071,away,Pendikspor,Görkem Bitin,gorkem-bitin,G. Bitin,F,190,9,M,952897,EUR,898473600,F,9,9,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,2.0,,,,,21.0,13.0,6.5,5.0,0.015079,1,,,,12,,,3.0,,,,,,1.0,1.0,,,4.0,1.0,,,0.491,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,1.0
11451071,away,Pendikspor,Gökcan Kaya,gokcan-kaya,G. Kaya,M,180,19,M,342437,EUR,807753600,M,58,58,True,7.0,4.0,,,1.0,1.0,3.0,6.0,,1.0,,,,,15.0,9.0,6.5,4.0,0.00667615,0,,,,58,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Thuram,thuram,Thuram,F,183,66,M,329255,EUR,665366400,F,34,34,True,12.0,7.0,,,1.0,3.0,6.0,9.0,1.0,2.0,,,,,15.0,21.0,8.5,6.0,0.38486,4,,,,34,,,1.0,,2.0,1.0,,,1.0,1.0,1.0,,3.0,,2.0,1.0,1.1282,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,
11451071,away,Pendikspor,Alpaslan Öztürk,alpaslan-ozturk,A. Öztürk,D,184,46,M,148857,EUR,742780800,D,33,33,True,,,,,,,,,,,,,,,10.0,1.0,6.3,,,0,,,,33,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Burak Öğür,burak-ogur,B. Öğür,G,189,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Murat Akça,murat-akca,M. Akça,D,184,7,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Serkan Asan,serkan-asan,S. Asan,D,170,62,M,952726,EUR,925257600,D,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,187,111,M,800344,EUR,820368000,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,Joher,Khadim Rassoul,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451071,away,Pendikspor,Leandro Kappel,leandro-kappel,L. Kappel,F,183,48,M,136269,EUR,627004800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
