match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,player_sofascoreId,captain,stat_aerialWon,stat_challengeLost,stat_keyPass,stat_outfielderBlock,stat_shotOffTarget,stat_totalOffside,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
12499496,home,Bayer 04 Leverkusen,Patrik Schick,,,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,10.0,9.0,,,0.0,6.0,7.0,3.0,3.0,1.0,2.0,1.0,2.0,,,,,64.0,22.0,7.4,5.0,0.0317102,2,,,,3.0,,,,1.0,1.0,3.0,1.0,,0.3106,p_shicky,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,0.1864,,,,,,
12499496,home,Bayer 04 Leverkusen,Piero Hincapié,,,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,24.0,20.0,3.0,,0.0,8.0,10.0,12.0,14.0,1.0,1.0,,,,,,,26.0,26.0,6.4,6.0,0.00401921,0,,,,,,,,,,2.0,,,,pierohincapie,,,,,,,,,,,,,,,,,,
12499496,home,Bayer 04 Leverkusen,Amine Adli,,,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,9.0,6.0,1.0,,0.0,,,6.0,10.0,1.0,1.0,,2.0,,,,,26.0,14.0,6.8,4.0,0.0659683,1,,1.0,,3.0,,,,1.0,1.0,,,,0.0664,amine_ad10,,2.0,,1.0,,,2.0,,,1.0,,0.116,1.0,,,,,
12499496,home,Bayer 04 Leverkusen,Jonas Hofmann,,,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,19.0,18.0,2.0,2.0,0.0,6.0,6.0,12.0,14.0,,,,,,,,,26.0,26.0,7.0,2.0,0.0299612,1,,1.0,,2.0,,,,,,,2.0,,0.0542,,,,,1.0,,1.0,,,,,,,,,,,,
12499496,home,Bayer 04 Leverkusen,Aleix García,,,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,True,2.0,1.0,,,0.0,,1.0,1.0,2.0,,,,,,,,,8.0,4.0,6.5,2.0,9.06e-05,0,,1.0,,,,,,,,,,,,AlexGarcia97,,,,,,,,,,,,,,,,,,
12499496,home,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,,,,,8.0,3.0,7.0,,0.0628085,0,,1.0,1.0,,,,,,,,,,,jeremie_frimpong,,,,1.0,,,,,,,,,,1.0,,,,
12499496,home,Bayer 04 Leverkusen,Lukáš Hrádecký,,,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499496,home,Bayer 04 Leverkusen,Andrea Natali,Andrea Natali,,andrea-natali,A. Natali,D,3,186,851,M,1823904,EUR,1201478400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499496,home,Bayer 04 Leverkusen,Exequiel Palacios,,,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,exepalaciosok,,,,,,,,,,,,,,,,,,
12499496,home,Bayer 04 Leverkusen,Victor Okoh Boniface,,,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,boniface_jrn,,,,,,,,,,,,,,,,,,
12499496,away,FC Augsburg,Finn Dahmen,,,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,44.0,36.0,17.0,9.0,0.0,33.0,34.0,3.0,10.0,,,2.0,6.0,,2.0,3.0,,90.0,53.0,6.6,8.0,0.00067412,0,-0.9452,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,
12499496,away,FC Augsburg,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,60.0,54.0,5.0,1.0,0.0,39.0,41.0,15.0,19.0,,,5.0,4.0,,,,,90.0,74.0,7.0,6.0,0.0122209,0,,,,2.0,,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,
12499496,away,FC Augsburg,Jeffrey Gouweleeuw,,,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,56.0,49.0,7.0,4.0,0.0,36.0,39.0,13.0,18.0,1.0,1.0,7.0,6.0,,,,,90.0,67.0,6.8,8.0,0.0244188,1,,1.0,,4.0,1.0,1.0,,,,,,,0.0231,,True,3.0,,,,1.0,,,,,,,,,,,,
12499496,away,FC Augsburg,Cedric Zesiger,,,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,48.0,40.0,7.0,3.0,0.0,20.0,21.0,21.0,29.0,1.0,5.0,4.0,3.0,,,,,90.0,60.0,6.9,9.0,0.126001,0,,2.0,1.0,2.0,,,,,,,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,2.0,,,,,,1.0,,,,
12499496,away,FC Augsburg,Marius Wolf,,,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,16.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,13.0,1.0,5.0,2.0,1.0,,,,,56.0,29.0,6.4,7.0,0.0592733,0,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,
12499496,away,FC Augsburg,Kristijan Jakić,,,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,49.0,45.0,6.0,4.0,0.0,23.0,23.0,22.0,26.0,,1.0,,6.0,,,,,90.0,55.0,6.8,5.0,0.0301957,1,,,,,,,1.0,,,,,,0.0106,,,,,1.0,,,,1.0,1.0,,,,,,,,,
12499496,away,FC Augsburg,Frank Onyeka,,,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,61.0,53.0,4.0,2.0,0.0,27.0,28.0,27.0,35.0,2.0,4.0,1.0,7.0,,,,,90.0,76.0,7.3,9.0,0.196828,0,,2.0,1.0,8.0,1.0,1.0,,2.0,2.0,,3.0,2.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,
12499496,away,FC Augsburg,Dimitrios Giannoulis,,,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,16.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,14.0,,2.0,1.0,1.0,,,,,56.0,28.0,6.5,7.0,0.0573696,0,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12499496,away,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,F,8,8,False,13.0,8.0,3.0,2.0,0.0,4.0,6.0,4.0,8.0,1.0,3.0,1.0,2.0,,,,,56.0,28.0,6.6,11.0,0.00157811,2,,1.0,,4.0,,,2.0,1.0,,4.0,2.0,2.0,0.0412,,,1.0,,,,,,,1.0,,,,,,,,,
12499496,away,FC Augsburg,Alexis Claude-Maurice,,,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,31.0,24.0,3.0,1.0,0.0,6.0,8.0,18.0,24.0,,3.0,,1.0,,,,,81.0,43.0,6.6,14.0,0.014831,1,,1.0,,3.0,1.0,,,2.0,,3.0,1.0,,0.0398,,,,,1.0,,,,,2.0,1.0,,0.1929,,,,,,
12499496,away,FC Augsburg,Samuel Essende,,,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,5.0,7.0,,2.0,,,,,71.0,27.0,7.0,9.0,0.0176153,5,,,,4.0,2.0,1.0,1.0,,,5.0,1.0,,0.4627,essende.s,,2.0,,1.0,,4.0,,,1.0,,,,1.0,,,,,1.0
12499496,away,FC Augsburg,Henri Koudossou,,,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,16.0,16.0,,,0.0,2.0,2.0,14.0,15.0,,1.0,1.0,1.0,,,,,34.0,24.0,6.9,2.0,0.0242952,0,,1.0,,2.0,,,,,,1.0,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
12499496,away,FC Augsburg,Robert Gumny,,,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,True,17.0,13.0,,,0.0,5.0,5.0,9.0,13.0,1.0,2.0,,,,,,,34.0,24.0,6.7,5.0,0.0516059,0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
12499496,away,FC Augsburg,Mert Kömür,,,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,6.0,5.0,,,0.0,2.0,2.0,5.0,9.0,1.0,3.0,,2.0,,,,,34.0,15.0,6.6,6.0,0.318263,0,,5.0,2.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,
12499496,away,FC Augsburg,Phillip Tietz,,,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,12.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0,10.0,,,,1.0,,,,,19.0,16.0,6.6,2.0,0.0138563,1,,,,2.0,1.0,1.0,,,,,,,0.0983,,,1.0,,,,,,1.0,,1.0,,0.0365,1.0,,,,,
12499496,away,FC Augsburg,Fredrik Jensen,,,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,,,,,,,,,9.0,6.0,6.6,1.0,0.00636619,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12499496,away,FC Augsburg,Nediljko Labrović,,,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499496,away,FC Augsburg,Keven Schlotterbeck,,,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499496,away,FC Augsburg,Felix Meiser,,,meiser-felix,F. Meiser,D,41,189,22,M,1995786,EUR,1168905600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499496,away,FC Augsburg,Juan Cabrera,Juan Cabrera,,juan-cabrera,J. Cabrera,M,22,188,75,M,1147373,EUR,1046304000,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
