match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_bigChanceMissed,player_firstName,player_lastName,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_penaltyConceded
12504413,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,40.0,34.0,13.0,7.0,0.0,30.0,33.0,4.0,7.0,3.0,6.0,1.0,1.0,90.0,47.0,6.8,6.0,0.0009497,0,0.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504413,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,36.0,30.0,2.0,1.0,0.0,16.0,18.0,14.0,19.0,1.0,3.0,,,90.0,61.0,6.5,12.0,0.0257599,0,,dilorenzo22,True,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12504413,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,65.0,60.0,8.0,5.0,0.0,41.0,44.0,19.0,21.0,,4.0,,,90.0,72.0,7.2,6.0,0.165301,0,,,,,3.0,3.0,5.0,,1.0,,2.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12504413,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,False,58.0,55.0,7.0,5.0,0.0,36.0,36.0,19.0,22.0,2.0,1.0,,,90.0,63.0,6.9,4.0,0.0106709,0,,,,,1.0,,3.0,,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12504413,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,False,39.0,33.0,2.0,1.0,0.0,15.0,17.0,20.0,27.0,3.0,3.0,,,90.0,61.0,7.1,12.0,0.466296,0,,,,5.0,1.0,4.0,5.0,1.0,2.0,3.0,,,1.0,1.0,1.0,,,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
12504413,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,27.0,23.0,2.0,1.0,0.0,6.0,7.0,17.0,22.0,2.0,3.0,,,90.0,48.0,7.4,9.0,0.0285743,5,,anguiss_29,,2.0,6.0,9.0,11.0,1.0,2.0,3.0,1.0,2.0,,1.0,1.0,4.0,2.0,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,0.7113,0.6879,,,,,,,,,
12504413,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,49.0,44.0,3.0,2.0,0.0,23.0,25.0,21.0,24.0,1.0,6.0,,,89.0,60.0,6.8,7.0,0.0162683,1,,StanLobotka,,,,3.0,4.0,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,0.0255,,,,,,,,,,
12504413,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,8,8,False,23.0,21.0,3.0,2.0,0.0,12.0,13.0,9.0,11.0,1.0,1.0,,,90.0,36.0,7.0,7.0,0.0400598,0,,ScottMcTominay,,1.0,3.0,5.0,7.0,,2.0,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12504413,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,16.0,16.0,,,1.0,4.0,4.0,14.0,24.0,1.0,2.0,,,82.0,40.0,7.5,13.0,0.438133,3,,,,12.0,,3.0,4.0,2.0,,,,1.0,3.0,3.0,1.0,,1.0,2.0,2.0,,1.0,2.0,,1.0,,,,0.1482,,,,,,,,,,
12504413,home,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,11,11,False,14.0,11.0,,,0.0,5.0,5.0,6.0,9.0,,1.0,,,89.0,26.0,6.9,5.0,0.0820125,4,,RLukaku,,,,3.0,1.0,,2.0,,,,,1.0,,1.0,,,,,,,2.0,2.0,1.0,,,1.462,1.352,,1.0,,,,,,,
