match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_outfielderBlock
12528083,home,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194.0,250,M,1195772,EUR,1111276800,G,1,1,False,31.0,23.0,14.0,7.0,0.0,19.0,23.0,4.0,8.0,2.0,12.0,1.0,1.0,3.0,3.0,2.0,2.0,90.0,46.0,6.7,9.0,0.00177523,0,-0.2671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528083,home,Konyaspor,Adil Demirbağ,,,adil-demirbag,A. Demirbağ,D,4,182.0,168,M,787949,EUR,881712000,D,4,4,False,64.0,61.0,3.0,2.0,0.0,40.0,43.0,21.0,22.0,1.0,5.0,,1.0,,,,,90.0,77.0,6.6,5.0,0.01703,1,,1.0,2.0,3.0,1.0,2.0,1.0,0.0146,,,,,,,,,,,,,,,,,,,,,,
12528083,home,Konyaspor,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184.0,356,M,227196,EUR,845078400,D,20,20,False,58.0,54.0,4.0,3.0,0.0,43.0,44.0,11.0,14.0,5.0,3.0,,,,,,,79.0,66.0,6.7,4.0,0.0051362,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12528083,home,Konyaspor,Josip Ćalušić,,,josip-calusic,J. Ćalušić,D,15,184.0,78,M,172331,EUR,750297600,D,15,15,False,32.0,30.0,,,0.0,22.0,23.0,8.0,9.0,4.0,,,1.0,,,,,71.0,41.0,6.2,5.0,0.00425294,0,,,2.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12528083,home,Konyaspor,Alassane Ndao,,,ndao-alassane,A. Ndao,M,,176.0,333,M,1016033,EUR,851040000,M,18,18,False,28.0,24.0,,,0.0,15.0,16.0,9.0,14.0,,,,2.0,,,,,86.0,39.0,6.8,8.0,0.14689,1,,2.0,,,1.0,,,0.0265,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12528083,home,Konyaspor,Melih İbrahimoğlu,,,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175.0,134,M,998462,EUR,963792000,M,77,77,False,65.0,58.0,8.0,4.0,0.0,33.0,34.0,25.0,31.0,1.0,4.0,,,,,,,90.0,78.0,6.9,9.0,0.01571,1,,,,3.0,1.0,2.0,1.0,0.0205,,4.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12528083,home,Konyaspor,Morten Bjørlo,,,morten-bjorlo,M. Bjorlo,M,42,176.0,156,M,921358,EUR,812764800,M,42,42,False,10.0,6.0,,,0.0,4.0,4.0,2.0,6.0,1.0,1.0,,,,,,,45.0,13.0,6.3,4.0,0.00058175,0,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12528083,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179.0,254,M,224112,EUR,638928000,M,12,12,False,41.0,36.0,4.0,3.0,1.0,15.0,19.0,25.0,31.0,4.0,2.0,,,,,,,90.0,76.0,7.7,11.0,0.527424,1,,9.0,,2.0,,2.0,1.0,0.031,1.0,2.0,,1.0,,1.0,1.0,3.0,True,4.0,1.0,0.1029,,,,,,,,,,
12528083,home,Konyaspor,Pedrinho,,,pedrinho,Pedrinho,M,8,173.0,205,M,1015939,EUR,850953600,F,8,8,False,30.0,23.0,4.0,2.0,0.0,8.0,9.0,17.0,24.0,,6.0,,2.0,,,,,90.0,47.0,7.4,12.0,0.582756,2,,3.0,,6.0,1.0,,4.0,0.0757,,7.0,,1.0,3.0,3.0,2.0,2.0,,2.0,1.0,0.0226,2.0,1.0,1.0,,,,,,,
12528083,home,Konyaspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,10,172.0,204,M,256663,EUR,713145600,F,10,10,False,16.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,14.0,,2.0,,1.0,,,,,70.0,24.0,6.5,9.0,0.0156746,0,,2.0,,3.0,,,1.0,,,2.0,,,,2.0,,1.0,,,,,2.0,,,,,,,,,
12528083,home,Konyaspor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,18,191.0,738,M,284767,EUR,741225600,F,22,22,False,17.0,10.0,,,0.0,3.0,5.0,7.0,12.0,,,,,,,,,90.0,24.0,7.4,8.0,0.049512,2,,,2.0,4.0,,,1.0,0.3008,5.0,7.0,,,2.0,,,1.0,,,1.0,0.5809,1.0,,,1.0,1.0,1.0,,,,
