match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_goals,stat_totalOffside,captain,stat_lastManTackle,stat_punches,stat_clearanceOffLine,stat_penaltyWon
12624442,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,CR7,750,EUR,476409600,F,7,7,False,20.0,12.0,4.0,1.0,0.0,5.0,6.0,7.0,14.0,,2.0,,,,,71.0,40.0,7.5,11.0,7,,,1.0,2.0,3.0,5.0,,,,,,1.0,,1.0,3.0,2.0,1.0,4.0,,,1.0,2.0,1.0,,1.0,1.0,True,,,,
12624442,home,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,,1475427,EUR,1043625600,D,83,83,True,5.0,4.0,1.0,,0.0,3.0,4.0,1.0,1.0,2.0,4.0,,,,,36.0,19.0,7.3,3.0,1,,,,,1.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,3.0,,,1.0,1.0,,,,,2.0,,,
12624442,home,Al-Nassr,Jhon Durán,,,jhon-duran,J. Durán,F,10,185.0,33270,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,,,,,,19.0,9.0,6.7,3.0,0,,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,,,
12624442,home,Al-Nassr,Wesley,,,wesley,Wesley,F,22,180.0,10411,M,wesley_teixeira005,1211632,EUR,1109980800,F,80,80,True,9.0,6.0,1.0,,0.0,,2.0,6.0,7.0,,1.0,,,,,19.0,15.0,6.8,4.0,1,,,,,1.0,1.0,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
12624442,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,home,Al-Nassr,Mohammed Yahya Hazazi,,,hazazi-mohammed-yahya,M. Y. Hazazi,D,53,,230,M,,1501466,EUR,1144454400,D,58,58,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,home,Al-Nassr,Youssef Al Tahan,Youssef Al Tahan,,youssef-al-tahan,Y. A. Tahan,M,,182.0,9,M,,2054960,EUR,1136851200,F,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,home,Al-Nassr,Bassam Hazazi,Bassam Hazazi,,bassam-hazazi,B. Hazazi,M,,173.0,246,M,,1797650,EUR,1111190400,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,,1014447,EUR,859766400,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,away,Al-Shabab,Georgiy Bushchan,,,heorhiy-bushchan,G. Bushchan,G,1,198.0,641,M,,138813,EUR,770342400,G,31,31,False,19.0,14.0,9.0,4.0,0.0,13.0,14.0,1.0,5.0,1.0,13.0,,4.0,,4.0,90.0,34.0,7.1,5.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12624442,away,Al-Shabab,Mohammed Al Shwirekh,Mohammed Al Shwirekh,,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,,1519331,EUR,883612800,D,2,2,False,50.0,41.0,9.0,3.0,0.0,25.0,27.0,16.0,23.0,2.0,6.0,,,,,90.0,63.0,7.9,10.0,1,,,3.0,2.0,6.0,5.0,1.0,4.0,2.0,1.0,,,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,
12624442,away,Al-Shabab,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,,336813,EUR,762912000,D,4,4,False,34.0,32.0,3.0,3.0,0.0,24.0,24.0,8.0,10.0,3.0,3.0,,,,,90.0,49.0,7.0,2.0,0,,,,2.0,4.0,6.0,2.0,3.0,4.0,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,
12624442,away,Al-Shabab,Robert Renan,Robert Renan,,robert-renan,R. Renan,D,30,186.0,3212,M,,1191278,EUR,1065830400,D,30,30,False,41.0,35.0,2.0,1.0,0.0,18.0,18.0,18.0,25.0,3.0,4.0,,,,,90.0,71.0,7.2,14.0,0,2.0,1.0,3.0,1.0,6.0,8.0,,3.0,5.0,3.0,,,1.0,2.0,2.0,2.0,,,1.0,1.0,,,4.0,,,,,,,,
12624442,away,Al-Shabab,Nawaf Al Ghulaimish,Nawaf Al Ghulaimish,,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,,1630170,EUR,1114992000,M,66,66,False,13.0,11.0,1.0,,0.0,8.0,9.0,4.0,7.0,,3.0,,,,,36.0,27.0,6.9,5.0,0,3.0,1.0,,,2.0,4.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
12624442,away,Al-Shabab,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,,1106234,EUR,1056067200,M,15,15,False,84.0,75.0,12.0,10.0,0.0,39.0,40.0,37.0,47.0,,6.0,,,,,89.0,102.0,7.5,15.0,2,3.0,1.0,,1.0,4.0,7.0,2.0,,2.0,1.0,,2.0,,1.0,3.0,2.0,,1.0,,,,1.0,2.0,,,,,,,,
12624442,away,Al-Shabab,Cristian Guanca,,,cristian-guanca,C. Guanca,M,10,177.0,565,M,,789438,EUR,733190400,M,11,11,False,72.0,67.0,4.0,2.0,1.0,26.0,26.0,43.0,51.0,,7.0,,,,,90.0,92.0,7.5,14.0,6,5.0,2.0,,,4.0,1.0,1.0,,1.0,1.0,,,,3.0,,,,2.0,,2.0,2.0,2.0,3.0,,,,,,,,
12624442,away,Al-Shabab,Leandrinho,Leandro Viana,da Silva Gama,leandrinho,Leandrinho,M,12,170.0,995,M,,1589416,EUR,1111017600,M,3,3,False,26.0,20.0,2.0,,0.0,11.0,13.0,9.0,14.0,,4.0,,,,,61.0,36.0,6.5,8.0,0,1.0,,,,1.0,3.0,,,1.0,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
12624442,away,Al-Shabab,Giacomo Bonaventura,,,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,,36784,EUR,619747200,F,7,7,False,40.0,38.0,,,0.0,12.0,12.0,27.0,30.0,1.0,5.0,,,,,89.0,57.0,7.0,7.0,1,2.0,1.0,,,3.0,3.0,,,1.0,1.0,,2.0,,3.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,
12624442,away,Al-Shabab,Daniel Podence,,,daniel-podence,D. Podence,F,56,165.0,3019,M,,308764,EUR,814233600,F,56,56,False,31.0,24.0,3.0,2.0,0.0,5.0,5.0,19.0,29.0,,2.0,,,,,90.0,52.0,7.9,14.0,2,3.0,,,,3.0,7.0,1.0,,3.0,2.0,,4.0,,1.0,1.0,,,1.0,,4.0,1.0,,2.0,,,,,,,,1.0
12624442,away,Al-Shabab,Abderrazak Hamdallah,,,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,abderrazak_hamdallah,826961,EUR,661392000,F,9,9,False,33.0,27.0,1.0,1.0,0.0,6.0,6.0,21.0,27.0,,5.0,,,,,90.0,54.0,7.4,15.0,5,,,2.0,3.0,9.0,6.0,,,,,,3.0,1.0,5.0,1.0,,,1.0,,2.0,2.0,2.0,3.0,,1.0,,True,,,,
12624442,away,Al-Shabab,Mohammed Al-Thani,,,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,,954643,EUR,855532800,F,71,71,True,33.0,31.0,1.0,1.0,0.0,14.0,14.0,17.0,20.0,3.0,4.0,,,,,54.0,45.0,7.3,4.0,1,1.0,,,1.0,3.0,1.0,3.0,,,,,,,,,,,1.0,2.0,2.0,,,1.0,,,,,,,,
12624442,away,Al-Shabab,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,,926730,EUR,883612800,F,70,70,True,8.0,6.0,,,0.0,5.0,6.0,1.0,2.0,,2.0,,,,,29.0,15.0,6.2,6.0,1,,,,,7.0,,1.0,,,,,,3.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,
12624442,away,Al-Shabab,Majed Omar Kanabah,,,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,,828444,EUR,730771200,M,12,12,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,,,,,,,8.0,9.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,away,Al-Shabab,Nawaf Al Sadi,Nawaf Alsadi,,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,,1115888,EUR,972086400,M,21,21,True,5.0,5.0,,,0.0,,,5.0,5.0,,1.0,,,,,8.0,7.0,6.4,1.0,0,,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12624442,away,Al-Shabab,Abdullah Al-Mayouf,,,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,,118159,EUR,538358400,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,away,Al-Shabab,Mohammed Essa Harbush,Mohammed Essa Harbush,,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,away,Al-Shabab,Nader Al Sharari,,,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,,923040,EUR,831513600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,away,Al-Shabab,Younes Al-Shanqeeti,Younes Al-Shanqeeti,,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,,1842132,EUR,1073347200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624442,away,Al-Shabab,Hisham Al-Dubais,,,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,,1653046,EUR,1001462400,M,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
