match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_goals,captain,stat_hitWoodwork
11450177,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,F,7,7,False,38.0,33.0,2.0,2.0,16.0,17.0,17.0,22.0,1.0,,,,,,90.0,51.0,7.4,8.0,0.151164,2,,3.0,7.0,,2.0,1.0,,,,,,6.0,1.0,1.0,,2.0,,,0.2377,,,,,1.0,,,1.0,1.0,,True,
11450177,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,8.0,8.0,,,4.0,4.0,4.0,4.0,1.0,,,,,,13.0,9.0,6.2,,0.00168095,0,,2.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,,,,,,9.0,6.0,7.6,,0.00189314,1,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,0.0883,,,,,,,1.0,,,1.0,,
11450177,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,27,27,True,4.0,2.0,,,2.0,3.0,,1.0,2.0,,,,,,9.0,9.0,6.9,2.0,0.00024586,0,,,3.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,28,28,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,9.0,6.0,6.4,2.0,0.00043977,0,,3.0,,,1.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,1.0,5.0,,,0.00026263,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Eren Altıntaş,Eren Altintas,,altintas-eren,E. Altıntaş,M,26,183,20,M,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Emirhan Çavuş,,,cavus-emirhan,E. Çavuş,M,5,178,7,M,1522244,EUR,1034467200,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Pione Sisto,,,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,27.0,14.0,19.0,6.0,8.0,9.0,6.0,18.0,7.0,,2.0,4.0,,,90.0,38.0,6.7,13.0,0.00070136,0,-0.6576,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Yunus Emre Çift,Yunus Cift,,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,False,20.0,11.0,4.0,,5.0,7.0,6.0,13.0,3.0,,,,,,87.0,39.0,6.2,14.0,0.00632223,1,,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,,0.0074,,,1.0,,,,,1.0,,,,
11450177,away,Samsunspor,Ľubomír Šatka,,,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,47.0,34.0,9.0,,26.0,27.0,8.0,20.0,5.0,,,,,,90.0,50.0,6.0,14.0,0.0368968,0,,4.0,4.0,1.0,,,,,2.0,1.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,
11450177,away,Samsunspor,Alim Öztürk,,,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,False,22.0,15.0,4.0,2.0,14.0,17.0,1.0,5.0,3.0,,,,,,45.0,25.0,6.4,7.0,0.00024588,2,,2.0,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,,0.0506,,,,1.0,,,1.0,,,,,
11450177,away,Samsunspor,Soner Gönül,,,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,False,17.0,13.0,2.0,,7.0,9.0,6.0,10.0,1.0,,,,,,45.0,25.0,6.1,7.0,0.00433347,0,,2.0,2.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,
11450177,away,Samsunspor,Youssef Aït Bennasser,,,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,47.0,40.0,,,21.0,24.0,19.0,23.0,11.0,,,,,,90.0,56.0,6.5,9.0,0.0161169,1,,4.0,2.0,,1.0,,3.0,,2.0,1.0,1.0,,,,,1.0,3.0,,0.0205,,,,,,,,,,,,
11450177,away,Samsunspor,Flavien Tait,,,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,False,35.0,31.0,1.0,1.0,12.0,12.0,21.0,26.0,5.0,,,,,,70.0,51.0,7.0,10.0,0.14383,1,,7.0,4.0,2.0,3.0,,,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,,0.0322,,,,,3.0,2.0,,1.0,,,,
11450177,away,Samsunspor,Carlo Holse,,,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,19.0,17.0,,,8.0,9.0,11.0,17.0,2.0,,,,,,90.0,46.0,7.2,14.0,0.108288,2,,6.0,5.0,1.0,2.0,1.0,2.0,,4.0,2.0,3.0,,3.0,3.0,,2.0,1.0,,0.1235,1.0,,,,7.0,2.0,,,,,,1.0
11450177,away,Samsunspor,Olivier Ntcham,,,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,48.0,39.0,4.0,3.0,7.0,7.0,32.0,42.0,6.0,,,,,,90.0,60.0,6.5,14.0,0.0366523,2,,5.0,2.0,,3.0,,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,0.0299,,,1.0,,1.0,,,,,,,
11450177,away,Samsunspor,Emre Kılınç,,,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,21.0,16.0,,,4.0,6.0,13.0,18.0,1.0,,,,,,70.0,32.0,7.0,9.0,0.159628,0,,4.0,6.0,,2.0,1.0,1.0,,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,3.0,1.0,,1.0,1.0,,True,
11450177,away,Samsunspor,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,14.0,9.0,,,,,9.0,15.0,1.0,,,,,,90.0,29.0,8.0,6.0,0.0111766,7,,3.0,8.0,,,,,,,,,3.0,,3.0,5.0,5.0,,2.0,0.464,,1.0,,1.0,1.0,,2.0,,,1.0,,
11450177,away,Samsunspor,Enes Albak,,,albak-enes,E. Albak,D,23,175,23,M,1431471,EUR,1116201600,D,77,77,True,25.0,17.0,1.0,,7.0,11.0,10.0,17.0,1.0,,,,,,45.0,46.0,6.9,12.0,0.00953923,0,,2.0,5.0,2.0,,,,4.0,3.0,2.0,,,,,2.0,,,,,,,,,3.0,,,,,,,
11450177,away,Samsunspor,Rick Van Drongelen,,,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,True,26.0,23.0,4.0,3.0,19.0,19.0,4.0,7.0,7.0,,,,,,45.0,30.0,6.8,3.0,0.0018143,0,,3.0,3.0,,,,1.0,,2.0,2.0,,,,,1.0,,3.0,,,,,,,,,,,,,,
11450177,away,Samsunspor,Moryke Fofana,,,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,F,7,7,True,9.0,9.0,,,3.0,3.0,7.0,7.0,1.0,,,,,,20.0,23.0,6.6,7.0,0.0825539,1,,4.0,3.0,1.0,4.0,2.0,,,,,4.0,1.0,2.0,,,,1.0,,0.0216,,,1.0,,1.0,1.0,,,,,,
11450177,away,Samsunspor,Ercan Kara,,,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,99,99,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,,,,,,20.0,6.0,6.4,2.0,0.00349964,0,,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,True,3.0,1.0,,,,1.0,1.0,2.0,,,,,,,11.0,3.0,6.5,2.0,0.00026235,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Jakub Szumski,,,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Haluk Mustafa Tan,Haluk Mustafa Tan,,tan-haluk-mustafa,H. M. Tan,D,72,181,40,M,1605311,EUR,1114560000,D,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Muhammed Gümüşkaya,,,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Soner Aydoğdu,,,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450177,away,Samsunspor,Osman Çelik,,,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
