match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_punches,stat_lastManTackle,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated
14053594,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,40,M,150494,EUR,689385600,F,29,29,False,12.0,3.0,,,0.0,1.0,1.0,2.0,11.0,1.0,,3.0,,,,,,72.0,20.0,6.4,11.0,0.00105126,,1,,-0.2,0.05,-0.02,,4.0,6.0,8.0,7.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,0.1926,-0.21,,,,,,,,,,,,,
14053594,home,Excelsior,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,3,3,True,9.0,7.0,,,0.0,6.0,7.0,1.0,2.0,2.0,3.0,,,,,,,23.0,14.0,7.0,2.0,0.00051599,,0,,-0.07,0.04,0.3,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14053594,home,Excelsior,Yoon Do-young,Do-young Yun,,do-young-yun,D. Yun,M,20,172.0,652,M,1500752,EUR,1161993600,F,7,7,True,8.0,7.0,,,0.0,5.0,5.0,2.0,3.0,1.0,3.0,,,,,,,23.0,11.0,6.5,2.0,0.0020318,,0,,-0.03,0.02,0.16,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14053594,home,Excelsior,Stijn Middendorp,Stijn,Middendorp,stijn-middendorp,S. Middendorp,M,36,186.0,59,M,1891895,EUR,1076544000,M,25,25,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,3.0,3.0,,,,,,,23.0,15.0,6.7,3.0,0.00415147,,0,,0.01,0.08,0.31,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14053594,home,Excelsior,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,69,M,899644,EUR,863222400,D,2,2,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,,,,,,18.0,19.0,6.5,5.0,0.0310251,,0,,-0.35,0.04,-0.01,,1.0,1.0,3.0,2.0,,,,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
14053594,home,Excelsior,Nesto Groen,Nesto,Groen,nesto-groen,N. Groen,F,28,185.0,44,M,1198088,EUR,1090454400,F,28,28,True,4.0,2.0,,,0.0,,2.0,2.0,2.0,,2.0,1.0,,,,,,18.0,7.0,6.3,4.0,0.0013804,,0,,-0.02,-0.16,0.15,,2.0,,4.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14053594,home,Excelsior,Tijmen Holla,Tijmen,Holla,tijmen-holla,T. Holla,G,40,,5,M,1893851,EUR,1153785600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,home,Excelsior,Giuliano Cairo,Giuliano,Cairo,cairo-giuliano,G. Cairo,D,24,,10,M,1923374,EUR,1142640000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186.0,589,M,253875,EUR,817948800,G,22,22,False,43.0,27.0,20.0,4.0,0.0,27.0,30.0,,13.0,3.0,6.0,,,1.0,1.0,,,90.0,51.0,5.3,16.0,0.00016327,0.124,0,-0.6416,0.04,0.0,-0.5,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,
14053594,away,Feyenoord,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177.0,509,M,796279,EUR,907027200,D,30,30,False,39.0,34.0,3.0,,0.0,21.0,26.0,13.0,13.0,,3.0,1.0,,,,,,57.0,48.0,6.5,7.0,0.0145759,,0,,0.13,0.17,-0.17,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1549,M,825899,EUR,922406400,D,21,21,False,59.0,50.0,1.0,,0.0,30.0,34.0,20.0,25.0,5.0,5.0,,,,,,,90.0,73.0,7.2,11.0,0.212603,,0,,0.29,0.25,0.0,,2.0,5.0,2.0,7.0,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,
14053594,away,Feyenoord,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1359,M,942213,EUR,855100800,D,4,4,False,89.0,81.0,9.0,3.0,0.0,60.0,63.0,21.0,26.0,8.0,9.0,,,,,,,90.0,103.0,7.4,8.0,0.0127289,,2,,0.17,0.17,0.61,,1.0,6.0,1.0,8.0,,,,,,,1.0,1.0,,,,,,1.0,,,0.1347,-0.07,,1.0,,,,,1.0,,,1.0,,,
14053594,away,Feyenoord,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180.0,733,M,1144138,EUR,1035849600,D,15,15,False,50.0,43.0,1.0,,0.0,22.0,27.0,21.0,23.0,1.0,5.0,,,,,,,57.0,69.0,6.6,10.0,0.00959658,,0,,-0.01,0.13,-0.4,,2.0,,4.0,9.0,,4.0,4.0,,,,5.0,1.0,2.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,1.0,,
14053594,away,Feyenoord,In-Beom Hwang,,,in-beom-hwang,I. Hwang,M,6,177.0,3381,M,889689,EUR,843177600,M,6,6,False,29.0,21.0,2.0,1.0,0.0,8.0,13.0,13.0,16.0,2.0,5.0,1.0,,,,,,45.0,40.0,7.0,11.0,0.0650546,,0,,-0.03,0.2,0.13,,1.0,3.0,3.0,8.0,,1.0,,,,,3.0,1.0,1.0,,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,Hwang,
14053594,away,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177.0,8480,M,959805,EUR,992736000,M,8,8,False,27.0,24.0,1.0,1.0,0.0,8.0,10.0,16.0,17.0,,4.0,1.0,,,,,,90.0,50.0,5.7,13.0,0.0944368,,3,,0.09,0.44,-0.48,,2.0,,9.0,4.0,3.0,3.0,2.0,,,,1.0,1.0,6.0,,,,2.0,1.0,1.0,,0.6988,-0.67,1.0,2.0,,0.5359,,2.0,,1.0,,,,,1.0
14053594,away,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176.0,22039,M,1218066,EUR,1013385600,M,23,23,False,21.0,16.0,1.0,,0.0,5.0,6.0,11.0,15.0,1.0,6.0,,,,,,,88.0,49.0,6.5,17.0,0.105187,,2,,-0.02,0.52,-0.1,,2.0,,7.0,5.0,1.0,3.0,1.0,,,1.0,2.0,1.0,3.0,,7.0,1.0,2.0,2.0,1.0,,0.2096,-0.59,1.0,,,,,,1.0,,,,,hadj.a20,
14053594,away,Feyenoord,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173.0,3417,M,944467,EUR,1005523200,M,14,14,False,20.0,18.0,,,0.0,6.0,6.0,12.0,14.0,3.0,4.0,,,,,,,90.0,38.0,8.3,6.0,0.318241,,4,,0.41,0.1,-0.05,,,1.0,3.0,3.0,2.0,1.0,1.0,,,,,,2.0,True,,,1.0,1.0,1.0,,0.5084,0.6,2.0,2.0,1.0,0.9922,,1.0,1.0,,,,,,2.0
14053594,away,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184.0,1850,M,1150938,EUR,1134691200,M,16,16,False,26.0,21.0,,,1.0,7.0,7.0,14.0,19.0,1.0,3.0,1.0,,,,,,67.0,42.0,6.6,13.0,0.0570119,,0,,-0.15,0.34,-0.13,,,1.0,7.0,5.0,1.0,3.0,,,,,1.0,1.0,3.0,,2.0,1.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,
14053594,away,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182.0,7400,M,985823,EUR,904262400,F,9,9,False,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,1.0,,2.0,,,,,,90.0,19.0,7.2,3.0,0.0888702,,3,,-0.39,0.35,0.14,,4.0,1.0,6.0,4.0,,1.0,1.0,,,,,,1.0,,,,,2.0,,,0.9329,0.43,1.0,2.0,1.0,1.1374,,,1.0,,,,,bee18,
14053594,away,Feyenoord,Oussama Targhalline,Oussama Targhalline,,oussama-targhalline,O. Targhalline,M,28,186.0,7779,M,1095731,EUR,1021852800,M,28,28,True,18.0,15.0,,,0.0,11.0,11.0,4.0,7.0,,3.0,1.0,,,,,,45.0,25.0,6.5,6.0,0.00206437,,1,,-0.04,0.01,-0.01,,1.0,,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,0.1036,-0.11,,,,,,,,,,,,targhaoussama,
14053594,away,Feyenoord,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180.0,335,M,797279,EUR,826156800,D,2,2,True,9.0,5.0,2.0,,0.0,5.0,7.0,,2.0,6.0,1.0,,,,,,,33.0,18.0,6.7,6.0,5.744e-05,,0,,-0.06,0.01,-0.01,,1.0,3.0,2.0,4.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,
14053594,away,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183.0,335,M,860160,EUR,872985600,D,5,5,True,15.0,9.0,3.0,,0.0,2.0,3.0,7.0,12.0,,,1.0,,,,,,33.0,26.0,6.6,8.0,0.0287825,,1,,0.03,0.02,0.14,,1.0,,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,0.062,-0.51,1.0,1.0,,0.0722,,1.0,,,,,,,
14053594,away,Feyenoord,Jaden Slory,,,slory-jaden,J. Slory,M,19,175.0,405,M,1218004,EUR,1115596800,F,36,36,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,1.0,,,,,,,23.0,13.0,6.6,4.0,0.0475631,,0,,-0.07,0.02,-0.04,,1.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,1.0
14053594,away,Feyenoord,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189.0,1443,M,1121400,EUR,1065225600,M,40,40,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,,,,8.0,6.0,6.5,2.0,0.00102016,,0,,-0.13,0.06,-0.04,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190.0,1329,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Liam Bossin,,,liam-bossin,L. Bossin,G,39,190.0,153,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Thijs Kraaijeveld,Thijs Kraaijeveld,,thijs-kraaijeveld,T. Kraaijeveld,M,24,188.0,185,M,1384486,EUR,1178150400,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Gaoussou Diarra,Gaoussou Diarra,,gaoussou-diarra,G. Diarra,M,27,183.0,2471,M,1918931,EUR,1037836800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Calvin Stengs,,,calvin-stengs,C. Stengs,M,23,187.0,1745,M,857480,EUR,913939200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184.0,1578,M,957937,EUR,959817600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053594,away,Feyenoord,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184.0,1083,M,979221,EUR,985824000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
