match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_outfielderBlock,stat_lastManTackle,player_sofascoreId,stat_hitWoodwork,stat_goals
14053715,home,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180.0,455,M,1413536,EUR,1073347200,F,26,26,False,27.0,23.0,,,0.0,9.0,10.0,14.0,17.0,,2.0,,,,,,90.0,54.0,6.6,17.0,0.113361,,2,,0.08,0.26,-0.03,,Thom van Bergen,,,1.0,2.0,11.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,2.0,0.4147,0.4509,0.05,,1.0,,,6.0,,,,,,,
14053715,home,FC Groningen,Tyrique Mercera,mercera-tyrique,T. Mercera,D,16,185.0,93,M,1592993,EUR,1071792000,D,16,16,True,23.0,17.0,1.0,1.0,0.0,13.0,13.0,4.0,10.0,3.0,3.0,,,,,,80.0,43.0,6.6,10.0,0.00432463,,0,,-0.25,-0.12,0.27,,Tyrique Mercera,,2.0,6.0,4.0,7.0,6.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,
14053715,home,FC Groningen,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187.0,137,M,163541,EUR,703468800,M,20,20,True,8.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,5.0,,,,,,,,22.0,16.0,6.5,8.0,0.0451888,,0,,0.11,-0.11,-0.02,,,,4.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
14053715,home,FC Groningen,Tygo Land,land-tygo,T. Land,M,18,180.0,847,M,1441117,EUR,1136937600,M,18,18,True,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,,1.0,,,,,,30.0,12.0,6.2,1.0,0.0210269,,1,,0.05,0.08,-0.07,,,,,,,4.0,,,,1.0,,3.0,1.0,1.0,,,,,,0.041,,-0.02,,,,,,1.0,,,,,,
14053715,home,FC Groningen,Mark Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,38,M,2076787,EUR,1139529600,F,69,69,True,10.0,7.0,2.0,,0.0,3.0,3.0,4.0,7.0,,3.0,,,,,,21.0,17.0,6.3,8.0,0.00152868,,0,,-0.09,0.07,-0.06,,Mark,Hoekstra,,1.0,1.0,5.0,3.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,
14053715,home,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,127,M,940979,EUR,942192000,F,27,27,True,,,,,0.0,,,,,,,,,,,,16.0,2.0,6.3,2.0,,,0,,,-0.53,0.0,,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053715,home,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,home,FC Groningen,Lovro Štubljar,lovro-stubljar,L. Štubljar,G,13,191.0,139,M,1004481,EUR,1092009600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,home,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173.0,74,M,1481249,EUR,1076025600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,home,FC Groningen,Sven Bouland,sven-bouland,S. Bouland,D,22,184.0,67,M,1647694,EUR,1140566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sven,Bouland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,home,FC Groningen,Robin Kelder,robin-kelder,R. Kelder,D,48,183.0,32,M,2197961,EUR,1111708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Robin,Kelder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,home,FC Groningen,Travis Hernes,travis-hernes,T. Hernes,M,7,179.0,266,M,1400656,EUR,1131062400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Travis Hearnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,home,FC Groningen,Nils Eggens,eggens-nils,N. Eggens,F,9,186.0,54,M,1625485,EUR,1112918400,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nils Eggens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186.0,589,M,253875,EUR,817948800,G,22,22,False,49.0,34.0,25.0,11.0,0.0,28.0,30.0,6.0,19.0,,15.0,3.0,3.0,5.0,1.0,1.0,90.0,63.0,8.2,15.0,0.00236533,0.2886,0,0.6822,0.19,0.02,0.37,0.3,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175.0,1840,M,1388535,EUR,1149206400,D,26,26,False,44.0,39.0,1.0,,0.0,24.0,27.0,15.0,17.0,4.0,3.0,,,,,,67.0,64.0,6.7,10.0,0.00983085,,1,,-0.17,0.08,-0.01,,,,2.0,,1.0,4.0,3.0,,,1.0,2.0,,2.0,,,,,,,0.1631,,-0.51,,,1.0,,2.0,,1.0,,,,,
14053715,away,Feyenoord,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1359,M,942213,EUR,855100800,D,4,4,False,46.0,39.0,5.0,1.0,0.0,31.0,33.0,8.0,13.0,10.0,3.0,,,,,,90.0,64.0,8.1,9.0,0.00386575,,0,,0.03,0.08,1.0,,,,,1.0,1.0,1.0,7.0,1.0,5.0,2.0,,,,,4.0,,,,,,,,1.0,,,,,,,,1.0,,,
14053715,away,Feyenoord,Malcolm Jeng,jeng-malcolm,M. Jeng,D,31,190.0,306,M,1484975,EUR,1110326400,D,31,31,False,49.0,43.0,3.0,,0.0,32.0,34.0,11.0,15.0,2.0,2.0,,,,,,45.0,56.0,6.8,6.0,0.00419322,,0,,0.04,0.08,0.17,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Jordan Bos,jordan-bos,J. Bos,D,15,180.0,733,M,1144138,EUR,1035849600,D,15,15,False,48.0,39.0,4.0,2.0,1.0,22.0,27.0,17.0,21.0,6.0,5.0,,,,,,90.0,84.0,8.0,15.0,0.338222,,1,,0.26,0.23,0.44,,Jordan Bos,,1.0,3.0,6.0,6.0,10.0,3.0,2.0,2.0,2.0,,,,1.0,,2.0,2.0,1.0,0.0361,0.1109,-0.05,1.0,,,,1.0,,1.0,,,,,
14053715,away,Feyenoord,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186.0,7779,M,1095731,EUR,1021852800,M,28,28,False,40.0,32.0,1.0,1.0,0.0,21.0,23.0,11.0,17.0,3.0,4.0,,,,,,90.0,60.0,7.4,13.0,0.0197353,,0,,-0.03,0.06,0.38,,Oussama Targhalline,,,1.0,2.0,3.0,8.0,,5.0,3.0,1.0,1.0,,2.0,4.0,,,,,,,,,,,,1.0,,,,,targhaoussama,,
14053715,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177.0,8480,M,959805,EUR,992736000,M,8,8,False,32.0,25.0,1.0,1.0,0.0,14.0,17.0,11.0,15.0,1.0,3.0,,,,,,90.0,51.0,6.8,13.0,0.0520186,,1,,-0.01,0.23,0.19,,,,,2.0,,3.0,4.0,1.0,2.0,5.0,1.0,,,1.0,,,1.0,,,0.1625,,-0.05,1.0,1.0,1.0,,1.0,,,,,,,
14053715,away,Feyenoord,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176.0,22039,M,1218066,EUR,1013385600,M,23,23,False,27.0,23.0,,,0.0,6.0,6.0,17.0,21.0,,4.0,,,,,,90.0,45.0,7.1,14.0,0.466169,,2,,0.11,0.37,-0.02,,,,8.0,1.0,,4.0,4.0,2.0,1.0,,2.0,1.0,,,,,2.0,1.0,1.0,0.0776,0.011,-0.14,1.0,,1.0,True,1.0,,,,,hadj.a20,,
14053715,away,Feyenoord,Luciano Valente,luciano-valente,L. Valente,M,10,189.0,1443,M,1121400,EUR,1065225600,M,40,40,False,37.0,29.0,2.0,1.0,0.0,14.0,16.0,15.0,21.0,,5.0,,,,,,89.0,55.0,6.9,14.0,0.275536,,0,,-0.21,0.21,0.15,,Luciano Valente,,1.0,1.0,,4.0,6.0,4.0,1.0,2.0,2.0,,,,,,2.0,1.0,,,,,3.0,,,,2.0,,1.0,1.0,,,,
14053715,away,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184.0,1850,M,1150938,EUR,1134691200,M,16,16,False,19.0,16.0,,,0.0,4.0,4.0,12.0,15.0,2.0,1.0,,,,,,76.0,34.0,6.7,9.0,0.0281654,,2,,-0.06,0.36,0.18,,Leo Sauer,,,2.0,1.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,,,,2.0,,,,0.0857,,-0.51,,,1.0,,2.0,1.0,,,,,1.0,
14053715,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182.0,7400,M,985823,EUR,904262400,F,9,9,False,14.0,12.0,,,0.0,7.0,7.0,5.0,7.0,1.0,1.0,,,,,,76.0,27.0,7.8,6.0,0.00363207,,3,,-0.09,0.17,0.28,,,,,3.0,4.0,5.0,5.0,1.0,,3.0,1.0,1.0,,,,,1.0,,2.0,0.2579,0.6167,0.54,,1.0,1.0,,,,,1.0,,bee18,,1.0
14053715,away,Feyenoord,Gijs Smal,gijs-smal,G. Smal,D,5,183.0,335,M,860160,EUR,872985600,D,5,5,True,19.0,15.0,3.0,,0.0,9.0,9.0,6.0,10.0,3.0,,,,,,,45.0,26.0,7.0,4.0,0.00234615,,0,,0.09,0.03,0.2,,,,,,2.0,,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,
14053715,away,Feyenoord,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180.0,335,M,797279,EUR,826156800,D,2,2,True,6.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,23.0,9.0,6.7,4.0,0.00034584,,0,,0.02,-0.02,0.16,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Aymen Sliti,aymen-sliti,A. Sliti,M,32,175.0,949,M,1479467,EUR,1143158400,F,32,32,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,1.0,,,,,,14.0,12.0,6.6,3.0,0.00910832,,0,,-0.2,0.18,-0.08,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,
14053715,away,Feyenoord,Cyle Larin,cyle-larin,C. Larin,F,9,187.0,1609,M,790179,EUR,798076800,F,10,10,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,2.0,,,,,,14.0,8.0,6.6,2.0,0.00129319,,1,,0.03,0.36,0.17,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,0.3824,0.1391,-0.55,,1.0,,,,,,,,,,
14053715,away,Feyenoord,In-Beom Hwang,in-beom-hwang,I. Hwang,M,6,177.0,3381,M,889689,EUR,843177600,M,6,6,True,4.0,3.0,1.0,1.0,0.0,,1.0,3.0,3.0,2.0,1.0,,,,,,9.0,10.0,7.0,2.0,0.00315621,,0,,0.05,0.0,0.19,,,,,,2.0,,4.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,Hwang,,
14053715,away,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190.0,1329,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Liam Bossin,liam-bossin,L. Bossin,G,39,190.0,153,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177.0,509,M,796279,EUR,907027200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Jan Plug,jan-plug,J. Plug,D,25,188.0,236,M,1545079,EUR,1112400000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jan Plug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Gaoussou Diarra,gaoussou-diarra,G. Diarra,M,27,183.0,2471,M,1918931,EUR,1037836800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gaoussou Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184.0,1083,M,979221,EUR,985824000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053715,away,Feyenoord,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184.0,1578,M,957937,EUR,959817600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
