match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_challengeLost,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_lastManTackle,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_outfielderBlock,stat_hitWoodwork
12448268,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,11,11,False,37.0,32.0,,,0.0,3.0,3.0,29.0,36.0,1.0,1.0,,,,72.0,51.0,7.1,14.0,0.127216,1,,2.0,4.0,1.0,1.0,,,,,,4.0,,1.0,1.0,0.1633,,1.0,Mika Godts,,,,,,2.0,2.0,1.0,,,,,,,,,,,
12448268,home,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2109,M,139273,EUR,775440000,D,24,24,True,25.0,23.0,1.0,1.0,0.0,3.0,5.0,20.0,20.0,,1.0,,,,45.0,27.0,6.8,2.0,0.0163545,0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12448268,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,True,64.0,59.0,6.0,6.0,0.0,2.0,2.0,58.0,69.0,,2.0,,,,30.0,74.0,8.0,11.0,0.272933,3,,7.0,2.0,2.0,,3.0,,,,,,,1.0,,0.068,0.2441,2.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
12448268,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,True,30.0,28.0,,,1.0,3.0,3.0,25.0,27.0,,3.0,,,,30.0,36.0,7.4,2.0,0.264726,0,,,,5.0,,,,,3.0,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,
12448268,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,25,25,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,24.0,6.0,6.7,,0.104832,1,,,,,,,,,,,,,,,0.072,,1.0,,,wout.weghorst,,,,,,,,,,1.0,,,,,,,
12448268,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,29,29,True,18.0,12.0,,,0.0,1.0,1.0,11.0,24.0,,,,,,18.0,30.0,7.0,15.0,0.040865,2,,7.0,2.0,3.0,1.0,,,,1.0,1.0,1.0,,,,0.052,,,,,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,
12448268,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448268,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448268,home,AFC Ajax,Dies Janse,janse-dies,D. Janse,D,4,196,640,M,1470010,EUR,1137456000,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Dies Janse,,,,,,,,,,,,,,,,,,,
12448268,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448268,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448268,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,1102659,EUR,1046649600,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448268,home,AFC Ajax,Jaydon Banel,jaydon-banel,J. Banel,F,34,172,552,M,1142573,EUR,1098144000,F,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,32.0,10.0,31.0,9.0,0.0,3.0,5.0,7.0,27.0,,8.0,8.0,,,90.0,44.0,7.3,23.0,0.00158346,0,-0.9019,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
12448268,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,18.0,14.0,3.0,1.0,0.0,7.0,8.0,7.0,12.0,5.0,2.0,,,,90.0,36.0,6.3,8.0,0.00250144,0,,2.0,,4.0,,,,,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,True,,,,,,,,,
12448268,away,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,30.0,20.0,11.0,3.0,0.0,12.0,14.0,8.0,16.0,6.0,5.0,,,,90.0,46.0,6.2,10.0,0.00556079,1,,,1.0,2.0,1.0,,,3.0,1.0,,,,,,0.02,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
12448268,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,17.0,17.0,1.0,1.0,0.0,10.0,10.0,7.0,7.0,2.0,3.0,,,,46.0,23.0,5.5,2.0,0.00215066,0,,,3.0,,,,,2.0,,,2.0,,2.0,,,,,Rodrigo,Guth,,,,1.0,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Darijo Grujčić,darijo-grujcic,D. Grujčić,D,29,188,108,M,870118,EUR,927072000,D,5,5,False,28.0,19.0,8.0,1.0,0.0,10.0,12.0,9.0,16.0,6.0,3.0,,,,90.0,52.0,7.2,11.0,0.00360489,0,,,2.0,6.0,,,,,4.0,4.0,1.0,,,,,,,Darijo,Grujčić,,2.0,1.0,,,1.0,,,,,,,,,,1.0,3.0,
12448268,away,Fortuna Sittard,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174,271,M,352964,EUR,843696000,M,22,22,False,16.0,14.0,,,0.0,7.0,8.0,7.0,8.0,1.0,4.0,,,,70.0,21.0,6.5,3.0,0.0309332,0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,28.0,27.0,2.0,2.0,0.0,16.0,16.0,11.0,12.0,3.0,4.0,,,,90.0,42.0,6.3,4.0,0.0194699,0,,,5.0,2.0,,,,2.0,,,1.0,1.0,,,,,1.0,Ryan,Fosso,,1.0,,3.0,,2.0,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,False,21.0,18.0,5.0,3.0,0.0,6.0,9.0,12.0,12.0,5.0,2.0,,,,45.0,37.0,7.1,4.0,0.00994456,1,,,1.0,2.0,1.0,,,4.0,1.0,1.0,1.0,,1.0,,0.0179,,,,,,1.0,,,,,,,,,,,,,,,1.0,
12448268,away,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,F,10,10,False,24.0,21.0,3.0,3.0,0.0,14.0,15.0,8.0,10.0,,3.0,,,,82.0,42.0,6.5,10.0,0.0238682,1,,1.0,10.0,4.0,1.0,,,,1.0,,1.0,1.0,,,0.0253,,,,,,,2.0,2.0,4.0,4.0,2.0,,,1.0,,,,,,,,1.0
12448268,away,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,F,33,33,False,12.0,8.0,,,0.0,7.0,8.0,1.0,4.0,,2.0,,,,45.0,19.0,6.4,8.0,0.00030086,1,,,6.0,,,1.0,,,,,1.0,,,1.0,0.0104,0.0182,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,F,7,7,False,10.0,7.0,,,0.0,1.0,2.0,6.0,9.0,,1.0,,,,41.0,18.0,6.5,8.0,0.0129888,0,,1.0,4.0,1.0,,,,,1.0,1.0,3.0,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,D,8,8,True,8.0,7.0,1.0,,0.0,5.0,6.0,2.0,2.0,2.0,3.0,,,,49.0,24.0,5.9,7.0,0.00301159,0,,,7.0,5.0,,,,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,2.0,1.0,5.0,2.0,,,,,,,,,,,
12448268,away,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,True,11.0,6.0,2.0,,0.0,5.0,9.0,1.0,2.0,7.0,1.0,,,,45.0,19.0,6.2,5.0,0.00010197,0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Makan Aïko,makan-aiko,M. Aïko,F,90,180,103,M,1136902,EUR,978825600,M,11,11,True,6.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,,1.0,,,,45.0,12.0,6.3,5.0,0.00134941,0,,,2.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,
12448268,away,Fortuna Sittard,Josip Mitrović,josip-mitrovic,J. Mitrović,M,11,174,184,M,880751,EUR,960681600,F,28,28,True,4.0,4.0,,,0.0,4.0,4.0,,,,1.0,,,,20.0,5.0,6.4,,0.000128,0,,,,,,,,,,,,,,,,,,Josip,Mitrović,,,,,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Ante Erceg,ante-erceg,A. Erceg,F,50,179,277,M,65528,EUR,629424000,F,50,50,True,6.0,4.0,,,0.0,3.0,4.0,1.0,2.0,,2.0,,,,8.0,10.0,6.4,3.0,0.00085656,0,,,3.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Ramazan Bayram,ramazan-bayram,R. Bayram,G,71,190,36,M,1855744,EUR,1097539200,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ramazan,Bayram,,,,,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183,250,M,1896133,EUR,1132358400,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Luka Tunjic,,,,,,,,,,,,,,,,,,,
12448268,away,Fortuna Sittard,Tristan Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178,40,M,1386737,EUR,1089590400,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Tristan,Schenkhuizen,,,,,,,,,,,,,,,,,,
