match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_goalAssist,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_accurateCross,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_penaltyWon
10913426,home,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190,852,M,888378,EUR,659145600,G,30,30,False,28.0,20.0,8.0,1.0,20.0,22.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,38.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176,23,M,1127819,EUR,823132800,D,19,19,False,22.0,15.0,1.0,,3.0,6.0,17.0,5.0,,4.0,,,,,71.0,48.0,6.1,14.0,0,Abdullah Al-Hawsawi,,12.0,1.0,6.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182,329,M,880083,EUR,646099200,D,15,15,False,44.0,33.0,8.0,2.0,23.0,29.0,15.0,6.0,3.0,4.0,2.0,,,,90.0,61.0,7.0,13.0,2,,,10.0,,2.0,1.0,,3.0,3.0,,1.0,,True,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
10913426,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185,1163,M,906407,EUR,702172800,D,3,3,False,43.0,33.0,12.0,5.0,26.0,30.0,13.0,7.0,6.0,6.0,2.0,,,,90.0,62.0,7.6,12.0,1,,,7.0,,3.0,,,2.0,2.0,,1.0,,,,3.0,4.0,,,,,1.0,1.0,,,,,,,,,,,
10913426,home,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177,110,M,817911,EUR,762480000,D,13,13,False,22.0,17.0,2.0,1.0,7.0,9.0,17.0,2.0,1.0,2.0,,,,,90.0,42.0,6.5,9.0,0,,,10.0,4.0,2.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174,90,M,111719,EUR,743126400,M,6,6,False,43.0,36.0,8.0,5.0,16.0,17.0,27.0,,1.0,3.0,,,,,90.0,49.0,6.6,9.0,0,,,20.0,1.0,5.0,2.0,,2.0,,,,3.0,,,,,1.0,,,4.0,,,1.0,,,,,,,,,,
10913426,home,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180,103,M,67645,EUR,646704000,M,17,17,False,32.0,28.0,5.0,3.0,12.0,12.0,29.0,5.0,2.0,5.0,3.0,,,,90.0,51.0,7.6,12.0,0,,,19.0,9.0,4.0,1.0,1.0,,1.0,,1.0,3.0,,1.0,,,1.0,,,4.0,,,,3.0,1.0,,,,,,,,
10913426,home,Damac FC,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170,31,M,818581,EUR,738892800,M,7,7,False,10.0,8.0,,,2.0,2.0,10.0,2.0,1.0,2.0,1.0,,,,71.0,22.0,6.2,10.0,0,,,6.0,2.0,6.0,,,,1.0,,3.0,1.0,,,2.0,,,,,,,,,,,3.0,,,,,,,
10913426,home,Damac FC,Nono,nono,Nono,M,14,179,56,M,232434,EUR,733449600,M,10,10,False,23.0,19.0,2.0,2.0,8.0,8.0,16.0,3.0,1.0,1.0,1.0,,,,82.0,35.0,7.2,8.0,5,,,11.0,1.0,5.0,3.0,,,1.0,,2.0,1.0,,,,1.0,,,2.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,,
10913426,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169,12,M,1141407,EUR,993772800,M,12,12,False,18.0,11.0,1.0,,1.0,3.0,16.0,7.0,1.0,5.0,3.0,,,,81.0,38.0,5.9,14.0,1,Abdulaziz Makin,,10.0,1.0,9.0,2.0,6.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,3.0,2.0,1.0,,1.0,,,,
10913426,home,Damac FC,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1525,M,878830,EUR,827625600,F,9,9,False,11.0,7.0,,,3.0,4.0,7.0,5.0,1.0,2.0,1.0,,,,90.0,23.0,6.6,9.0,3,,,4.0,,5.0,,2.0,1.0,,,3.0,1.0,,,2.0,3.0,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,
10913426,home,Damac FC,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177,31,M,983081,EUR,858729600,D,32,32,True,7.0,4.0,2.0,,1.0,3.0,5.0,1.0,,2.0,,,,,19.0,13.0,6.6,5.0,0,,,3.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172,38,M,931838,EUR,917136000,M,11,11,True,6.0,6.0,,,2.0,2.0,4.0,3.0,,2.0,2.0,,,,19.0,12.0,6.4,3.0,0,,,4.0,,3.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,
10913426,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173,20,M,975862,EUR,783388800,M,14,14,True,5.0,5.0,,,,,5.0,,,,,,,,9.0,6.0,6.0,,1,,,5.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
10913426,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170,42,M,1214301,EUR,957571200,D,20,20,True,4.0,4.0,,,,,4.0,1.0,1.0,,,,,,8.0,7.0,7.0,1.0,0,Dhari Al-Enezi,,4.0,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,
10913426,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184,3,M,923016,EUR,679536000,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174,6,M,817914,EUR,775008000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178,9,M,1102071,EUR,929836800,M,16,16,True,,,,,,,,,,,,,,,,,,,0,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913426,home,Damac FC,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166,17,M,869269,EUR,856742400,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913426,away,Al Adalah,Milan Mijatović,milan-mijatovic,M. Mijatović,G,1,192,102,M,55655,EUR,554256000,G,1,1,False,26.0,11.0,16.0,1.0,10.0,12.0,14.0,,1.0,9.0,,,3.0,1.0,90.0,40.0,6.7,15.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,
10913426,away,Al Adalah,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172,6,M,1084262,EUR,866764800,D,7,7,False,14.0,8.0,5.0,3.0,3.0,6.0,11.0,6.0,2.0,1.0,,,,,90.0,45.0,6.4,16.0,0,Arif Al-Haydar,,5.0,3.0,10.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,
10913426,away,Al Adalah,Boris Godál,boris-godal,B. Godál,D,,188,10,M,63215,EUR,549072000,D,33,33,False,33.0,25.0,6.0,2.0,16.0,20.0,13.0,9.0,6.0,3.0,2.0,,,,90.0,45.0,6.5,9.0,1,,,9.0,,6.0,1.0,2.0,,,,,2.0,,,3.0,5.0,,,1.0,,,,,,2.0,1.0,,,,,,,
10913426,away,Al Adalah,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181,21,M,990189,EUR,903052800,D,49,49,False,39.0,34.0,4.0,1.0,31.0,32.0,7.0,2.0,3.0,2.0,1.0,,,,90.0,48.0,6.4,5.0,1,,,3.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,
