match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_wonTackle,stat_ownGoals,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
12514161,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,34.0,26.0,16.0,8.0,0.0,21.0,23.0,5.0,11.0,1.0,11.0,1.0,2.0,2.0,90.0,45.0,6.9,8.0,0.0685081,1.0,0,-0.2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514161,home,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,56.0,43.0,13.0,3.0,0.0,25.0,27.0,18.0,29.0,5.0,6.0,2.0,,,90.0,65.0,7.0,13.0,0.012307,,0,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12514161,home,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,False,26.0,21.0,5.0,2.0,0.0,16.0,19.0,5.0,7.0,6.0,,2.0,,,60.0,37.0,6.8,5.0,0.00276173,,2,,,,,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,0.2215,,,,,,,,,,,,,,,,,,
12514161,home,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,60.0,46.0,10.0,6.0,0.0,32.0,40.0,14.0,20.0,8.0,8.0,,,,90.0,65.0,6.5,14.0,0.0146523,1.0,0,,,,3.0,6.0,4.0,2.0,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
12514161,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,M,28,28,False,32.0,24.0,4.0,2.0,0.0,16.0,21.0,9.0,15.0,3.0,2.0,,,,90.0,59.0,6.8,17.0,0.382237,1.0,1,,,,1.0,1.0,1.0,2.0,,,2.0,1.0,,0.0154,2.0,,4.0,1.0,5.0,,,,,,,,,,,,,
12514161,home,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,12.0,8.0,,,0.0,1.0,1.0,7.0,11.0,1.0,3.0,1.0,,,76.0,22.0,6.8,7.0,0.0114831,,2,,,,1.0,,3.0,1.0,,1.0,,2.0,,0.1,,,,,1.0,2.0,,,,,,,,,,,,
12514161,home,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,28.0,24.0,6.0,3.0,0.0,13.0,15.0,11.0,13.0,7.0,6.0,,,,84.0,42.0,6.8,7.0,0.00827468,1.0,1,,,,1.0,2.0,5.0,1.0,,1.0,4.0,,,0.0154,3.0,,,,,,2.0,3.0,1.0,1.0,,,,,,,,
12514161,home,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,M,2,2,False,26.0,18.0,7.0,4.0,0.0,9.0,12.0,11.0,20.0,10.0,7.0,2.0,,,90.0,65.0,6.9,23.0,0.0225505,,0,,Paulo Victor,,2.0,2.0,11.0,,,1.0,3.0,,4.0,,3.0,,6.0,2.0,1.0,2.0,,7.0,3.0,,,,,,,,,
12514161,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,False,21.0,15.0,1.0,,0.0,3.0,4.0,15.0,24.0,3.0,2.0,1.0,,,84.0,39.0,7.0,14.0,0.139907,4.0,3,,,,2.0,1.0,4.0,,,,,1.0,,0.0984,,,7.0,3.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,,
12514161,home,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,False,14.0,10.0,,,0.0,3.0,3.0,7.0,11.0,4.0,1.0,1.0,,,60.0,27.0,6.9,7.0,0.0238682,,2,,,,,1.0,1.0,,,1.0,,1.0,2.0,0.1218,,,,,2.0,,,2.0,2.0,1.0,,,,,,,,
