match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal,player_sofascoreId,stat_penaltyWon
11450135,home,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,False,27.0,6.0,25.0,5.0,2.0,4.0,4.0,23.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,90.0,34.0,6.3,21.0,0.00064283,0,-0.9543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450135,home,Konyaspor,Uğurcan Yazğılı,,,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,23.0,14.0,6.0,2.0,5.0,8.0,9.0,17.0,7.0,4.0,5.0,1.0,,,,,,90.0,52.0,6.2,14.0,0.0108246,0,,2.0,1.0,1.0,6.0,4.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11450135,home,Konyaspor,Metehan Mert,,,metehan-mert,M. Mert,D,14,189,20,M,962535,EUR,925516800,D,14,14,False,22.0,14.0,10.0,4.0,10.0,12.0,5.0,11.0,3.0,,1.0,1.0,,,,,,90.0,29.0,6.1,8.0,0.0226953,1,,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0721,1.0,,,,,,,,,,,,,,,,
11450135,home,Konyaspor,Filip Damjanović,,,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,False,16.0,12.0,4.0,,8.0,8.0,4.0,8.0,4.0,2.0,1.0,,,,,,,90.0,26.0,6.4,4.0,0.0153555,2,,,,2.0,3.0,2.0,,,,2.0,,,1.0,,1.0,0.2516,,1.0,2.0,1.0,2.0,,,,,,,,,,,,
11450135,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,31.0,22.0,7.0,4.0,10.0,12.0,15.0,25.0,6.0,3.0,3.0,1.0,,,,,,90.0,63.0,6.8,20.0,0.0926815,0,,6.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,1.0,,,,2.0,True,1.0,1.0,,,,,,,,,
11450135,home,Konyaspor,Soner Dikmen,,,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,20.0,11.0,6.0,,5.0,7.0,6.0,13.0,2.0,,3.0,,,,,,,90.0,27.0,6.0,10.0,0.00383885,0,,,3.0,1.0,5.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
11450135,home,Konyaspor,Steven​ N'Zonzi,,,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,48.0,36.0,3.0,2.0,15.0,18.0,21.0,30.0,9.0,4.0,7.0,1.0,,,,,,90.0,59.0,7.2,12.0,0.0737199,1,,,1.0,8.0,2.0,,,,2.0,,,,1.0,,1.0,0.0094,2.0,,1.0,,,,,,,,,,,,,,
11450135,home,Konyaspor,Louka Prip,,,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,M,11,11,False,18.0,15.0,1.0,1.0,9.0,10.0,6.0,9.0,8.0,,9.0,3.0,,,,,,78.0,36.0,8.9,8.0,0.00856479,3,,1.0,,1.0,4.0,1.0,5.0,3.0,,2.0,,,,,,0.4251,1.0,,,,2.0,,1.0,1.0,,3.0,2.0,0.7703,,,,,
11450135,home,Konyaspor,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,19.0,14.0,1.0,1.0,7.0,10.0,8.0,12.0,3.0,1.0,5.0,,,,,,,90.0,32.0,6.7,10.0,0.0578071,1,,3.0,2.0,,5.0,,1.0,,,3.0,1.0,1.0,,,2.0,0.2357,2.0,,,,2.0,,,2.0,,,,,,,,,
11450135,home,Konyaspor,Marlos Moreno,,,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,14.0,12.0,1.0,1.0,5.0,6.0,8.0,9.0,2.0,1.0,6.0,1.0,,,,,,68.0,37.0,6.2,11.0,0.170645,1,,1.0,5.0,,13.0,1.0,2.0,,,1.0,1.0,,,,,0.0149,1.0,,1.0,,1.0,,5.0,2.0,,,,,,,,,
