match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
11392866,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,33.0,27.0,12.0,6.0,26.0,31.0,1.0,2.0,1.0,6.0,2.0,3.0,90.0,40.0,7.3,6.0,0.0,0.0,0.00030433,0,0.7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392866,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,D,7,7,False,70.0,57.0,5.0,2.0,17.0,20.0,45.0,57.0,2.0,10.0,,,90.0,115.0,8.8,19.0,0.1334,0.0,0.832695,2,,,,7.0,5.0,3.0,2.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,6.0,,,,,,,,,
11392866,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,66.0,56.0,6.0,3.0,35.0,39.0,21.0,28.0,5.0,9.0,,,90.0,82.0,7.1,15.0,0.0,0.0,0.00846889,0,,,,1.0,,1.0,1.0,4.0,4.0,,,,,,,,3.0,1.0,3.0,,,chancel22,1.0,1.0,2.0,,,,,
11392866,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,36.0,32.0,5.0,3.0,24.0,25.0,8.0,11.0,3.0,5.0,,,56.0,42.0,6.9,5.0,0.0334,0.1633,0.00247156,1,,,,,,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,leobalerdi5,1.0,,,1.0,,,,
11392866,home,Olympique de Marseille,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,851150,EUR,891993600,D,12,12,False,53.0,45.0,2.0,,14.0,15.0,31.0,44.0,1.0,9.0,,,90.0,74.0,7.7,14.0,0.025,0.0438,0.0461953,1,,,,6.0,,2.0,,3.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,renan_lodi,,,1.0,1.0,,,,
11392866,home,Olympique de Marseille,François Régis Mughe,francois-regis-mughe,F. R. Mughe,F,63,173,489,M,1403127,EUR,1087257600,M,24,24,False,10.0,6.0,1.0,,3.0,4.0,3.0,10.0,,1.0,,,56.0,27.0,6.6,12.0,0.0646,0.0,0.00771955,2,,François Régis Mughe,,4.0,,,,6.0,3.0,2.0,2.0,,1.0,1.0,,,,,2.0,3.0,1.0,,,,2.0,,,,,
11392866,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,44.0,36.0,4.0,2.0,7.0,12.0,29.0,33.0,1.0,3.0,,,66.0,58.0,7.2,11.0,0.0723,0.0,0.128483,2,,,,1.0,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,True,,,
11392866,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,65.0,58.0,6.0,5.0,14.0,15.0,44.0,57.0,1.0,5.0,,,90.0,82.0,7.2,17.0,0.0696,0.0,0.177543,1,,,,7.0,,2.0,,4.0,2.0,,,,1.0,,,,2.0,1.0,1.0,,1.0,,2.0,,,,,,,
11392866,home,Olympique de Marseille,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,M,20,20,False,22.0,15.0,,,3.0,3.0,12.0,19.0,,1.0,,,66.0,30.0,6.9,10.0,0.0,0.0,0.0995485,0,,,,,,1.0,1.0,4.0,4.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,,2.0,tucocorrea,,,1.0,,,,,
11392866,home,Olympique de Marseille,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,False,24.0,15.0,,,4.0,5.0,12.0,24.0,,3.0,,,90.0,52.0,7.6,18.0,0.1206,0.1,0.328883,4,,,,5.0,1.0,5.0,,7.0,10.0,,4.0,2.0,1.0,1.0,,,3.0,1.0,3.0,5.0,2.0,,,,,2.0,,,,
11392866,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,51498,EUR,614131200,F,10,10,False,15.0,10.0,,,2.0,2.0,8.0,13.0,,5.0,,,90.0,28.0,7.1,9.0,0.7071,0.4245,0.0559837,7,,,,,,1.0,1.0,2.0,2.0,,,,2.0,3.0,,,,,1.0,1.0,,Auba,1.0,,,2.0,,1.0,,
11392866,home,Olympique de Marseille,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,33.0,33.0,2.0,2.0,14.0,14.0,19.0,20.0,,2.0,,,34.0,38.0,6.7,2.0,0.0,0.0,0.0104087,0,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,
11392866,home,Olympique de Marseille,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,F,29,29,True,23.0,19.0,,,3.0,4.0,16.0,19.0,,3.0,,,34.0,29.0,6.9,6.0,0.0368,0.0,0.0821846,1,,,,,,,,2.0,2.0,1.0,3.0,2.0,,1.0,,,,,,,1.0,ilimanndiaye10,,,1.0,,,,,
