match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_totalContest,stat_aerialLost,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_penaltyFaced,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,player_sofascoreId,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceMissed
11396408,home,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,47.0,37.0,19.0,9.0,32.0,33.0,5.0,14.0,1.0,15.0,1.0,3.0,4.0,2.0,2.0,90.0,61.0,7.0,10.0,0.00441388,0,0.1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,36.0,30.0,1.0,,23.0,25.0,7.0,11.0,2.0,3.0,,,,,,64.0,46.0,6.8,6.0,0.0137582,1,,3.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,0.0888,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,False,46.0,40.0,9.0,4.0,29.0,29.0,11.0,17.0,1.0,9.0,,,,,,90.0,63.0,6.2,11.0,0.017935,0,,1.0,3.0,4.0,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,62.0,45.0,16.0,5.0,31.0,34.0,14.0,30.0,3.0,10.0,,,,,,90.0,79.0,6.2,23.0,0.0136542,0,,4.0,5.0,6.0,,1.0,1.0,1.0,2.0,,,,,2.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,27,27,False,41.0,30.0,7.0,4.0,16.0,18.0,14.0,29.0,,6.0,,,,,,90.0,70.0,7.4,22.0,0.0214863,2,,1.0,3.0,7.0,2.0,,1.0,1.0,1.0,0.1196,1.0,,,,1.0,2.0,2.0,6.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,37630,EUR,614908800,M,11,11,False,26.0,23.0,2.0,1.0,5.0,6.0,23.0,31.0,,2.0,,,,,,90.0,47.0,8.2,12.0,0.596253,3,,,5.0,1.0,1.0,,,,1.0,0.8658,6.0,,,,,2.0,1.0,11.0,,4.0,,5.0,1.0,1.0,1.0,1.0,0.9832,,,,,,,,,,
11396408,home,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,19.0,13.0,5.0,2.0,8.0,9.0,5.0,10.0,,10.0,,,,,,58.0,28.0,6.6,9.0,0.00372169,0,,,4.0,4.0,,1.0,3.0,3.0,3.0,,,,,,,2.0,1.0,,,2.0,,,,,,,,True,,,,,,,,,
11396408,home,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,False,48.0,42.0,4.0,2.0,20.0,21.0,23.0,29.0,,4.0,,,,,,90.0,67.0,6.7,11.0,0.357602,1,,1.0,6.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0618,2.0,,,,1.0,,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,797691,EUR,873936000,F,6,6,False,22.0,16.0,2.0,1.0,9.0,10.0,7.0,13.0,,4.0,,,,,,90.0,42.0,7.1,12.0,0.00863708,5,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,,0.8216,,,,,2.0,3.0,2.0,1.0,,1.0,,,1.0,2.0,,,0.1137,,1.0,,,,,,,,
11396408,home,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,False,10.0,5.0,1.0,1.0,2.0,3.0,3.0,7.0,,4.0,,,,,,64.0,20.0,7.1,7.0,0.00667339,3,,1.0,5.0,5.0,1.0,,2.0,,1.0,0.2733,,,,,,1.0,2.0,,1.0,3.0,,,2.0,,,,0.1667,,,,,,,,,,
11396408,home,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,False,7.0,4.0,1.0,,2.0,2.0,2.0,8.0,,,,,,,,64.0,15.0,6.4,9.0,0.0004111,1,,2.0,6.0,2.0,1.0,,,,1.0,0.0727,,,,,1.0,1.0,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,138159,EUR,758332800,M,8,8,True,18.0,16.0,,,6.0,7.0,10.0,11.0,,5.0,,,,,,32.0,23.0,6.7,2.0,0.0131279,1,,,,2.0,,1.0,1.0,,,0.0926,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,M,23,23,True,24.0,19.0,5.0,2.0,10.0,11.0,9.0,13.0,2.0,4.0,,,,,,26.0,27.0,6.5,5.0,0.0129868,1,,1.0,1.0,1.0,1.0,,,,1.0,0.0839,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396408,home,Darmstadt 98,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,18,18,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,1.0,,,,,,26.0,11.0,6.3,5.0,0.00643382,0,,,3.0,,,,,,1.0,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
