match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,player_firstName,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_lastName,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_bigChanceMissed,stat_penaltyConceded
11368630,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,True,48.0,40.0,15.0,8.0,39.0,41.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,90.0,54.0,7.7,8.0,0.00034316,0,0.6339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368630,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,,74.0,70.0,7.0,5.0,35.0,35.0,35.0,39.0,4.0,,,,,90.0,96.0,7.7,8.0,0.069593,0,,1.0,2.0,4.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368630,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,33,33,False,,87.0,82.0,4.0,1.0,64.0,65.0,18.0,22.0,4.0,,,,,90.0,93.0,7.2,6.0,0.00713745,0,,1.0,4.0,3.0,6.0,,,,2.0,1.0,,1.0,1.0,1.0,Pau Cubarsí,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11368630,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,,65.0,56.0,7.0,5.0,34.0,38.0,22.0,27.0,4.0,,,,,90.0,73.0,7.1,9.0,0.00912422,0,,1.0,,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11368630,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,2,2,False,,47.0,39.0,6.0,4.0,21.0,24.0,18.0,23.0,6.0,,,,,90.0,68.0,7.2,12.0,0.0155301,0,,1.0,,5.0,6.0,3.0,2.0,2.0,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11368630,home,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,,55.0,50.0,,,22.0,23.0,28.0,35.0,7.0,,,,,89.0,69.0,7.3,12.0,0.184743,1,,,,4.0,4.0,3.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.6413,,,,,,,,,,,,,
11368630,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,M,15,15,False,,40.0,35.0,1.0,1.0,18.0,19.0,17.0,21.0,2.0,,,,,70.0,45.0,6.7,6.0,0.015541,0,,,3.0,4.0,4.0,,,,1.0,,,1.0,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,
11368630,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,,68.0,65.0,,,24.0,26.0,41.0,42.0,6.0,,,,,70.0,75.0,7.4,5.0,0.118336,0,,,,1.0,3.0,1.0,,,,,1.0,3.0,,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11368630,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,False,,37.0,31.0,3.0,1.0,10.0,12.0,22.0,27.0,1.0,,,,,90.0,67.0,7.6,15.0,0.127402,3,,,,8.0,13.0,1.0,11.0,6.0,,,1.0,2.0,5.0,1.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,,0.3807,1.0,1.0,1.0,1.0,1.0,0.8579,,,,,,,
11368630,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,,21.0,13.0,1.0,1.0,1.0,4.0,12.0,18.0,5.0,,,,,76.0,31.0,7.0,13.0,0.153637,1,,3.0,5.0,6.0,8.0,1.0,3.0,2.0,,,1.0,,1.0,,,,,2.0,1.0,,1.0,,,,0.0198,,1.0,,,,0.0276,,,,,,,
