match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,from,reason,confirmed,length
11368630,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11368630,,,,,90,5.0,,1,,,substitution,122703069.0,False,True,regular,,,,,,,,
11368630,,,,,90,4.0,,1,,,card,121339381.0,,True,yellow,Raphinha,False,831005.0,Raphinha,,,,
11368630,,2.0,0.0,,90,3.0,,1,,,goal,182282442.0,,True,penalty,,,831005.0,Raphinha,penalty,,,
11368630,,,,,90,2.0,,1,,,card,121339380.0,,False,yellow,Mikel Oyarzabal,False,823622.0,Mikel Oyarzabal,,Argument,,
11368630,,,,,90,1.0,,1,,,varDecision,25815.0,,True,penaltyNotAwarded,,,831005.0,Raphinha,,,False,
11368630,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,4.0
11368630,,,,,79,,,12,,,substitution,122703057.0,False,False,regular,,,,,,,,
11368630,,,,,79,,,12,,,substitution,122703056.0,False,False,regular,,,,,,,,
11368630,,,,,76,,,15,,,substitution,122703050.0,False,True,regular,,,,,,,,
11368630,,,,,70,,,21,,,substitution,122703038.0,False,False,regular,,,,,,,,
11368630,,,,,70,,,21,,,substitution,122703039.0,False,False,regular,,,,,,,,
11368630,,,,,70,,,21,,,substitution,122703037.0,False,False,regular,,,,,,,,
11368630,,,,,70,,,21,,,substitution,122703036.0,False,True,regular,,,,,,,,
11368630,,,,,70,,,21,,,substitution,122703035.0,False,True,regular,,,,,,,,
11368630,,,,,64,,,27,,,card,121339363.0,,False,yellow,Jon Pacheco,False,934383.0,Jon Pacheco,,Foul,,
11368630,,,,,57,,,34,,,card,121339360.0,,False,yellow,Jon Aramburu,False,1116388.0,Jon Aramburu,,Foul,,
11368630,,,,,51,,,40,,,card,121339357.0,,True,yellow,İlkay Gündoğan,False,45853.0,İlkay Gündoğan,,Foul,,
11368630,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11368630,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,1.0
11368630,,1.0,0.0,,40,,,6,,,goal,182280358.0,,True,regular,,,1402912.0,Lamine Yamal,,,,
