match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_outfielderBlock,stat_penaltyConceded,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,captain,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyMiss,stat_penaltyWon
12625001,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,11.0,11.0,0.0,11.0,11.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,45.0,21.0,7.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,,1429251,EUR,1018656000,D,46,46,False,69.0,62.0,0.0,40.0,44.0,4.0,4.0,,,,,,90.0,87.0,7.4,1,2.0,1.0,22.0,25.0,1.0,2.0,2.0,6.0,1.0,1.0,3.0,4.0,2.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,False,35.0,33.0,0.0,25.0,25.0,1.0,,,,,,,45.0,40.0,6.1,0,1.0,1.0,8.0,10.0,3.0,,5.0,,,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,D,3,3,False,95.0,77.0,0.0,42.0,50.0,2.0,7.0,,,,,,90.0,114.0,7.5,2,7.0,2.0,35.0,45.0,2.0,7.0,7.0,11.0,,1.0,4.0,3.0,3.0,2.0,21.0,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,False,18.0,16.0,0.0,7.0,9.0,2.0,3.0,,,,,,75.0,36.0,7.1,0,,,10.0,12.0,1.0,,3.0,3.0,,,,2.0,1.0,1.0,7.0,1.0,,1.0,,,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,False,45.0,40.0,0.0,15.0,16.0,,3.0,,,,,,63.0,59.0,7.1,1,4.0,2.0,25.0,30.0,,,3.0,6.0,,1.0,,4.0,3.0,,9.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12625001,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,67.0,59.0,1.0,26.0,27.0,1.0,5.0,,,,,,90.0,77.0,7.6,5,9.0,4.0,33.0,40.0,,,1.0,1.0,,2.0,,,,,9.0,,,,1.0,2.0,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,
12625001,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,42.0,40.0,0.0,12.0,13.0,,3.0,,,,,,90.0,63.0,7.9,2,4.0,3.0,29.0,35.0,,,4.0,3.0,,2.0,,,,,13.0,,,1.0,3.0,,2.0,2.0,6.0,6.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
12625001,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,M,10,10,False,25.0,19.0,0.0,12.0,12.0,1.0,2.0,,,,,,85.0,38.0,7.3,3,,,7.0,13.0,1.0,1.0,3.0,4.0,,2.0,,2.0,,,9.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,True,1.0,1.0,,,,,,
12625001,home,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,,1010505,EUR,1022457600,M,24,24,False,29.0,21.0,0.0,4.0,6.0,,2.0,,,,,,90.0,50.0,7.7,5,2.0,2.0,18.0,27.0,,,,3.0,,2.0,,,,,16.0,,,,,2.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,,,
12625001,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,ivantoney,290927,EUR,826934400,F,99,99,False,17.0,13.0,0.0,4.0,4.0,1.0,4.0,,,,,,90.0,28.0,7.5,3,1.0,,9.0,13.0,2.0,1.0,4.0,4.0,,1.0,,,,1.0,6.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,
12625001,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,10.0,9.0,0.0,9.0,9.0,,1.0,,2.0,,,2.0,45.0,13.0,7.0,0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000,D,6,6,True,12.0,10.0,0.0,3.0,3.0,2.0,2.0,,,,,,45.0,24.0,6.5,0,,,7.0,10.0,1.0,,6.0,1.0,,,3.0,1.0,,2.0,5.0,,,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400,F,9,9,True,7.0,6.0,0.0,1.0,1.0,1.0,1.0,,,,,,27.0,17.0,6.7,0,1.0,1.0,5.0,7.0,,,1.0,,,,1.0,,,,4.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,,817911,EUR,762480000,D,15,15,True,9.0,6.0,0.0,4.0,5.0,,2.0,,,,,,15.0,23.0,7.1,0,,,4.0,7.0,1.0,,2.0,4.0,,,2.0,2.0,2.0,1.0,4.0,,,,,,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,
12625001,home,Al-Ahli,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178.0,1981,M,,1185617,EUR,1065571200,M,11,11,True,12.0,11.0,0.0,4.0,4.0,,5.0,,,,,,21.0,20.0,6.7,0,2.0,1.0,7.0,8.0,,,3.0,4.0,,,1.0,1.0,1.0,,3.0,,,2.0,,,,3.0,,,,1.0,,,,,,,,,,,,,
