match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_outfielderBlock,stat_errorLeadToAGoal
12764184,home,Olympiacos FC,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182,27969,M,919793,EUR,740966400,F,9,9,False,,20.0,16.0,,,0.0,2.0,2.0,14.0,18.0,6.0,4.0,,,,3.0,,,,,,,77.0,33.0,8.5,8.0,0.105436,6,,,,,,5.0,3.0,,,2.0,2.0,4.0,,1.0,,3.0,,,1.7893,2.0258,3.0,1.0,2.0,,,ayoub_elkaabii,,
12764184,home,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178,3766,M,1416540,EUR,1167004800,M,96,96,True,,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,2.0,1.0,,,,1.0,,,,,,,21.0,12.0,6.5,2.0,0.00227661,2,,Christos Mouzakitis,,,,,,1.0,,,1.0,,,,,,1.0,1.0,0.071,,,,,,1.0,,,
12764184,home,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177,1560,M,913647,EUR,919382400,D,3,3,True,,10.0,5.0,3.0,1.0,0.0,4.0,5.0,2.0,7.0,,3.0,,,2.0,,,,,,,,20.0,21.0,6.8,7.0,0.0481867,0,,,,2.0,1.0,,1.0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,
12764184,home,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174,1913,M,584124,EUR,806112000,M,22,22,True,,8.0,5.0,,,0.0,1.0,1.0,5.0,10.0,1.0,2.0,,,,1.0,,,,,,,20.0,18.0,6.9,9.0,0.0500035,0,,,,3.0,1.0,,1.0,,,,,,2.0,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,
12764184,home,Olympiacos FC,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191,4240,M,829296,EUR,817430400,F,17,17,True,,5.0,3.0,,,0.0,,,3.0,5.0,,3.0,,,,,,,,,,,13.0,8.0,6.5,3.0,0.00127104,2,,,,,,,3.0,,,1.0,1.0,1.0,,,,1.0,,,0.318,0.4756,,,,,,r.yaremchuk,,
12764184,home,Olympiacos FC,Rodinei,rodinei,Rodinei,D,23,175,3169,M,244039,EUR,696643200,D,23,23,True,,2.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,,,,,,,,,8.0,5.0,6.6,1.0,0.00974091,0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
12764184,home,Olympiacos FC,Alexandros Paschalakis,alexandros-paschalakis,A. Paschalakis,G,1,197,839,M,41073,EUR,617587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,home,Olympiacos FC,Alexandros Anagnostopoulos,anagnostopoulos-alexandros,A. Anagnostopoulos,G,94,185,245,M,796997,EUR,777168000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Alexandros,Anagnostopoulos,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,home,Olympiacos FC,Apostolos Apostolopoulos,apostolos-apostolopoulos,A. Apostolopoulos,D,65,175,229,M,1067927,EUR,1039478400,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Apostolos Apostolopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,home,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186,1558,M,828971,EUR,902620800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,home,Olympiacos FC,Marko Stamenić,marko-stamenic,M. Stamenić,M,6,188,697,M,1002620,EUR,1014076800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,home,Olympiacos FC,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,home,Olympiacos FC,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184,1890,M,592560,EUR,757382400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,away,Qarabağ FK,Mateusz Kochalski,kochalski-mateusz,M. Kochalski,G,99,190,11043,M,851249,EUR,964483200,G,99,99,False,,33.0,11.0,28.0,6.0,0.0,7.0,11.0,4.0,22.0,,,,,2.0,10.0,,1.0,5.0,6.0,,,90.0,47.0,7.3,25.0,0.00076539,0,0.9005,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,away,Qarabağ FK,Matheus Silva,matheus-silva,M. Silva,D,2,182,4356,M,931496,EUR,875836800,D,2,2,False,,25.0,19.0,3.0,1.0,0.0,10.0,10.0,10.0,19.0,6.0,4.0,1.0,,3.0,4.0,,,,,,,79.0,52.0,6.4,16.0,0.0693621,0,,,,4.0,1.0,4.0,,,,,,,1.0,2.0,,2.0,2.0,,,,1.0,1.0,,,,,,
12764184,away,Qarabağ FK,Bahlul Mustafazada,bahlul-mustafazada,B. Mustafazada,D,13,190,6865,M,865434,EUR,857001600,D,13,13,False,,31.0,22.0,9.0,2.0,0.0,18.0,22.0,4.0,9.0,3.0,5.0,,,10.0,,,,,,,,90.0,49.0,6.7,9.0,0.0019615,0,,,,,,3.0,4.0,,,,,,1.0,1.0,,,,,,,,,,,,bahlul27,3.0,
12764184,away,Qarabağ FK,Kevin Medina,kevin-medina,K. Medina,D,81,185,6485,M,939724,EUR,731635200,D,81,81,False,,40.0,28.0,6.0,2.0,0.0,24.0,32.0,4.0,8.0,3.0,8.0,,,8.0,11.0,,,,,,,90.0,56.0,6.0,13.0,0.00300642,0,,,,,,1.0,6.0,1.0,,,,,2.0,2.0,2.0,1.0,,2.0,,,,,,,,KMedina,,1.0
12764184,away,Qarabağ FK,Elvin Jafarguliyev,elvin-cafarquliyev,E. Cafarquliyev,D,44,180,7692,M,1017996,EUR,972518400,D,44,44,False,,35.0,26.0,1.0,,0.0,13.0,18.0,13.0,17.0,3.0,2.0,,,,5.0,1.0,,,,,,72.0,50.0,6.2,13.0,0.0117398,0,,,,,,1.0,,,,,,,1.0,2.0,,2.0,,1.0,,,,1.0,,,,elvinjafarguliyev,,
12764184,away,Qarabağ FK,Júlio Romão,julio-romao,J. Romão,M,66,193,1668,M,981624,EUR,891129600,M,6,6,False,,50.0,44.0,8.0,3.0,0.0,34.0,36.0,10.0,14.0,9.0,8.0,4.0,2.0,2.0,11.0,,,,,,,90.0,74.0,6.9,12.0,0.00589344,0,,,,,,2.0,1.0,1.0,,,,,2.0,4.0,4.0,1.0,1.0,1.0,,,,3.0,,,,,1.0,
12764184,away,Qarabağ FK,Marko Janković,marko-jankovic,M. Janković,M,8,172,8159,M,189009,EUR,805248000,M,8,8,False,,55.0,33.0,14.0,6.0,0.0,12.0,15.0,22.0,42.0,10.0,12.0,4.0,3.0,1.0,6.0,,,,,,,90.0,79.0,6.6,30.0,0.037928,0,,,,2.0,1.0,1.0,1.0,4.0,,,,,,3.0,2.0,2.0,5.0,,,,,4.0,,,,marko10j,,
12764184,away,Qarabağ FK,Leandro Andrade,andrade-leandro,L. Andrade,M,15,176,7913,M,1048905,EUR,938131200,M,15,15,False,,20.0,17.0,,,0.0,6.0,6.0,11.0,14.0,5.0,1.0,1.0,,3.0,4.0,,,,,,,72.0,25.0,6.4,4.0,0.0231011,0,,,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12764184,away,Qarabağ FK,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181,9531,M,155718,EUR,778982400,M,7,7,False,,47.0,37.0,7.0,5.0,0.0,11.0,13.0,26.0,35.0,2.0,10.0,1.0,1.0,3.0,9.0,,,,,,,90.0,67.0,7.1,14.0,0.041484,0,,,,1.0,,,3.0,,,,,,2.0,1.0,,2.0,5.0,1.0,,,,1.0,,,,benzia9,,
12764184,away,Qarabağ FK,Abdellah Zoubir,abdellah-zoubir,A. Zoubir,M,10,180,11604,M,214080,EUR,691891200,M,10,10,False,True,39.0,35.0,2.0,2.0,0.0,14.0,16.0,21.0,23.0,7.0,5.0,4.0,2.0,,3.0,,,,,,,79.0,60.0,6.8,12.0,0.0570752,2,,,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,5.0,1.0,2.0,0.0876,0.1994,,1.0,,,,AZ10,,
12764184,away,Qarabağ FK,Nariman Akhundzade,nariman-akhundzade,N. Akhundzade,F,7,185,13343,M,1156696,EUR,1082678400,F,90,90,False,,13.0,9.0,,,0.0,4.0,4.0,5.0,9.0,6.0,3.0,,,,2.0,,,,,,,72.0,18.0,6.6,5.0,0.0121659,0,,Nariman Akhundzade,,,,3.0,1.0,1.0,,,,,,2.0,1.0,1.0,,2.0,,,,,,1.0,,Akhundzade,,
12764184,away,Qarabağ FK,Toral Bayramov,toral-bayramov,T. Bayramov,D,27,185,7400,M,981246,EUR,982886400,D,27,27,True,,7.0,5.0,4.0,2.0,0.0,3.0,4.0,3.0,5.0,2.0,1.0,,,,,,,,,,,18.0,10.0,6.6,3.0,0.0979676,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,toralbayramov,,
12764184,away,Qarabağ FK,Oleksiy Kashchuk,oleksiy-kashchuk,O. Kashchuk,M,21,180,3346,M,880229,EUR,962236800,F,21,21,True,,1.0,1.0,,,0.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,18.0,6.0,6.3,3.0,0.00069867,0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,
12764184,away,Qarabağ FK,Musa Qurbanlı,musa-qurbanli,M. Qurbanlı,F,22,183,5334,M,992237,EUR,1018656000,F,22,22,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,,1.0,,,,,,,,18.0,7.0,6.0,2.0,0.00205534,1,,,,,,3.0,2.0,,,1.0,1.0,,,,,1.0,,1.0,0.0809,,,,,,,,,
12764184,away,Qarabağ FK,Marko Vešović,marko-vesovic,M. Vešović,D,23,180,1994,M,58170,EUR,683337600,D,29,29,True,,4.0,4.0,1.0,1.0,0.0,4.0,4.0,,,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,11.0,18.0,6.4,4.0,0.00030575,0,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,
12764184,away,Qarabağ FK,Emmanuel Addai,addai-emmanuel,E. Addai,M,11,173,6318,M,1398529,EUR,996624000,F,11,11,True,,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,11.0,8.0,6.5,4.0,0.018115,0,,Emmanuel Addai,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,
12764184,away,Qarabağ FK,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2962,M,827377,EUR,856742400,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,away,Qarabağ FK,Bədavi Hüseynov,bedavi-huseynov,B. Huseynov,D,55,184,3422,M,149045,EUR,679190400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,away,Qarabağ FK,Abbas Hüseynov,abbas-huseynov,A. Hüseynov,D,30,179,2509,M,548218,EUR,803001600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,away,Qarabağ FK,Patrick Andrade,patrick-andrade,P. Andrade,M,6,176,1612,M,789070,EUR,729216000,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,away,Qarabağ FK,Richard Almeida,richard-almeida,Richard,M,8,177,967,M,128441,EUR,606355200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764184,away,Qarabağ FK,Alexey Isayev,isayev-alexey,A. Isayev,M,46,177,1225,M,1145242,EUR,815875200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
