match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_aerialLost,stat_keyPass,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_ownGoals
10433902,away,Giresunspor,Brandley Kuwas,brandley-kuwas,B. Kuwas,M,10,181,114,M,252885,EUR,716860800,F,11,11,False,,22.0,16.0,2.0,,7.0,8.0,15.0,,3.0,,,,,79.0,43.0,6.5,14.0,1,Brandley,Kuwas,10.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,,4.0,,,,2.0,,3.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,
10433902,away,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,11,189,335,M,331751,EUR,768182400,F,9,9,False,,14.0,8.0,2.0,,3.0,4.0,10.0,,2.0,,,,,90.0,21.0,6.2,9.0,0,,,5.0,,1.0,5.0,2.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,2.0,1.0,,,,,,,2.0,,,,,1.0
10433902,away,Giresunspor,Serginho,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,F,10,10,False,,14.0,11.0,3.0,3.0,6.0,6.0,9.0,,5.0,,,,,34.0,23.0,6.8,7.0,0,,,6.0,1.0,,1.0,2.0,,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10433902,away,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,8,180,71,M,257071,EUR,759801600,M,26,26,True,,22.0,14.0,3.0,3.0,5.0,7.0,15.0,,6.0,,,,,56.0,39.0,6.8,15.0,0,,,9.0,,,4.0,6.0,,2.0,4.0,3.0,3.0,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,
10433902,away,Giresunspor,Rahmetullah Berisbek,rahmetullah-berisbek,R. Berisbek,D,77,171,38,M,921402,EUR,922060800,M,19,19,True,,9.0,8.0,,,4.0,4.0,6.0,,1.0,,,,,32.0,15.0,6.5,3.0,0,,,4.0,1.0,,1.0,3.0,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,
10433902,away,Giresunspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179,42,M,1084164,EUR,987724800,D,2,2,True,,7.0,4.0,1.0,,4.0,6.0,1.0,,2.0,,,,,12.0,14.0,7.1,3.0,0,Talha Gür,,,,,,2.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10433902,away,Giresunspor,Murat Cem Akpinar,murat-cem-akpinar,M. C. Akpinar,M,11,173,44,M,873813,EUR,917136000,M,22,22,True,,9.0,8.0,,,5.0,5.0,4.0,,4.0,,,,,12.0,11.0,6.4,2.0,0,,,3.0,,,2.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
10433902,away,Giresunspor,Doğan Can Davas,dogan-can-davas,D. C. Davas,M,17,170,37,M,604856,EUR,872208000,M,17,17,True,,7.0,3.0,1.0,,,1.0,6.0,,2.0,,,,,11.0,12.0,6.4,6.0,0,,,3.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10433902,away,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,,190,12,M,81949,EUR,600134400,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433902,away,Giresunspor,Faruk Can Genç,faruk-can-genc,F. C. Genç,D,61,180,18,M,1014334,EUR,950659200,D,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433902,away,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,2,184,50,M,1395435,EUR,1052092800,D,50,50,True,,,,,,,,,,,,,,,,,,,0,Kadir Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433902,away,Giresunspor,Şahin Dik,sahin-dik,Ş. Dik,M,17,170,50,M,1214454,EUR,1076112000,D,88,88,True,,,,,,,,,,,,,,,,,,,0,Sahin Dik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433902,away,Giresunspor,Mert Kurt,mert-kurt,M. Kurt,F,,180,20,M,1390413,EUR,1035504000,F,75,75,True,,,,,,,,,,,,,,,,,,,0,Mert Kurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
