match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,captain,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
14064463,home,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191.0,698,M,868964,EUR,891475200,G,16,16,False,21.0,17.0,6.0,3.0,0.0,17.0,20.0,1.0,7.0,1.0,1.0,90.0,27.0,5.9,4.0,7.526e-05,37.55898802974,6.0,14.07,7.245,0.0083,0,-0.8375,-0.01,0.01,-0.24,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064463,home,AS Monaco,Kassoum Ouattara,,,ouattara-kassoum,K. Ouattara,D,20,176.0,696,M,1397558,EUR,1097712000,D,20,20,False,37.0,33.0,1.0,1.0,0.0,10.0,11.0,26.0,4.0,,,70.0,64.0,6.7,15.0,0.161782,104.06880134198,13.0,30.66,16.485,,0,,0.15,0.09,-0.17,,23.0,7.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,15.606246473768,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
14064463,home,AS Monaco,Eric Dier,,,eric-dier,E. Dier,D,3,191.0,4317,M,146101,EUR,758592000,D,3,3,False,80.0,79.0,3.0,2.0,0.0,27.0,28.0,52.0,2.0,,,90.0,82.0,6.2,1.0,0.0384147,215.23776748512,22.0,144.69,22.995,,0,,0.34,0.18,-0.89,,52.0,,,2.0,5.0,2.0,1.0,,,,,,36.512861996341,2.0,,ericdier,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
14064463,home,AS Monaco,Wout Faes,,,wout-faes,W. Faes,D,25,185.0,1743,M,361696,EUR,891561600,D,25,25,False,119.0,113.0,3.0,,0.0,50.0,52.0,67.0,4.0,,,90.0,131.0,6.8,7.0,0.0387461,253.89469050475,36.0,150.045,27.195,,1,,0.28,0.2,-0.33,,63.0,,,4.0,3.0,6.0,,,5.0,2.0,1.0,1.0,27.460314801546,1.0,,,3.0,,,1.0,1.0,1.0,1.0,0.0451,-0.06,,,,,,,,,,,,
14064463,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178.0,3679,M,845170,EUR,870307200,D,12,12,False,43.0,35.0,3.0,,0.0,8.0,10.0,33.0,1.0,,,90.0,65.0,6.7,16.0,0.140392,118.17253271175,14.0,21.735,12.705,,0,,0.3,-0.04,-0.37,,27.0,6.0,1.0,1.0,2.0,7.0,,2.0,,4.0,2.0,1.0,,,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
14064463,home,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191.0,3221,M,770677,EUR,848448000,M,6,6,False,76.0,75.0,2.0,2.0,0.0,14.0,15.0,61.0,3.0,,,90.0,91.0,6.9,6.0,0.0506851,232.48080063771,30.0,170.52,26.25,,0,,0.18,0.27,-0.17,,61.0,3.0,,1.0,4.0,4.0,1.0,,2.0,3.0,3.0,1.0,42.102589348199,2.0,,,,,,2.0,,,1.0,,,,True,1.0,,,,,,,,,
14064463,home,AS Monaco,Jordan Teze,,,jordan-teze,J. Teze,D,4,183.0,1060,M,825846,EUR,938649600,M,4,4,False,45.0,36.0,2.0,1.0,0.0,12.0,13.0,32.0,2.0,,,70.0,53.0,6.5,10.0,0.0551798,61.002478303274,7.0,46.62,17.43,,0,,-0.02,0.12,-0.04,,24.0,,,1.0,5.0,3.0,1.0,,,1.0,1.0,,34.372561822971,2.0,,,,,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,,,,,
14064463,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183.0,5917,M,1130939,EUR,1014595200,M,11,11,False,55.0,50.0,4.0,3.0,0.0,15.0,15.0,40.0,8.0,,,90.0,76.0,6.9,12.0,0.0651263,243.65932869728,25.0,89.25,38.43,,5,,0.24,0.29,-0.21,,35.0,2.0,,,5.0,5.0,2.0,3.0,1.0,1.0,,2.0,57.983726528623,2.0,1.0,,,,2.0,,1.0,,,0.2372,-0.4,2.0,,2.0,2.0,2.0,0.044,,,,,,
14064463,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180.0,8439,M,318963,EUR,833414400,M,10,10,False,52.0,47.0,1.0,,0.0,11.0,11.0,41.0,6.0,,,90.0,74.0,7.0,14.0,0.258478,267.15171988033,28.0,115.395,49.875,,1,,0.48,0.45,-0.16,,36.0,7.0,3.0,,7.0,4.0,1.0,4.0,,2.0,1.0,2.0,107.60050899246,4.0,3.0,alex_golovin17,1.0,,,3.0,,,1.0,0.1111,-0.31,2.0,,,,1.0,0.2149,,,,,,
14064463,home,AS Monaco,Mika Biereth,Mika Biereth,,mika-biereth,M. Biereth,F,14,187.0,5335,M,1083007,EUR,1044662400,F,14,14,False,10.0,4.0,,,0.0,,,10.0,1.0,,,62.0,19.0,6.3,8.0,0.0912932,45.484463673786,7.0,22.47,6.825,,1,,0.18,-0.15,-0.03,,4.0,,,1.0,9.0,5.0,1.0,,,2.0,2.0,1.0,,,1.0,,5.0,,2.0,3.0,,1.0,,0.0392,-0.19,,,1.0,1.0,,,,,,,,
