match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_penaltyConceded
12764318,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,553,M,52663,EUR,608515200,D,18,18,False,True,53.0,47.0,2.0,1.0,0.0,30.0,33.0,19.0,26.0,1.0,3.0,6.0,,,,90.0,75.0,6.2,11.0,0.202515,0,,3.0,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,,,6.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,
12764318,away,Athletic Club,Unai Núñez,unai-nunez,U. Núñez,D,4,186,755,M,892521,EUR,854582400,D,14,14,False,,56.0,45.0,8.0,3.0,0.0,34.0,36.0,11.0,20.0,4.0,11.0,6.0,,,,90.0,67.0,7.0,12.0,0.00454924,0,,6.0,2.0,1.0,1.0,4.0,3.0,,1.0,3.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,
12764318,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1138,M,959872,EUR,956966400,D,4,4,False,,86.0,73.0,27.0,15.0,0.0,46.0,48.0,27.0,38.0,2.0,6.0,6.0,,,,90.0,95.0,6.5,14.0,0.0149806,0,,6.0,1.0,,3.0,3.0,1.0,1.0,,2.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1143,M,84531,EUR,634608000,D,17,17,False,,59.0,54.0,4.0,3.0,0.0,35.0,35.0,20.0,27.0,,5.0,8.0,,,,90.0,79.0,6.4,10.0,0.0357905,1,,1.0,,,,1.0,,3.0,4.0,1.0,,,,,,3.0,1.0,,,,1.0,,0.0389,1.0,,,,,,,,,,,,
12764318,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,605,M,1012409,EUR,981590400,M,24,24,False,,31.0,26.0,1.0,1.0,1.0,17.0,18.0,9.0,14.0,,3.0,5.0,,,,61.0,40.0,7.1,7.0,0.00596127,1,,1.0,,1.0,,2.0,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,0.0704,1.0,,,,,,,,,,,,
12764318,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1786,M,1495844,EUR,1068681600,M,23,23,False,,43.0,34.0,2.0,2.0,0.0,18.0,20.0,16.0,24.0,,4.0,3.0,,,,90.0,51.0,6.8,10.0,0.0187834,1,,2.0,1.0,,,3.0,3.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,0.034,1.0,,,,,,,,,,,,
12764318,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1918,M,592012,EUR,804816000,M,7,7,False,,24.0,19.0,,,0.0,9.0,9.0,11.0,20.0,3.0,8.0,4.0,,,,79.0,48.0,7.1,16.0,0.0692294,2,,6.0,,,1.0,3.0,2.0,3.0,1.0,2.0,,,,3.0,,5.0,1.0,2.0,1.0,,1.0,,0.1101,1.0,,1.0,,0.1234,,,,,,,,
12764318,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,810,M,1391375,EUR,1053820800,M,20,20,False,,17.0,15.0,1.0,1.0,0.0,11.0,11.0,4.0,8.0,,3.0,2.0,,,,79.0,33.0,6.6,11.0,0.00270427,1,,8.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,1.0,3.0,,2.0,,1.0,,,,,0.0852,,,1.0,1.0,0.7407,,,,,,,,
12764318,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84078,M,1085400,EUR,1026432000,M,10,10,False,,25.0,18.0,,,0.0,7.0,9.0,11.0,17.0,,6.0,7.0,,,,61.0,43.0,6.0,16.0,0.0726092,1,,9.0,1.0,,1.0,1.0,,2.0,2.0,2.0,,,,,NicoWill,1.0,,9.0,3.0,,,,0.2692,,1.0,1.0,,0.3679,,,,,,,,
12764318,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2658,M,605672,EUR,842486400,F,12,12,False,,20.0,14.0,,,0.0,8.0,10.0,6.0,10.0,1.0,2.0,1.0,,,,90.0,27.0,6.4,10.0,0.202833,1,,9.0,,,,,,2.0,1.0,2.0,,,6.0,,,,,2.0,,1.0,,,0.2848,1.0,1.0,1.0,,0.5064,,,,,,,,
12764318,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20576,M,783374,EUR,771638400,F,9,9,True,,13.0,10.0,,,0.0,4.0,5.0,6.0,8.0,2.0,3.0,1.0,,,,29.0,17.0,6.9,4.0,0.0632825,0,,,,,,,,1.0,1.0,,,,,,IñakiWill,,,,,1.0,,,,1.0,,,,,,,,,,,,
12764318,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,984,M,96365,EUR,744595200,M,16,16,True,,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,,,,,,,7.0,6.0,,1.0,0.00106773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,512,M,359742,EUR,734227200,M,6,6,True,,18.0,15.0,3.0,2.0,0.0,6.0,6.0,9.0,12.0,2.0,3.0,3.0,,,,22.0,20.0,6.7,3.0,0.00607259,1,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,0.1145,,,,,,,,,,,,,
12764318,away,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,474,M,1019318,EUR,1046822400,F,22,22,True,,2.0,,,,0.0,,,,4.0,,,1.0,,,,11.0,6.0,5.7,5.0,,1,,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,0.0357,,,,,,,,,,,,,1.0
12764318,away,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1145,M,1160960,EUR,934761600,F,11,11,True,,1.0,,1.0,,0.0,,,,1.0,,,1.0,,,,11.0,7.0,6.2,4.0,,0,,3.0,,,,,,,,,Álvaro Djaló,,,3.0,,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6831,M,797291,EUR,865987200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,unai_simon,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,536,M,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3121,M,910978,EUR,931132800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,815,M,807648,EUR,790905600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,399,M,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Peio Canales,peio-canales,P. Canales,M,18,175,399,M,1464648,EUR,1105920000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Peio Canales,,,,,,,,,,,,,,,,,,,,,,,,,
12764318,away,Athletic Club,Javier Martón,javier-marton-anso,J. Martón,F,20,180,255,M,1082215,EUR,925948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
