match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_interceptionWon,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon,stat_penaltyConceded,stat_goodHighClaim,stat_totalOffside
10388338,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,False,10.0,8.0,,,2.0,2.0,6.0,9.0,1.0,3.0,,,,79.0,26.0,8.8,4.0,0.6321,0.9787,0.0205756,5,,1.0,,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,2.0,1.0,2.0,,,,1.0,,,
10388338,home,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,13,13,True,29.0,28.0,,,6.0,6.0,22.0,27.0,,2.0,,,,31.0,45.0,6.9,6.0,0.1044,0.1965,0.165061,1,,4.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,
10388338,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,28.0,27.0,,,15.0,16.0,12.0,12.0,,4.0,,,,31.0,36.0,6.8,1.0,0.4147,0.0,0.0653335,1,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,
10388338,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,True,16.0,15.0,,,3.0,3.0,12.0,13.0,,1.0,,,,22.0,23.0,6.8,1.0,0.0242,0.0,0.0584074,1,,,,,,3.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
10388338,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,11.0,11.0,,,2.0,2.0,9.0,9.0,,,,,,21.0,18.0,6.7,,0.9397,1.4372,0.0135149,3,,,,1.0,2.0,2.0,,,,2.0,2.0,,,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,1.0,,
10388338,home,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,youssoufa_10,997006,EUR,1100908800,F,18,18,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,11.0,3.0,6.4,1.0,0.0,0.0,0.0200517,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,home,Borussia Dortmund,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,,795000,EUR,896400000,M,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,home,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,AModeste27,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,,972510,EUR,1006041600,G,41,41,False,29.0,25.0,4.0,,25.0,28.0,,1.0,,8.0,3.0,1.0,7.0,90.0,48.0,6.9,4.0,0.0,0.0,7.937e-05,0,0.8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
10388338,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,,113920,EUR,714873600,D,18,18,False,37.0,29.0,,,20.0,24.0,12.0,18.0,8.0,2.0,,,,90.0,78.0,6.1,14.0,0.0,0.0,0.212712,0,,5.0,3.0,1.0,7.0,3.0,2.0,,,3.0,1.0,1.0,,2.0,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,,254449,EUR,818812800,D,5,5,False,53.0,50.0,5.0,2.0,41.0,42.0,9.0,11.0,4.0,2.0,,,,90.0,62.0,6.2,3.0,0.1379,0.0475,0.00669517,1,,,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
10388338,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,,282229,EUR,844041600,D,30,30,False,48.0,44.0,2.0,,37.0,39.0,7.0,9.0,3.0,5.0,,,,82.0,57.0,5.9,5.0,0.0,0.0,0.00320731,0,,,,1.0,6.0,3.0,,,,1.0,1.0,1.0,,1.0,,,,2.0,4.0,,2.0,,1.0,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,25,25,False,28.0,26.0,2.0,2.0,17.0,18.0,10.0,13.0,1.0,5.0,,,,90.0,50.0,7.1,6.0,0.8998,1.5544,0.122914,3,,3.0,1.0,,5.0,2.0,1.0,1.0,,,,2.0,1.0,3.0,,,,,2.0,,1.0,,2.0,,,3.0,,1.0,,,,1.0,,,
10388338,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,,237068,EUR,810518400,M,8,8,False,63.0,53.0,5.0,3.0,38.0,39.0,15.0,24.0,3.0,4.0,,,,90.0,76.0,6.3,11.0,0.0,0.0,0.0301707,0,,,,,3.0,4.0,1.0,1.0,,3.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,,974087,EUR,990057600,M,17,17,False,27.0,25.0,1.0,1.0,12.0,12.0,13.0,15.0,,6.0,,,,75.0,46.0,6.2,10.0,0.0,0.0,0.0276182,0,,,,1.0,10.0,5.0,3.0,1.0,,2.0,,3.0,2.0,2.0,,,,,2.0,,2.0,,1.0,3.0,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,,142390,EUR,711072000,M,23,23,False,47.0,39.0,1.0,,14.0,15.0,26.0,36.0,,7.0,,,,90.0,61.0,6.3,15.0,0.0862,0.0,0.236893,1,,4.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,2.0,,,True,,,,,,,,,,,,,2.0
10388338,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,,837205,EUR,858470400,M,32,32,False,28.0,23.0,2.0,2.0,11.0,12.0,12.0,16.0,,2.0,,,,68.0,41.0,6.1,9.0,0.0369,0.0358,0.0594538,2,,,,,5.0,5.0,,,1.0,1.0,,,4.0,2.0,2.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,
10388338,away,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,,832411,EUR,924220800,M,11,11,False,10.0,10.0,,,2.0,2.0,8.0,8.0,1.0,,,,,45.0,19.0,6.5,3.0,0.0723,0.0,0.0242271,1,,,,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,
10388338,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,,962409,EUR,952992000,F,19,19,False,9.0,6.0,,,2.0,3.0,4.0,8.0,,2.0,,,,75.0,21.0,6.4,9.0,0.0736,0.0,0.00702529,2,,2.0,,,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,1.0
10388338,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,,790989,EUR,854323200,D,3,3,True,24.0,21.0,2.0,1.0,17.0,18.0,4.0,6.0,3.0,3.0,,,,45.0,30.0,6.6,4.0,0.0,0.0,0.00172805,0,,,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,,110967,EUR,666921600,M,6,6,True,22.0,20.0,1.0,1.0,14.0,16.0,6.0,6.0,,1.0,,,,22.0,31.0,6.2,6.0,0.0,0.0,0.00560254,0,,,,,6.0,2.0,,,,2.0,2.0,1.0,,2.0,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,,979144,EUR,1052956800,D,20,20,True,6.0,4.0,,,1.0,2.0,3.0,4.0,1.0,,,,,15.0,11.0,6.2,4.0,0.5114,0.0,0.00857986,1,,,,,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,
10388338,away,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,,23996,EUR,588556800,M,13,13,True,12.0,10.0,2.0,1.0,4.0,5.0,6.0,7.0,,2.0,,,,15.0,16.0,8.0,3.0,0.1525,0.3395,0.206115,2,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,2.0,,1.0,,1.0,,,,,
10388338,away,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,,33901,EUR,639446400,D,24,24,True,16.0,16.0,,,13.0,13.0,3.0,3.0,,,,,,8.0,17.0,6.5,,0.0,0.0,0.00043066,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,,1002920,EUR,1041292800,D,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388338,away,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,m_thuram,791702,EUR,870825600,F,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
