match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_fouls,stat_outfielderBlock,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_keyPass,player_sofascoreId,captain,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAShot,stat_hitWoodwork
10390126,home,Angers,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188.0,2455,M,1029018,EUR,992736000,F,19,19,False,8.0,5.0,,,2.0,2.0,3.0,7.0,1.0,1.0,,,,,62.0,20.0,6.9,9.0,0.0955,0.0567,0.00076115,2,,1.0,2.0,14.0,3.0,1.0,3.0,1.0,,2.0,,8.0,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
10390126,home,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179.0,120,,787542,EUR,801964800,M,92,92,True,6.0,4.0,,,3.0,3.0,1.0,3.0,,5.0,,,,,28.0,13.0,6.3,6.0,0.0,0.0,0.0001517,0,,,1.0,4.0,3.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10390126,home,Angers,Halid Šabanović,,,halid-sabanovic,H. Šabanović,D,,182.0,68,M,928334,EUR,935280000,D,4,4,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,,8.0,4.0,6.3,,0.0,0.0,1.515e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,home,Angers,Jason Mbock,,,mbock-jason,J. Mbock,F,7,174.0,20,M,904831,EUR,941414400,F,18,18,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,10.0,2.0,6.5,,0.0,0.0,0.00037983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,home,Angers,Theo Borne,,,borne-theo,T. Borne,G,16,191.0,16,M,1146236,EUR,1026691200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,home,Angers,Ousmane Camara,Ousmane Camara,,ousmane-camara,O. Camara,D,4,197.0,1730,M,1049538,EUR,1046908800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,home,Angers,Lilian Raolisoa,Lilian Raolisoa,,lilian-raolisoa,L. Raolisoa,D,27,178.0,247,M,1462778,EUR,961113600,D,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,home,Angers,Ibrahim Amadou,,,ibrahim-amadou,I. Amadou,M,6,184.0,97,M,257421,EUR,734054400,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,home,Angers,Zinédine Ould Khaled,,,zinedine-ould-khaled,Z. O. Khaled,M,22,195.0,241,M,989899,EUR,947808000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,home,Angers,Waniss Taibi,,,waniss-taibi,W. Taibi,M,26,184.0,334,M,1002623,EUR,1013040000,M,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Francois-Joseph Sollacaro,,,francois-joseph-sollacaro,F. Sollacaro,G,,181.0,23,M,556980,EUR,764208000,G,16,16,False,21.0,9.0,15.0,3.0,6.0,8.0,3.0,13.0,,6.0,1.0,,1.0,,90.0,25.0,6.4,12.0,0.0,0.0,0.0003015,0,-0.8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Mohamed Youssouf,,,mohamed-youssouf,M. Youssouf,D,20,168.0,49,M,38081,EUR,575337600,D,20,20,False,43.0,29.0,7.0,3.0,13.0,18.0,16.0,28.0,4.0,6.0,,,,,90.0,78.0,6.5,23.0,0.1042,0.0,0.00967836,1,,3.0,3.0,7.0,8.0,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,1.0,,,
10390126,away,Ajaccio,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186.0,314,M,842744,EUR,888364800,D,25,25,False,63.0,60.0,3.0,3.0,47.0,47.0,13.0,16.0,6.0,4.0,,,,,90.0,83.0,6.9,7.0,0.0744,0.0,0.00506743,1,,,3.0,6.0,8.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,
10390126,away,Ajaccio,Cedric Avinel,,,cedric-avinel,C. Avinel,D,,183.0,14,M,23568,EUR,526780800,D,21,21,False,62.0,55.0,5.0,2.0,44.0,46.0,11.0,16.0,3.0,3.0,,,,,90.0,72.0,6.9,8.0,0.0,0.0,0.00287885,0,,,4.0,1.0,5.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Ismaël Diallo,,,ismael-diallo,I. Diallo,D,5,177.0,979,M,359208,EUR,854496000,D,3,3,False,45.0,37.0,7.0,5.0,26.0,26.0,12.0,20.0,,10.0,,,,,90.0,68.0,6.3,11.0,0.0,0.0,0.0185777,0,,1.0,,6.0,6.0,,1.0,1.0,2.0,2.0,3.0,,1.0,,5.0,2.0,1.0,,,,,,1.0,,,,,,,,
10390126,away,Ajaccio,Cyrille Bayala,,,cyrille-bayala,C. Bayala,F,,181.0,606,M,785876,EUR,832896000,M,14,14,False,19.0,11.0,2.0,1.0,4.0,6.0,8.0,16.0,,9.0,,,,,64.0,33.0,6.9,14.0,0.1685,0.0,0.0675774,1,,3.0,2.0,4.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,
10390126,away,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,8,8,False,45.0,37.0,8.0,6.0,17.0,20.0,20.0,26.0,1.0,8.0,,,,,90.0,63.0,7.0,15.0,0.0,0.0,0.118671,0,,1.0,1.0,5.0,8.0,2.0,2.0,1.0,1.0,2.0,3.0,,1.0,,1.0,3.0,1.0,,1.0,,True,,,,,,,,,,
10390126,away,Ajaccio,Thomas Mangani,,,thomas-mangani,T. Mangani,M,,183.0,41,M,14142,EUR,546652800,M,23,23,False,52.0,32.0,11.0,2.0,21.0,24.0,13.0,35.0,1.0,10.0,,,,,64.0,70.0,7.0,26.0,0.0,0.0,0.123722,0,,7.0,3.0,5.0,9.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,1.0,3.0,2.0,,2.0,,,,2.0,,,,,,,1.0,
10390126,away,Ajaccio,Riad Nouri,,,riad-nouri,R. Nouri,M,,178.0,36,M,74061,EUR,486950400,M,5,5,False,11.0,8.0,1.0,1.0,1.0,4.0,7.0,9.0,,2.0,,,,,45.0,24.0,6.3,9.0,0.1342,0.3506,0.0035218,1,,2.0,,4.0,,3.0,,,3.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0
10390126,away,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,188,M,960007,EUR,918604800,F,7,7,False,19.0,12.0,2.0,2.0,5.0,8.0,7.0,11.0,,1.0,,,,,90.0,28.0,7.3,10.0,0.5934,1.2934,0.004485,2,,,4.0,13.0,7.0,,1.0,,,2.0,2.0,9.0,3.0,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,
10390126,away,Ajaccio,Youcef Belaïli,,,youcef-belaili,Y. Belaïli,M,11,178.0,24608,M,901827,EUR,700531200,F,10,10,False,30.0,25.0,3.0,2.0,8.0,9.0,17.0,25.0,,2.0,,,,,86.0,43.0,7.4,13.0,0.1963,0.0,0.227377,2,,4.0,,3.0,1.0,,,,,4.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,belaili_youcef,,1.0,,1.0,,,1.0,,1.0,,
10390126,away,Ajaccio,Mickaël Barreto,,,mickael-barreto,M. Barreto,M,4,174.0,23,M,143904,EUR,664156800,M,4,4,True,17.0,16.0,5.0,4.0,6.0,6.0,12.0,19.0,,4.0,,,,,45.0,32.0,7.5,9.0,0.0,0.0,0.456712,0,,8.0,,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,,,1.0,2.0,,,,,,1.0,,
10390126,away,Ajaccio,Florian Chabrolle,,,chabrolle-florian,F. Chabrolle,M,,171.0,32,,941170,EUR,891820800,M,29,29,True,23.0,22.0,1.0,1.0,7.0,7.0,15.0,16.0,,2.0,,,,,26.0,26.0,6.6,2.0,0.0,0.0,0.011536,0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Moussa Soumano,Moussa Soumano,,soumano-moussa,M. Soumano,F,9,185.0,184,M,1461935,EUR,1120953600,F,34,34,True,1.0,,,,,,,1.0,,,,,,,26.0,6.0,7.2,2.0,0.1486,0.4569,0.0,1,,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,
10390126,away,Ajaccio,Kevin Spadanuda,,,spadanuda-kevin,K. Spadanuda,M,7,177.0,69,M,993155,EUR,853372800,M,27,27,True,,,,,,,,,,,,,,,11.0,1.0,6.7,,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10390126,away,Ajaccio,Ghjuvanni Quilichini,Ghjuvanni Quilichini,,ghjuvanni-quilichini,G. Quilichini,G,30,182.0,22,M,1133562,EUR,1030838400,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181.0,43,M,940993,EUR,961286400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Victor Lebas,Victor Lebas,,lebas-da-silva,V. Lebas,D,35,,8,M,1152852,EUR,1095120000,M,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182.0,18,M,142061,EUR,616204800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390126,away,Ajaccio,Jean Fiacre Kouamé Botué,Kouame Jean Fiacre Botue,,jean-fiacre-kouame-botue,J. F. K. Botué,F,11,184.0,257,M,1102863,EUR,1028678400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
