match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded,stat_goals,stat_errorLeadToAShot
11409137,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,21.0,20.0,3.0,2.0,18.0,18.0,2.0,3.0,2.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,90.0,31.0,6.8,1.0,0.00024912,0,-0.7449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409137,home,FC Porto,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1414,M,,832868,EUR,881712000,D,15,15,False,34.0,26.0,,,11.0,14.0,15.0,21.0,2.0,3.0,,,,,,,63.0,55.0,6.5,12.0,0.00938699,2,,,,1.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,0.543,0.3625,,,,,,,,,,,,,,,,,,,,,,
11409137,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,90.0,82.0,11.0,9.0,50.0,51.0,32.0,41.0,2.0,7.0,,,,,,,90.0,105.0,7.3,13.0,0.0438847,1,,,,2.0,1.0,5.0,3.0,11.0,1.0,1.0,,,,,0.0154,,True,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
11409137,home,FC Porto,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,,892235,EUR,932342400,D,4,4,False,81.0,71.0,11.0,6.0,40.0,41.0,31.0,40.0,4.0,8.0,,,,,,,90.0,94.0,7.6,11.0,0.0954981,3,,,,,,4.0,1.0,5.0,,,,1.0,,1.0,0.6817,,,1.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,
11409137,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,False,52.0,45.0,2.0,1.0,15.0,17.0,33.0,42.0,2.0,5.0,,,,,,,90.0,88.0,7.8,15.0,0.269042,1,,,,7.0,,1.0,3.0,9.0,,5.0,5.0,1.0,,1.0,0.0479,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,
11409137,home,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,M,10,10,False,36.0,25.0,4.0,2.0,4.0,4.0,22.0,36.0,,3.0,,,,,,,83.0,64.0,7.1,22.0,0.131632,4,,,,4.0,,,7.0,6.0,,6.0,2.0,,1.0,2.0,0.1519,0.0808,,2.0,,,3.0,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11409137,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,50.0,42.0,7.0,7.0,19.0,21.0,23.0,29.0,,5.0,,,,,,,63.0,61.0,7.5,12.0,0.0533141,0,,Alan Varela,,,1.0,2.0,4.0,5.0,,1.0,1.0,,,2.0,,,,,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
11409137,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,False,59.0,52.0,1.0,,29.0,30.0,27.0,36.0,,6.0,,,,,,,90.0,78.0,7.9,11.0,0.398391,2,,,,7.0,1.0,3.0,5.0,8.0,,2.0,1.0,,,1.0,0.1246,,,1.0,3.0,1.0,,1.0,1.0,,1.0,4.0,2.0,3.0,,,1.0,,,,,,,
11409137,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,41.0,33.0,2.0,,10.0,11.0,23.0,30.0,,7.0,,,,,,,90.0,59.0,7.4,11.0,0.0651189,1,,,,,,,2.0,5.0,1.0,3.0,3.0,,1.0,1.0,0.0582,0.0804,,,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,
11409137,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,23.0,17.0,,,5.0,5.0,12.0,18.0,,1.0,,,,,,,64.0,34.0,6.4,11.0,0.454235,1,,,,,1.0,,4.0,3.0,,2.0,1.0,1.0,1.0,1.0,0.7884,0.9937,,,1.0,1.0,4.0,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,
11409137,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,30,30,False,18.0,13.0,2.0,2.0,1.0,1.0,13.0,19.0,1.0,5.0,,,,,,,82.0,34.0,7.4,9.0,0.0467309,2,,,,2.0,3.0,,6.0,4.0,3.0,1.0,1.0,1.0,,1.0,0.4839,,,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,
11409137,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,True,20.0,19.0,,,5.0,6.0,14.0,14.0,1.0,2.0,,,,,,,27.0,26.0,6.7,4.0,0.0238616,0,,,,,,2.0,3.0,4.0,2.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,
11409137,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,3.0,3.0,,,,,4.0,8.0,,,,,,,,,27.0,18.0,7.3,8.0,0.141737,1,,,,5.0,,,1.0,5.0,1.0,2.0,2.0,,,1.0,0.0418,,,1.0,2.0,2.0,3.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,
11409137,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,,,,26.0,9.0,6.9,4.0,0.115626,1,,,,,1.0,3.0,3.0,3.0,1.0,,,,1.0,1.0,0.0659,0.0564,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
11409137,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,8.0,6.0,6.6,1.0,0.00160079,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409137,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,True,7.0,7.0,,,1.0,1.0,7.0,8.0,,,,,,,,,16.0,9.0,6.7,1.0,0.07102,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11409137,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409137,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409137,home,FC Porto,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,,1133568,EUR,955584000,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409137,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409137,away,Estoril Praia,Marcelo Carné,marcelo-carne,M. Carné,G,1,188,61,M,,243463,EUR,634262400,G,31,31,False,38.0,19.0,26.0,8.0,12.0,15.0,7.0,23.0,2.0,14.0,3.0,4.0,5.0,1.0,1.0,,90.0,54.0,8.8,21.0,0.00191619,0,1.5738,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,
11409137,away,Estoril Praia,Volnei Feltes,feltes-volnei,V. Feltes,D,30,188,64,M,,1065440,EUR,955756800,D,5,5,False,24.0,18.0,4.0,1.0,15.0,18.0,3.0,6.0,4.0,7.0,,,,,,,90.0,43.0,7.1,10.0,0.00106099,0,,,,,4.0,2.0,7.0,5.0,,,,,,3.0,,,,,3.0,2.0,1.0,,,2.0,,,,1.0,,,,,,,1.0,1.0,,
11409137,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,,869330,EUR,951955200,D,23,23,False,21.0,16.0,9.0,5.0,14.0,15.0,2.0,6.0,2.0,2.0,,,,,,,90.0,26.0,6.9,6.0,0.00096194,1,,,,,1.0,1.0,3.0,1.0,,,,,,2.0,0.0289,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11409137,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,13,187,192,M,,1065442,EUR,978048000,D,3,3,False,27.0,25.0,6.0,4.0,21.0,22.0,4.0,5.0,7.0,3.0,,,,,,,90.0,39.0,7.1,2.0,0.00120484,0,,,,,3.0,2.0,6.0,4.0,,,,,,2.0,,,True,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,
11409137,away,Estoril Praia,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,,1006073,EUR,1057536000,M,21,21,False,21.0,10.0,4.0,1.0,2.0,6.0,8.0,17.0,1.0,6.0,,,,,,,90.0,40.0,6.8,17.0,0.00390502,1,,,,2.0,1.0,1.0,7.0,5.0,1.0,1.0,,,,1.0,0.0185,,,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,,3.0,,,,,,,,,,,
11409137,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,,920684,EUR,936921600,M,8,8,False,27.0,23.0,2.0,1.0,15.0,18.0,9.0,10.0,2.0,5.0,,,,,,,90.0,45.0,7.8,6.0,0.0362339,1,,,,1.0,,,1.0,3.0,1.0,,,,1.0,,0.0682,0.226,,,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,,2.0,,,,,,,,,1.0,
11409137,away,Estoril Praia,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,82,82,False,20.0,15.0,1.0,,11.0,12.0,5.0,14.0,,5.0,,,,,,,83.0,47.0,7.3,12.0,0.111298,0,,,,6.0,,1.0,4.0,10.0,1.0,1.0,1.0,,,3.0,,,,,2.0,,1.0,6.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,
11409137,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,20,184,265,M,,997024,EUR,985651200,M,78,78,False,19.0,10.0,7.0,3.0,10.0,13.0,,6.0,2.0,3.0,,,,,,,79.0,36.0,6.6,11.0,0.00025589,0,,,,,1.0,,5.0,2.0,,,,,,1.0,,,,,1.0,,2.0,1.0,,,3.0,,3.0,,,,,,,,,,,
11409137,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,,826210,EUR,927676800,F,10,10,False,13.0,10.0,,,5.0,6.0,5.0,8.0,,6.0,,,,,,,83.0,36.0,6.6,12.0,0.0139361,2,,,,1.0,,,10.0,9.0,3.0,9.0,6.0,,,1.0,0.1366,,,2.0,1.0,,2.0,2.0,,,,,3.0,,,,,,,,,,,
11409137,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,,929894,EUR,965347200,F,9,9,False,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,1.0,,,,,,,61.0,12.0,6.3,6.0,0.00036733,1,,,,,4.0,,8.0,,,2.0,,,,1.0,0.0728,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,
11409137,away,Estoril Praia,Joao Marques,marques-joao,J. Marques,M,11,179,304,M,,1087321,EUR,1013558400,F,33,33,False,7.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,,,,,,,,61.0,17.0,6.5,7.0,0.00041965,0,,,,1.0,2.0,,6.0,2.0,1.0,,,,,1.0,,,,,2.0,1.0,3.0,,,,,,2.0,,,,,,,,,,,
