match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_shotOffTarget,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_wasFouled
10382049,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,F,11,11,False,30.0,26.0,2.0,1.0,,14.0,14.0,12.0,23.0,,2.0,,4.0,,,,,,90.0,55.0,7.8,18.0,1.0,3,7.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,,,,,,,1.0,1.0,,2.0,,,1.0,1.0,
10382049,home,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,True,20.0,16.0,2.0,1.0,,9.0,11.0,7.0,10.0,,,,4.0,,,,,,25.0,30.0,7.3,8.0,2.0,1,1.0,4.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,
10382049,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,18,18,True,10.0,9.0,,,2.0,3.0,3.0,6.0,7.0,1.0,,,,,,,,,24.0,17.0,7.5,3.0,2.0,0,,2.0,2.0,,,4.0,2.0,,,,,,,,,,,,,,,,,1.0,
10382049,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,D,22,22,True,15.0,12.0,2.0,2.0,,9.0,11.0,3.0,4.0,,,,1.0,,,,,,17.0,17.0,6.5,3.0,,1,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,
10382049,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,M,14,14,True,7.0,7.0,1.0,1.0,,6.0,6.0,1.0,1.0,,,1.0,1.0,,,,,,14.0,9.0,6.7,,,0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
10382049,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,home,Sparta Rotterdam,Ishan Arturo Kort,kort-ishan-arturo,I. A. Kort,G,,192,61,M,1129013,EUR,959817600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,home,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,,,,
10382049,home,Sparta Rotterdam,Omar Rekik,omar-rekik,O. Rekik,D,44,186,1026,M,976251,EUR,1008806400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,home,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,home,Sparta Rotterdam,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,home,Sparta Rotterdam,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,home,Sparta Rotterdam,Patrick Brouwer,patrick-brouwer,P. Brouwer,F,27,176,92,M,1066319,EUR,984960000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,away,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,30.0,21.0,15.0,6.0,,19.0,24.0,2.0,6.0,,1.0,,13.0,1.0,2.0,5.0,1.0,1.0,90.0,50.0,6.6,10.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,away,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180,38,M,1084535,EUR,943660800,D,24,24,False,16.0,14.0,2.0,2.0,,5.0,5.0,9.0,14.0,,,,1.0,,,,,,45.0,29.0,6.4,7.0,,0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,Achraf Douiri,,,,,,,,,,
10382049,away,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,48.0,36.0,11.0,4.0,,18.0,24.0,18.0,25.0,,3.0,,5.0,,,,,,90.0,62.0,5.8,17.0,,0,1.0,5.0,6.0,1.0,2.0,,,2.0,1.0,1.0,,2.0,3.0,,,,,,,,,,,,1.0
10382049,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,52.0,47.0,6.0,2.0,,25.0,27.0,22.0,25.0,,5.0,3.0,7.0,,,,,,90.0,68.0,7.2,5.0,1.0,0,,5.0,6.0,,,,,3.0,2.0,,True,5.0,2.0,2.0,,,,,,,,,,,1.0
10382049,away,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,35.0,26.0,6.0,1.0,,16.0,18.0,10.0,23.0,,2.0,,7.0,,,,,,90.0,60.0,6.1,20.0,,1,6.0,5.0,6.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,
10382049,away,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,M,6,6,False,58.0,47.0,6.0,4.0,,25.0,29.0,22.0,29.0,,3.0,1.0,6.0,,,,,,90.0,66.0,6.7,12.0,,0,,1.0,4.0,,,,,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,
10382049,away,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187,188,M,156676,EUR,611452800,M,21,21,False,18.0,12.0,3.0,1.0,,2.0,2.0,10.0,16.0,,2.0,1.0,3.0,,,,,,61.0,30.0,6.5,6.0,3.0,4,,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,2.0,,,1.0,1.0,2.0,,,1.0
10382049,away,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,39.0,31.0,2.0,,,13.0,13.0,18.0,29.0,1.0,,2.0,4.0,,,,,,87.0,57.0,7.2,13.0,2.0,0,3.0,3.0,8.0,1.0,,2.0,1.0,5.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0
10382049,away,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175,120,M,163539,EUR,628819200,F,7,7,False,20.0,17.0,3.0,2.0,,5.0,5.0,14.0,21.0,1.0,,1.0,3.0,,,,,,60.0,34.0,7.2,9.0,2.0,1,6.0,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,2.0,,,,,,
10382049,away,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,False,11.0,8.0,1.0,1.0,,5.0,5.0,3.0,6.0,,,,1.0,,,,,,90.0,27.0,6.6,9.0,1.0,5,,6.0,4.0,,2.0,2.0,,,,2.0,,2.0,4.0,,Henk,Veerman,2.0,,,1.0,2.0,,,1.0,
10382049,away,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170,417,M,1006443,EUR,1011744000,F,34,34,False,27.0,23.0,1.0,,,9.0,10.0,14.0,24.0,,1.0,,5.0,,,,,,79.0,52.0,7.4,16.0,1.0,3,7.0,2.0,7.0,,2.0,5.0,5.0,2.0,,2.0,,,,,,,2.0,,,1.0,,,,,
10382049,away,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,13.0,11.0,2.0,1.0,,3.0,3.0,8.0,10.0,,1.0,1.0,4.0,,,,,,45.0,25.0,6.7,5.0,,0,,2.0,5.0,1.0,,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0
10382049,away,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170,1226,M,544532,EUR,870048000,F,11,11,True,2.0,2.0,,,,1.0,1.0,2.0,8.0,,,,,,,,,,30.0,13.0,6.9,8.0,1.0,1,7.0,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,
10382049,away,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,M,10,10,True,6.0,5.0,,,,2.0,2.0,4.0,7.0,,,,1.0,,,,,,29.0,14.0,6.5,5.0,2.0,1,3.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,
10382049,away,FC Volendam,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,25,25,True,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,11.0,5.0,6.8,1.0,,2,,,,,,,,,,1.0,,,,,Lequincio Zeefuik,,,,,2.0,,,,,
10382049,away,FC Volendam,Imran Nazih,imran-nazih,I. Nazih,M,,174,311,M,1213380,EUR,1138147200,F,16,16,True,6.0,4.0,,,,,,4.0,6.0,,,,2.0,,,,,,3.0,9.0,,3.0,,0,,,1.0,,,,,1.0,1.0,1.0,,,,,Imran Nazih,,,,,,,,,,
10382049,away,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Barry,Lauwers,,,,,,,,,
10382049,away,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Kayne van Oevelen,,,,,,,,,,
10382049,away,FC Volendam,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10382049,away,FC Volendam,Billy van Duijl,billy-van-duijl,B. v. Duijl,D,23,184,82,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Billy van Duijl,,,,,,,,,,
