match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_shotOffTarget,stat_clearanceOffLine,stat_totalOffside,stat_totalContest,stat_errorLeadToAGoal,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed
12056900,home,1. FC Saarbrücken,Tim Paterok,,,tim-paterok,T. Paterok,G,1,192,9,M,134691,EUR,712972800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,home,1. FC Saarbrücken,Calogero Rizzuto,,,calogero-rizzuto,C. Rizzuto,D,7,170,21,M,136930,EUR,694569600,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,home,1. FC Saarbrücken,Julius Biada,,,julius-biada,J. Biada,M,,179,2,M,142480,EUR,720748800,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,home,1. FC Saarbrücken,Andy Breuer,,,breuer-andy,A. Breuer,F,26,172,19,M,1391772,EUR,1123977600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,home,1. FC Saarbrücken,Simon Stehle,Simon,Stehle,simon-stehle,S. Stehle,F,9,182,32,M,1006823,EUR,1000684800,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Moritz Nicolas,,,moritz-nicolas,M. Nicolas,G,33,193,410,M,578166,EUR,877392000,G,33,33,False,19.0,17.0,8.0,6.0,13.0,13.0,4.0,6.0,1.0,5.0,,,1.0,90.0,24.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Nico Elvedi,,,nico-elvedi,N. Elvedi,D,30,188,1056,M,282229,EUR,844041600,D,30,30,False,73.0,69.0,2.0,1.0,36.0,37.0,34.0,37.0,1.0,5.0,,,,82.0,82.0,6.9,4.0,0,,1.0,2.0,3.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,
12056900,away,Borussia M'gladbach,Ko Itakura,,,ko-itakura,K. Itakura,D,4,189,3072,M,790989,EUR,854323200,D,3,3,False,83.0,74.0,8.0,2.0,30.0,33.0,44.0,50.0,2.0,7.0,,,,90.0,93.0,6.7,10.0,0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Marvin Friedrich,,,marvin-friedrich,M. Friedrich,D,5,193,160,M,254449,EUR,818812800,D,5,5,False,89.0,80.0,5.0,2.0,38.0,40.0,43.0,51.0,2.0,7.0,,,,90.0,100.0,6.9,10.0,0,3.0,1.0,6.0,4.0,1.0,3.0,3.0,,3.0,2.0,,,,,,2.0,,,,,,,,,,,,1.0,
12056900,away,Borussia M'gladbach,Franck Honorat,,,franck-honorat,F. Honorat,M,9,180,723,M,280453,EUR,839721600,M,9,9,False,44.0,36.0,2.0,2.0,13.0,13.0,23.0,41.0,1.0,4.0,,,,90.0,71.0,7.4,24.0,2,,,5.0,3.0,,,,1.0,1.0,3.0,,,1.0,,1.0,10.0,,,,6.0,,,2.0,1.0,,1.0,2.0,,1.0
12056900,away,Borussia M'gladbach,Rocco Reitz,,,rocco-reitz,R. Reitz,M,27,175,1023,M,1048650,EUR,1022630400,M,27,27,False,32.0,28.0,,,12.0,13.0,16.0,20.0,1.0,2.0,,,,69.0,45.0,6.9,11.0,2,1.0,1.0,4.0,3.0,1.0,,,4.0,1.0,,,,,,,1.0,1.0,,,4.0,,,2.0,1.0,,,,,
12056900,away,Borussia M'gladbach,Julian Weigl,,,julian-weigl,J. Weigl,M,5,186,1193,M,237068,EUR,810518400,M,8,8,False,73.0,70.0,2.0,2.0,31.0,32.0,40.0,42.0,2.0,6.0,,,,90.0,87.0,7.2,3.0,2,,1.0,2.0,6.0,,4.0,2.0,,1.0,1.0,True,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,
12056900,away,Borussia M'gladbach,Luca Netz,,,netz-luca,L. Netz,D,25,180,640,M,979144,EUR,1052956800,M,20,20,False,47.0,42.0,5.0,1.0,15.0,16.0,29.0,38.0,,4.0,,,,81.0,68.0,7.0,14.0,0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,7.0,,,,,,2.0,,,,,,2.0,
12056900,away,Borussia M'gladbach,Robin Hack,,,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,F,25,25,False,22.0,19.0,1.0,1.0,4.0,5.0,16.0,22.0,2.0,2.0,,,,69.0,45.0,7.6,13.0,5,,,3.0,2.0,,,,4.0,1.0,3.0,,,1.0,,,5.0,3.0,,,4.0,,,2.0,1.0,1.0,,,1.0,1.0
12056900,away,Borussia M'gladbach,Florian Neuhaus,,,florian-neuhaus,F. Neuhaus,M,10,185,878,M,837205,EUR,858470400,F,10,10,False,57.0,44.0,7.0,3.0,15.0,15.0,30.0,43.0,,4.0,,,,90.0,74.0,7.8,16.0,5,,,1.0,3.0,2.0,,,2.0,,2.0,,,3.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,1.0,,,,1.0,
12056900,away,Borussia M'gladbach,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,22.0,16.0,1.0,,7.0,8.0,9.0,14.0,2.0,6.0,,,,90.0,42.0,7.5,15.0,5,8.0,11.0,13.0,13.0,,,,7.0,3.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,1.0,1.0,1.0,,,1.0,,
12056900,away,Borussia M'gladbach,Nathan N'Goumou,,,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,8.0,5.0,1.0,,,1.0,5.0,7.0,,1.0,,,,21.0,12.0,6.2,5.0,0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12056900,away,Borussia M'gladbach,Manu Koné,,,manu-kone,M. Koné,M,17,186,6978,M,974087,EUR,990057600,M,17,17,True,10.0,8.0,,,1.0,1.0,7.0,9.0,,,,,,21.0,14.0,6.4,5.0,0,1.0,,3.0,,,,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Joseph Scally,,,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,,,,,9.0,6.0,6.2,,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Stefan Lainer,,,stefan-lainer,S. Lainer,D,22,176,446,M,113920,EUR,714873600,D,18,18,True,12.0,10.0,,,3.0,3.0,7.0,9.0,1.0,2.0,,,,8.0,13.0,6.4,2.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Jan Olschowsky,,,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Tony Jantschke,,,tony-jantschke,T. Jantschke,D,,177,28,M,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Christoph Kramer,,,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Patrick Herrmann,,,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056900,away,Borussia M'gladbach,Grant-Leon Ranos,Grant-Leon Ranos,,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
