match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_shotOffTarget,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,player_sofascoreId,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated
12116988,home,Botafogo,Matheus Nascimento,matheus-nascimento,M. Nascimento,F,9,185,1607,M,1047683,EUR,1078272000,F,90,90,False,,2.0,2.0,,,,,2.0,2.0,,,,,,,25.0,7.0,6.8,2.0,0.0023499,0,,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,Matheus Nascimento,,,,,,,,,,,
12116988,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,,21.0,16.0,1.0,1.0,6.0,6.0,10.0,15.0,2.0,2.0,,,,,65.0,35.0,6.9,10.0,0.0946577,1,,,1.0,5.0,5.0,3.0,1.0,1.0,,,,,2.0,1.0,0.0058,1.0,1.0,1.0,2.0,1.0,1.0,,,,,tiquinho_soares_29,,,1.0,,,,
12116988,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,F,10,10,True,,14.0,11.0,,,3.0,5.0,8.0,9.0,,1.0,,,,,27.0,16.0,6.7,3.0,0.0289967,1,,,,2.0,,,,,1.0,,1.0,,,1.0,0.0269,,,,,,,,,,1.0,savarino10,,,,,,,
12116988,home,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,,7.0,4.0,,,,2.0,4.0,7.0,,,,,,,26.0,11.0,6.7,5.0,0.0213272,0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12116988,home,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,8,8,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,,,,,10.0,6.0,6.4,2.0,0.00135611,1,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,0.0213,,,,,,,,,,,,,1.0,,,,,
12116988,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,4.0,3.0,,,2.0,2.0,1.0,2.0,,2.0,,,,,10.0,7.0,6.6,1.0,0.00033553,1,,,1.0,2.0,,,,,,,,1.0,,1.0,0.035,,,,,,1.0,,,,,,,,,,,,
12116988,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,home,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,home,Botafogo,Pablo,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,home,Botafogo,Diego Hernández,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,home,Botafogo,Jacob Montes,montes-jacob,J. Montes,M,8,178,124,M,1009787,EUR,908841600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,home,Botafogo,Kauê,kaue,Kauê,M,56,174,647,M,1463916,EUR,1098403200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Kauê,,,,,,,,,,,
12116988,home,Botafogo,Yarlen,yarlen,Yarlen,F,67,178,673,M,1807776,EUR,1140393600,F,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,1,1,False,True,29.0,25.0,13.0,9.0,19.0,19.0,6.0,10.0,2.0,6.0,,2.0,3.0,,90.0,36.0,7.0,4.0,0.00059278,0,-0.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12116988,away,Atlético Goianiense,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,D,2,2,False,,35.0,27.0,6.0,1.0,11.0,13.0,16.0,28.0,2.0,6.0,,,,,90.0,66.0,6.9,16.0,0.00933569,2,,6.0,1.0,4.0,11.0,,3.0,2.0,,,,,1.0,2.0,0.023,3.0,5.0,3.0,1.0,,1.0,,,,,,,1.0,,,,,
12116988,away,Atlético Goianiense,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,831993,EUR,747532800,D,3,3,False,,42.0,37.0,2.0,,29.0,30.0,8.0,13.0,1.0,,,,,,90.0,55.0,6.9,7.0,0.00196401,2,,1.0,,1.0,2.0,,,,1.0,,,4.0,1.0,1.0,0.1572,2.0,,,,,,,,,,,,1.0,,,,,
12116988,away,Atlético Goianiense,Pedro Henrique,pedro-henrique,Pedrão,D,14,190,46,M,364778,EUR,724636800,D,4,4,False,,46.0,34.0,7.0,1.0,28.0,31.0,6.0,15.0,2.0,1.0,,,,,90.0,55.0,6.8,12.0,0.00293148,2,,,1.0,5.0,9.0,,,,1.0,,1.0,,,2.0,0.1121,7.0,1.0,,1.0,,1.0,,,,2.0,,,,,,,,
12116988,away,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179,114,M,883908,EUR,876182400,D,6,6,False,,38.0,30.0,4.0,2.0,11.0,13.0,19.0,27.0,2.0,4.0,,,,,90.0,64.0,7.2,16.0,0.0592422,0,,2.0,1.0,2.0,6.0,,1.0,1.0,,,1.0,,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Shaylon,shaylon,Shaylon,M,7,180,381,M,874723,EUR,862099200,M,10,10,False,,42.0,39.0,3.0,3.0,12.0,14.0,31.0,42.0,,3.0,,,,,90.0,69.0,7.3,17.0,0.199412,2,,14.0,,2.0,4.0,1.0,,,,,,1.0,1.0,,0.1122,1.0,2.0,,1.0,3.0,1.0,,,4.0,1.0,,,1.0,,,,,
12116988,away,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,5,5,False,,39.0,35.0,4.0,4.0,17.0,19.0,18.0,20.0,1.0,1.0,,,,,64.0,42.0,6.8,4.0,0.00658887,0,,,,2.0,3.0,,,,,,,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,8,8,False,,40.0,32.0,3.0,1.0,10.0,10.0,22.0,30.0,1.0,10.0,,,,,90.0,48.0,6.7,10.0,0.0424862,1,,,1.0,4.0,3.0,1.0,,,,,,1.0,,1.0,0.0202,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,
12116988,away,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,M,7,7,False,,21.0,19.0,,,4.0,4.0,15.0,17.0,,2.0,,,,,64.0,31.0,6.6,6.0,0.0573803,1,,,,1.0,4.0,,1.0,,,,,,3.0,,0.1598,1.0,1.0,,2.0,1.0,,Alejo Cruz Techera,,,,,,1.0,,,,1.0,
12116988,away,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178,624,M,874143,EUR,845424000,F,11,11,False,,31.0,19.0,1.0,1.0,5.0,8.0,14.0,23.0,,4.0,,,,,89.0,47.0,6.7,19.0,0.0167354,0,,,3.0,8.0,7.0,,3.0,,,,1.0,,2.0,,,2.0,2.0,1.0,3.0,1.0,,,,,2.0,,,,1.0,,,,
12116988,away,Atlético Goianiense,Emiliano Rodriguez,rodriguez-emiliano,E. Rodriguez,F,,190,298,M,1177548,EUR,1058313600,F,9,9,False,,17.0,13.0,,,4.0,4.0,9.0,14.0,1.0,2.0,,,,,79.0,34.0,6.4,14.0,0.00393054,0,,1.0,3.0,8.0,5.0,1.0,3.0,1.0,,,,,6.0,2.0,,2.0,1.0,,1.0,,,,,,,,,,1.0,,,,
12116988,away,Atlético Goianiense,Yony González,yony-gonzalez,Y. González,F,11,182,379,M,351432,EUR,773884800,F,19,19,True,,7.0,6.0,,,2.0,3.0,5.0,6.0,1.0,1.0,,,,,26.0,16.0,6.7,5.0,0.0101018,1,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,2.0,,0.1132,,,,1.0,,,,,1.0,,,,1.0,,,,,
12116988,away,Atlético Goianiense,Vágner Love,vagner-love,V. Love,F,9,172,828,M,13313,EUR,455760000,F,20,20,True,,8.0,7.0,1.0,1.0,1.0,2.0,6.0,7.0,1.0,2.0,,,,,26.0,15.0,6.5,4.0,0.00234427,1,,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,1.0,,0.1402,,,,2.0,,,,,,,,,,,,,1.0,
12116988,away,Atlético Goianiense,Derek Freitas,derek-freitas,Derek,F,9,185,128,M,924423,EUR,881020800,F,18,18,True,,4.0,1.0,,,,,1.0,4.0,,1.0,,,,,11.0,8.0,6.9,4.0,0.10395,0,,,1.0,2.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0
12116988,away,Atlético Goianiense,Max,max,Max,M,77,184,156,M,1642625,EUR,1025222400,F,21,21,True,,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,1.0,3.0,,1.0,0.152976,0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,Maswel,Ananias Silva,,,,,,,,,,
12116988,away,Atlético Goianiense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Yeferson Rodallega,yeferson-rodallega,Y. Rodallega,D,17,178,46,M,1017363,EUR,974937600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Marcão,marcao,Marcão,D,14,192,33,M,1641101,EUR,989884800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Danielzinho,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Gabriel Barros,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116988,away,Atlético Goianiense,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Roni,,,,,,,,,,,
