match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,captain,stat_duelLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
11391444,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,F,26,26,False,22.0,16.0,2.0,1.0,6.0,6.0,10.0,20.0,,3.0,,,,,,,78.0,39.0,7.5,12.0,0.00517155,2,,4.0,,,2.0,,,2.0,,,,,5.0,,1.0,,1.0,0.2359,1.0,2.0,2.0,,2.0,1.0,,,,2.0,1.0,0.5086,2.0,,,,
11391444,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,True,16.0,15.0,,,5.0,5.0,10.0,11.0,,4.0,,,,,,,23.0,23.0,6.7,3.0,0.0121052,1,,,,,,,,2.0,,Kamory Doumbia,,,4.0,,,,,0.0901,,2.0,,,2.0,,,,,1.0,,0.0319,,kamory_doumbia03,,,
11391444,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,True,10.0,8.0,,,4.0,4.0,4.0,6.0,,1.0,,,,,,,23.0,15.0,6.4,6.0,0.00110861,0,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,
11391444,home,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,6.0,3.0,,,3.0,4.0,,3.0,,2.0,,,,,,,12.0,9.0,6.7,4.0,7.832e-05,0,,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11391444,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,12.0,11.0,,,7.0,8.0,4.0,4.0,,,,,,,,,12.0,14.0,6.5,2.0,0.0145416,0,,,,,1.0,,,,,,,,2.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
11391444,home,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,7,7,True,6.0,3.0,,,3.0,5.0,,1.0,1.0,1.0,,,,,,,9.0,12.0,6.9,4.0,5.593e-05,1,,,,1.0,3.0,,,,,,,,1.0,,,1.0,,0.0374,,2.0,1.0,,,,,,,1.0,,0.529,,,,,
11391444,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391444,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dari_achraf,,,
11391444,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391444,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,,,,,,,,,,,,,
11391444,away,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,35.0,24.0,18.0,7.0,21.0,26.0,3.0,9.0,1.0,10.0,1.0,1.0,4.0,,,,90.0,45.0,6.8,11.0,0.00052599,0,-0.6114,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11391444,away,Clermont Foot,Cheick Konaté,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,D,15,15,False,33.0,21.0,7.0,1.0,10.0,12.0,11.0,22.0,2.0,5.0,,,,,,,81.0,48.0,5.6,17.0,0.00720695,0,,1.0,,,4.0,,,,1.0,Cheick Konate,,,7.0,,,1.0,2.0,,3.0,3.0,2.0,1.0,2.0,,,,,,,,,,,1.0,
11391444,away,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,35.0,30.0,4.0,1.0,18.0,22.0,12.0,13.0,9.0,5.0,,,,,,,90.0,48.0,6.4,6.0,0.00557953,0,,,,,2.0,,,,,,,,4.0,,1.0,,1.0,,1.0,,,2.0,2.0,,,2.0,,,,,,,,,
11391444,away,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,D,3,3,False,59.0,49.0,11.0,5.0,34.0,41.0,15.0,18.0,5.0,7.0,,,,,,,90.0,77.0,6.6,12.0,0.0133637,0,,,,2.0,7.0,,,3.0,,,,,4.0,,1.0,,1.0,,1.0,2.0,2.0,3.0,2.0,,,1.0,,,,,,,,,
11391444,away,Clermont Foot,Mehdi Zeffane,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,M,2,2,False,22.0,16.0,2.0,1.0,10.0,12.0,8.0,15.0,1.0,4.0,,,,,,,72.0,39.0,6.7,11.0,0.018478,2,,5.0,2.0,2.0,5.0,,,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,0.1622,2.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,
11391444,away,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,33.0,30.0,3.0,2.0,18.0,19.0,12.0,15.0,2.0,4.0,,,,,,,90.0,46.0,6.8,5.0,0.0702082,0,,1.0,,2.0,6.0,,1.0,,,,,,7.0,,1.0,,5.0,,2.0,,,4.0,,,,3.0,,,,,,,,,
11391444,away,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,38.0,30.0,5.0,4.0,19.0,22.0,11.0,16.0,,4.0,,,,,,,72.0,45.0,6.4,11.0,0.0246832,0,,,,2.0,3.0,,,1.0,1.0,,,True,4.0,,2.0,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,
11391444,away,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,37.0,28.0,2.0,1.0,15.0,17.0,13.0,23.0,,4.0,,,,,,,90.0,65.0,7.0,19.0,0.012785,1,,3.0,,,7.0,,,,,,,,6.0,1.0,3.0,2.0,1.0,0.0518,,2.0,1.0,4.0,3.0,1.0,,4.0,,,,,,,,,
11391444,away,Clermont Foot,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,F,8,8,False,31.0,26.0,,,9.0,9.0,18.0,25.0,,5.0,,,,,,,90.0,49.0,6.6,15.0,0.0840572,1,,3.0,1.0,,5.0,,,,1.0,,,,7.0,,3.0,2.0,1.0,0.0433,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,
11391444,away,Clermont Foot,Shamar Nicholson,shamar-nicholson,S. Nicholson,F,9,192,765,M,884948,EUR,858384000,F,23,23,False,20.0,13.0,1.0,,7.0,8.0,6.0,12.0,,1.0,,,,,,,62.0,29.0,6.8,9.0,0.00547632,3,,,,4.0,6.0,,,,,,,,3.0,1.0,2.0,2.0,1.0,0.3589,2.0,,,,,,1.0,,,1.0,,0.0537,,,,,
11391444,away,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,F,18,18,False,23.0,16.0,,,9.0,11.0,7.0,12.0,,3.0,,,,,,,62.0,32.0,6.8,9.0,0.143967,0,,,,,3.0,,,1.0,2.0,,,,3.0,,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
11391444,away,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,M,10,10,True,16.0,13.0,2.0,1.0,4.0,4.0,9.0,13.0,,4.0,,,,,,,28.0,24.0,6.9,8.0,0.00824528,1,,1.0,,,2.0,1.0,,,,,,,3.0,1.0,2.0,,1.0,0.1165,,2.0,2.0,,,2.0,,,,,,,,,,,1.0
11391444,away,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,9.0,7.0,,,1.0,1.0,6.0,8.0,2.0,,,,,,,,28.0,22.0,6.8,6.0,0.072371,2,,,,,4.0,,,,,,,,3.0,,1.0,1.0,,0.0618,,3.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,
11391444,away,Clermont Foot,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,17,17,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,3.0,,,,,,,18.0,7.0,6.6,1.0,0.00073473,0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11391444,away,Clermont Foot,Habib Keita,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,6,6,True,16.0,14.0,3.0,2.0,4.0,4.0,10.0,12.0,,2.0,,,,,,,18.0,23.0,7.0,2.0,0.00744507,0,,,,,4.0,,,1.0,,Habib Keita,,,,,,,,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,
11391444,away,Clermont Foot,Yoël Armougom,yoel-armougom,Y. Armougom,D,31,173,302,M,909167,EUR,897004800,D,22,22,True,11.0,8.0,,,3.0,4.0,5.0,10.0,,1.0,,,,,,,9.0,16.0,6.7,6.0,0.0324415,0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391444,away,Clermont Foot,Massamba Ndiaye,ndiaye-massamba,M. Ndiaye,G,16,202,260,M,1177344,EUR,1002412800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391444,away,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391444,away,Clermont Foot,Abdellah Baallal,abdellah-baallal,A. Baallal,M,2,188,207,M,1410408,EUR,1099785600,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Abdellah Baallal,,,,,,,,,,,,,,,,,,,,,,,,,
11391444,away,Clermont Foot,Aïman Maurer,aiman-maurer,A. Maurer,M,29,173,360,M,1146941,EUR,1096070400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
