match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_totalOffside,captain,stat_accurateCross,stat_aerialLost,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_punches,stat_blockedScoringAttempt
10411722,home,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194.0,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,43.0,25.0,25.0,8.0,20.0,23.0,5.0,20.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,47.0,7.4,18.0,0.0,0.0,0.00071841,0,0.3858,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411722,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177.0,665,M,,227082,EUR,813024000,D,30,30,False,32.0,28.0,,,12.0,12.0,16.0,20.0,3.0,4.0,1.0,,,,,,90.0,52.0,6.5,9.0,0.0,0.0,0.011657,0,,,,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10411722,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188.0,1151,M,,840414,EUR,844041600,D,34,34,False,26.0,20.0,4.0,2.0,17.0,18.0,3.0,8.0,7.0,5.0,1.0,,,,,,90.0,43.0,7.8,6.0,0.0,0.0,0.00102782,0,,,,1.0,,,1.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
10411722,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191.0,784,M,,352736,EUR,841968000,D,33,33,False,21.0,17.0,2.0,1.0,13.0,15.0,4.0,6.0,3.0,2.0,,,,,,,66.0,29.0,6.5,4.0,0.0,0.0,0.00197314,0,,,,1.0,,,,3.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,
10411722,home,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178.0,788,M,,972886,EUR,973728000,D,65,65,False,21.0,15.0,1.0,,8.0,11.0,7.0,11.0,8.0,9.0,2.0,,,,,,90.0,52.0,7.0,14.0,0.0,0.0,0.16418,0,,,,8.0,4.0,1.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,
10411722,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183.0,304,M,,287573,EUR,830390400,M,8,8,False,33.0,22.0,,,9.0,12.0,13.0,22.0,2.0,7.0,2.0,,,,,,86.0,43.0,6.8,15.0,0.0,0.0,0.012643,0,,,,5.0,1.0,,1.0,,,,3.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,
10411722,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178.0,3932,M,,279563,EUR,832809600,M,18,18,False,44.0,39.0,3.0,2.0,22.0,24.0,17.0,20.0,4.0,3.0,,,,,,,90.0,52.0,6.8,7.0,0.0,0.0,0.0221651,0,,,,4.0,1.0,,3.0,2.0,,2.0,2.0,,2.0,,,,,1.0,,,,,,,,,,
10411722,home,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,25,180.0,70,M,,812332,EUR,796435200,M,25,25,False,15.0,10.0,2.0,,7.0,9.0,4.0,8.0,2.0,5.0,1.0,,,,,,63.0,25.0,6.6,6.0,0.0,0.0,0.0259536,0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,True,1.0,,,,,,
10411722,home,Empoli,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179.0,1671,M,,825861,EUR,920160000,M,10,10,False,14.0,12.0,,,5.0,7.0,7.0,8.0,1.0,,,,,,,,67.0,20.0,6.3,6.0,0.0392,0.0,0.00307781,1,,,,3.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,
10411722,home,Empoli,Sam Lammers,sam-lammers,S. Lammers,F,10,191.0,836,M,,804901,EUR,862358400,F,7,7,False,18.0,11.0,,,4.0,6.0,7.0,13.0,6.0,3.0,,,,,,,63.0,32.0,6.6,13.0,0.1167,0.2032,0.00341857,1,,,,3.0,,,4.0,,,2.0,1.0,2.0,2.0,,2.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,
