match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_totalCross,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_goals,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed
14062194,home,SV Werder Bremen,Justin Njinmah,,,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,False,12.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,10.0,1.0,,,64.0,23.0,6.4,5.0,0.0195374,78.255678478899,9.0,35.450657505482,,3,,0.05,0.5,0.0,,2.0,3.0,1.0,,,,,3.0,,15.99193164069,38.395668906121,3.0,,,,,,0.2932,,-0.6,,,,1.0,,2.0,0.4466,1.0,1.0,,,1.0,,,,
14062194,home,SV Werder Bremen,Marco Grüll,,,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,True,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,1.0,,,26.0,32.0,7.3,9.0,0.24296,132.45763116461,11.0,64.921487453367,,1,,0.35,0.21,-0.03,,,1.0,6.0,,,2.0,,1.0,,20.503249641222,56.961638645737,3.0,,8.0,1.0,1.0,,0.1218,1.0,-0.5,3.0,,1.0,2.0,2.0,,,1.0,,,,,,,,
14062194,home,SV Werder Bremen,Jovan Milošević,Jovan Milosevic,,jovan-milosevic,J. Milošević,F,19,190,2131,M,1154491,EUR,1122768000,F,19,19,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,2.0,,,26.0,16.0,6.4,6.0,0.00480425,23.521659122414,5.0,-5.9611365209898,,0,,0.02,0.02,0.13,,1.0,2.0,2.0,,,,,5.0,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,
14062194,home,SV Werder Bremen,Isaac Schmidt,,,isaac-schmidt,I. Schmidt,D,23,172,532,M,1015164,EUR,944524800,D,23,23,True,17.0,16.0,,,0.0,2.0,2.0,14.0,15.0,1.0,,,15.0,24.0,6.8,2.0,0.108795,68.487416825649,8.0,32.720105729287,,2,,0.29,0.04,-0.05,,1.0,3.0,2.0,,,,,,,16.534057744069,34.560556067293,2.0,,,2.0,1.0,,0.1692,,-0.42,,1.0,,1.0,,1.0,0.0721,,,,,,,,,
14062194,home,SV Werder Bremen,Keke Topp,,,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,7.0,4.0,7.5,1.0,0.0475314,4.834306154972,1.0,1.1958731753729,,2,,0.02,0.02,0.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,0.1055,1.0,0.54,,,,,,1.0,0.7892,,1.0,,,,1.0,,,
14062194,home,SV Werder Bremen,Karl Hein,,,karl-hein,K. Hein,G,13,193,4097,M,991591,EUR,1018656000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,home,SV Werder Bremen,Mick Schmetgens,Mick Schmetgens,,mick-schmetgens,M. Schmetgens,D,33,190,91,M,1568521,EUR,1189296000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,home,SV Werder Bremen,Patrice Čović,Patrice,Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,home,SV Werder Bremen,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,home,SV Werder Bremen,Felix Agu,,,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Moritz Nicolas,,,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,26.0,15.0,20.0,9.0,0.0,7.0,7.0,8.0,19.0,8.0,3.0,5.0,90.0,38.0,7.2,12.0,0.0012548,24.627247881688,4.0,9.7835160018411,0.5597,0,0.7285,0.05,0.0,0.22,0.45,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14062194,away,Borussia M'gladbach,Joseph Scally,,,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,12.0,9.0,2.0,,0.0,6.0,7.0,3.0,5.0,3.0,,,84.0,30.0,6.8,7.0,0.00121499,39.972673356634,5.0,3.9241118338653,,0,,-0.03,-0.21,-0.06,,,4.0,6.0,2.0,4.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,2.0,,2.0,,,,4.0,,,,,,,,
14062194,away,Borussia M'gladbach,Philipp Sander,,,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,D,16,16,False,29.0,25.0,3.0,2.0,0.0,19.0,20.0,6.0,9.0,5.0,,,69.0,45.0,7.3,8.0,0.0197642,87.373108007884,11.0,-18.930050584493,,0,,0.19,-0.01,0.27,,,3.0,4.0,8.0,,1.0,,,2.0,,,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Nico Elvedi,,,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,27.0,22.0,2.0,,0.0,18.0,19.0,4.0,8.0,4.0,,,90.0,49.0,7.7,5.0,0.00152609,54.752528918651,9.0,11.859008184304,,0,,0.0,0.03,1.0,,,,7.0,14.0,2.0,2.0,1.0,,,,,,,,5.0,,2.0,,,,,,,,,,,,,,,,,1.0,,
14062194,away,Borussia M'gladbach,Fabio Chiarodia,Fabio Chiarodia,,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,False,31.0,25.0,4.0,1.0,0.0,21.0,24.0,4.0,7.0,4.0,,,90.0,41.0,6.4,6.0,0.00325471,72.034285945504,9.0,29.381259647806,,0,,-0.04,0.1,0.13,,1.0,3.0,1.0,3.0,4.0,1.0,1.0,,2.0,33.141417077394,37.282870275771,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Luca Netz,,,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,25.0,18.0,5.0,,0.0,14.0,15.0,4.0,10.0,4.0,,,90.0,43.0,6.5,13.0,0.12447,28.187716643526,7.0,-4.5170668253166,,0,,0.14,0.05,-0.06,,1.0,4.0,3.0,6.0,,1.0,,2.0,2.0,,,,,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,1.0,
14062194,away,Borussia M'gladbach,Franck Honorat,,,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,18.0,14.0,1.0,,1.0,3.0,4.0,11.0,14.0,5.0,,,90.0,40.0,6.4,16.0,0.361692,165.97208861272,11.0,98.066748652009,,1,,0.2,0.24,-0.01,,2.0,10.0,2.0,3.0,,,,3.0,1.0,29.943308019083,123.80794166542,4.0,,2.0,1.0,1.0,,0.035,2.0,-0.21,,1.0,1.0,7.0,1.0,,,,,,,2.0,,,1.0,
14062194,away,Borussia M'gladbach,Rocco Reitz,,,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,24.0,14.0,4.0,2.0,0.0,4.0,8.0,10.0,16.0,4.0,,,90.0,51.0,6.0,23.0,0.0899285,75.303816341179,9.0,28.944341094124,,2,,-0.32,0.21,-0.2,,1.0,9.0,5.0,3.0,3.0,1.0,,8.0,2.0,23.750551212009,25.539105387621,1.0,True,1.0,2.0,2.0,,0.0662,,-0.15,,3.0,2.0,2.0,1.0,,,1.0,,,,,,,,
14062194,away,Borussia M'gladbach,Yannik Engelhardt,,,yannik-engelhardt,Y. Engelhardt,M,6,184,362,M,990209,EUR,981504000,M,6,6,False,37.0,27.0,2.0,1.0,0.0,15.0,18.0,12.0,19.0,8.0,,,90.0,54.0,7.1,12.0,0.0121261,94.022395433614,10.0,44.323210664578,,1,,0.1,0.18,-0.03,,1.0,8.0,11.0,2.0,1.0,4.0,1.0,1.0,3.0,19.672032581671,52.267495589649,2.0,,,3.0,1.0,1.0,0.0883,,-0.27,,3.0,1.0,1.0,1.0,,,3.0,,,,,,,,
14062194,away,Borussia M'gladbach,Florian Neuhaus,,,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,23.0,17.0,5.0,2.0,0.0,7.0,9.0,10.0,14.0,1.0,,,57.0,28.0,6.6,9.0,0.0052015,48.491793180234,6.0,18.62921133062,,0,,-0.04,0.18,-0.08,,,3.0,2.0,,,1.0,,1.0,,14.143173090673,14.702516247228,1.0,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,
14062194,away,Borussia M'gladbach,Haris Tabaković,,,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,15,15,False,15.0,9.0,,,0.0,3.0,5.0,6.0,10.0,2.0,,,84.0,27.0,7.1,12.0,0.0190781,35.634698645881,5.0,17.159744526556,,2,,-0.11,0.15,-0.1,,3.0,6.0,1.0,1.0,,,,4.0,,,,,,1.0,1.0,,,0.3898,1.0,0.49,,2.0,1.0,,,1.0,0.3364,,1.0,,,1.0,1.0,,,
14062194,away,Borussia M'gladbach,Kevin Stöger,,,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,2.0,,,33.0,20.0,6.8,3.0,0.0229633,3.3947753975779,1.0,-2.6330239227285,,0,,0.06,-0.06,0.17,,1.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Marvin Friedrich,,,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,6.0,3.0,1.0,,0.0,2.0,3.0,1.0,3.0,2.0,,,21.0,19.0,6.7,4.0,0.00165231,18.943679250122,2.0,-3.3776090745566,,0,,0.02,0.01,-0.02,,,,3.0,6.0,,2.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Jens Castrop,,,jens-castrop,J. Castrop,M,17,177,962,M,1019312,EUR,1059436800,M,17,17,True,5.0,2.0,,,0.0,1.0,3.0,1.0,2.0,1.0,,,12.0,8.0,6.4,5.0,0.00318605,17.007585231833,2.0,9.1797241236252,,0,,0.0,0.08,-0.07,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Shuto Machino,,,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,,12.0,8.0,6.3,4.0,0.00030972,31.485627633707,2.0,22.934679562199,,1,,-0.24,0.18,0.13,,3.0,3.0,2.0,,,,,2.0,,26.562692500052,27.480381074505,1.0,,,2.0,,,0.3084,,-0.47,,,,,,1.0,0.2106,,,,,,,,,1.0
14062194,away,Borussia M'gladbach,Jan Olschowsky,,,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Lukas Ullrich,Lukas Ullrich,,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Wael Mohya,Wael Mohya,,wael-mohya,W. Mohya,M,36,176,520,M,1995809,EUR,1230681600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Alejo Sarco,Alejo Sarco,,sarco-alejo,A. Sarco,F,8,179,3124,M,1482433,EUR,1136505600,F,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062194,away,Borussia M'gladbach,Jan Urbich,,,urbich-jan,J. Urbich,F,40,188,63,M,1521250,EUR,1087948800,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
