match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_fouls,stat_keyPass,stat_dispossessed,captain,stat_totalOffside,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated
11370005,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,31.0,26.0,11.0,7.0,23.0,24.0,3.0,7.0,1.0,2.0,5.0,1.0,2.0,1.0,90.0,40.0,6.5,5.0,0.00038282,0,-0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,39.0,33.0,7.0,3.0,26.0,28.0,7.0,11.0,3.0,1.0,8.0,,,,90.0,57.0,6.5,11.0,0.00348821,0,,1.0,2.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,38.0,33.0,9.0,5.0,26.0,27.0,7.0,11.0,2.0,2.0,5.0,,,,90.0,48.0,6.9,6.0,0.00461083,1,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,0.0742,,,,,,,,,,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,60.0,38.0,15.0,4.0,25.0,27.0,14.0,34.0,6.0,2.0,5.0,2.0,,,90.0,88.0,6.3,28.0,0.0400208,1,,3.0,6.0,1.0,,1.0,1.0,2.0,1.0,1.0,,0.0698,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,M,20,20,False,18.0,9.0,6.0,,3.0,6.0,9.0,17.0,4.0,4.0,,,,,81.0,42.0,6.5,18.0,0.169865,0,,,3.0,3.0,,1.0,1.0,4.0,2.0,,,,5.0,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,M,33,33,False,22.0,12.0,3.0,1.0,2.0,4.0,10.0,20.0,4.0,,3.0,1.0,,,90.0,33.0,6.6,15.0,0.0149301,1,,2.0,4.0,,1.0,,,2.0,,1.0,,0.0744,2.0,,3.0,1.0,2.0,1.0,True,1.0,,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,39.0,27.0,5.0,3.0,18.0,22.0,10.0,19.0,2.0,2.0,5.0,,,,86.0,49.0,6.6,15.0,0.0254707,1,,,1.0,1.0,1.0,,,1.0,,1.0,,0.0432,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,False,21.0,16.0,2.0,1.0,7.0,9.0,9.0,12.0,5.0,,4.0,1.0,,,64.0,31.0,6.5,10.0,0.0163244,0,,3.0,7.0,1.0,1.0,1.0,1.0,3.0,,,,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Richie Sagrado,Richie Sagrado,,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,M,52,52,False,19.0,13.0,2.0,1.0,7.0,9.0,7.0,12.0,4.0,1.0,3.0,1.0,,,90.0,43.0,6.3,15.0,0.012947,0,,1.0,6.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,False,16.0,12.0,3.0,2.0,4.0,5.0,10.0,18.0,2.0,,5.0,1.0,,,64.0,35.0,6.8,15.0,0.138689,1,,2.0,7.0,3.0,,,,2.0,1.0,,,0.0196,7.0,2.0,,2.0,2.0,1.0,,,,1.0,0.2425,,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Jonatan Braut Brunes,,,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,False,15.0,9.0,,,4.0,4.0,5.0,11.0,2.0,,2.0,2.0,,,81.0,20.0,6.6,6.0,0.00217149,2,,1.0,1.0,,,,,,,,,0.1521,,,,,,,,1.0,,,,2.0,,,,,,,,
11370005,home,Oud-Heverlee Leuven,Kento Misao,,,kento-misao,K. Misao,M,6,180,91,M,358988,EUR,829612800,M,17,17,True,20.0,15.0,5.0,3.0,6.0,9.0,9.0,11.0,1.0,,2.0,,,,26.0,21.0,6.5,5.0,0.00849869,0,,1.0,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
