match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_wasFouled,player_firstName,player_lastName,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,player_sofascoreId
11399497,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,30.0,27.0,7.0,4.0,23.0,23.0,4.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,6.7,3.0,0.0238672,0,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,43.0,40.0,7.0,4.0,21.0,22.0,22.0,25.0,1.0,8.0,,,,,,90.0,60.0,7.2,6.0,0.483902,2,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3835,0.1045,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,101.0,91.0,10.0,7.0,51.0,54.0,40.0,47.0,3.0,4.0,,,,,,90.0,112.0,7.0,10.0,0.0595229,0,,,,3.0,1.0,,,,,,,,,True,2.0,7.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,4,4,False,92.0,83.0,7.0,2.0,53.0,55.0,30.0,37.0,2.0,5.0,,,,,,90.0,99.0,6.5,9.0,0.0340332,0,,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,58.0,51.0,6.0,5.0,29.0,32.0,23.0,30.0,1.0,4.0,,,,,,90.0,87.0,7.3,15.0,0.1314,0,,4.0,1.0,4.0,1.0,,,,,5.0,,,2.0,,1.0,1.0,6.0,1.0,1.0,,,,,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,
11399497,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,23.0,18.0,1.0,,5.0,5.0,14.0,20.0,,8.0,,,,,,81.0,37.0,7.2,11.0,0.104944,1,,2.0,1.0,3.0,,,1.0,,,3.0,0.0474,0.025,3.0,,,,3.0,,,2.0,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,
11399497,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,100.0,84.0,16.0,7.0,35.0,35.0,50.0,74.0,1.0,7.0,,,,,,90.0,115.0,7.1,25.0,0.139252,0,,9.0,1.0,3.0,1.0,,,,,,,,3.0,,1.0,2.0,3.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
11399497,home,Sparta Rotterdam,Metinho,metinho,Metinho,M,5,178,957,M,1106148,EUR,1051056000,M,10,10,False,31.0,27.0,3.0,3.0,12.0,14.0,15.0,17.0,,3.0,,,,,,69.0,37.0,6.6,5.0,0.0147712,0,,,,6.0,2.0,,,,1.0,,,,,,2.0,1.0,4.0,,,2.0,Metinho,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
11399497,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,F,7,7,False,30.0,23.0,1.0,,3.0,5.0,21.0,32.0,,4.0,,,,,,90.0,49.0,7.7,15.0,0.137805,4,,7.0,1.0,3.0,,,1.0,,1.0,1.0,0.3253,0.6867,1.0,,2.0,1.0,4.0,3.0,2.0,1.0,Camiel Neghli,,,,,,,,,,3.0,1.0,,,,,,
11399497,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,21.0,12.0,1.0,1.0,3.0,3.0,9.0,18.0,,1.0,,,,,,90.0,36.0,7.8,11.0,0.377778,10,,,,8.0,,7.0,3.0,1.0,,,1.5651,0.9358,3.0,,6.0,7.0,8.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,
11399497,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,11,11,False,30.0,26.0,1.0,,5.0,8.0,22.0,28.0,1.0,8.0,,,,,,90.0,59.0,6.6,21.0,0.337008,2,,6.0,1.0,12.0,,1.0,,,,2.0,0.0707,,,,2.0,,5.0,8.0,4.0,,Charles-Andreas,Brym,1.0,,1.0,1.0,2.0,,4.0,,1.0,,,,1.0,,,
11399497,home,Sparta Rotterdam,Agustin Anello,anello-agustin,A. Anello,M,28,181,271,M,1101444,EUR,1022025600,F,18,18,True,14.0,10.0,,,4.0,4.0,7.0,11.0,,1.0,,,,,,21.0,22.0,6.6,6.0,0.0279882,0,,1.0,1.0,3.0,2.0,,,,,1.0,,,,,,,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Hamza El Dahri,el-dahri-hamza,H. e. Dahri,M,21,177,113,M,1539611,EUR,1109980800,M,16,16,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,2.0,,,,,,9.0,13.0,6.5,5.0,0.0001411,0,,,,1.0,,,,,,1.0,,,,,,1.0,2.0,1.0,,,Hamza el Dahri,,,,1.0,1.0,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Django Warmerdam,django-warmerdam,D. Warmerdam,D,3,180,44,M,356018,EUR,810000000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399497,home,Sparta Rotterdam,Sergi Rosanas,sergi-rosanas,S. Rosanas,D,,172,57,M,908715,EUR,980726400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sergi,Rosanas,,,,,,,,,,,,,,,,
