match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,captain,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11409098,home,Benfica,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4963,M,arthurcabral9,870762,EUR,893462400,F,9,9,False,9.0,4.0,,,1.0,1.0,3.0,8.0,1.0,2.0,,,,,70.0,26.0,7.3,9.0,0.00765568,92.141172508104,8.0,-22.05,9.45,4,,8.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,25.880225089542,3.0,2.0,,1.0,,,1.0,0.6081,,,,,,3.0,,1.338,,,,1.0,1.0,,,,
11409098,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,True,15.0,14.0,,,5.0,5.0,9.0,10.0,2.0,1.0,,,,,20.0,19.0,6.8,2.0,0.0159355,21.661795043944,3.0,12.81,9.66,0,,2.0,2.0,,,,,1.0,1.0,,2.0,11.58331835011,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11409098,home,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,17,17,True,11.0,9.0,,,1.0,2.0,8.0,9.0,,1.0,,,,,20.0,14.0,6.7,3.0,0.155934,61.106049234101,4.0,55.335,18.795,0,,1.0,1.0,,,1.0,1.0,,,,1.0,53.232670289836,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11409098,home,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,,827668,EUR,888969600,F,33,33,True,8.0,6.0,,,2.0,3.0,4.0,5.0,,1.0,,,,,20.0,14.0,8.3,3.0,0.088091,45.949535220478,3.0,29.4,26.565,3,,2.0,1.0,1.0,,,,,,1.0,1.0,39.106746023082,2.0,,1.0,1.0,,,1.0,0.3583,,,,1.0,,2.0,,0.5833,,,1.0,,1.0,,,,
11409098,home,Benfica,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1577,M,,1030711,EUR,965606400,D,13,13,True,6.0,4.0,1.0,,1.0,2.0,3.0,4.0,2.0,1.0,,,,,16.0,14.0,6.2,5.0,0.00134673,12.123594964974,2.0,6.195,6.93,0,,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409098,home,Benfica,Gustavo Marques,gustavo-marques,G. Marques,D,16,189,349,M,,1174764,EUR,1002585600,D,76,76,True,2.0,2.0,,,,,2.0,2.0,,,,,,,2.0,4.0,,,0.00112122,3.9923171216726,1.0,3.99,3.99,0,,,,,,,,,,,,,,,,,,1.0,,,Gustavo Marques,,,,,,,,,,,,,,,,
11409098,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409098,home,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,,584124,EUR,806112000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409098,home,Benfica,Gerson Sousa,gerson-sousa,G. Sousa,M,10,176,199,M,,1495553,EUR,1020988800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Gerson,Sousa,,,,,,,,,,,,,,,
11409098,home,Benfica,Hugo Félix,hugo-felix,H. Félix,M,79,170,995,M,,1146013,EUR,1078272000,M,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Hugo Félix,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,,1066603,EUR,979430400,G,31,31,False,38.0,32.0,12.0,6.0,29.0,31.0,3.0,7.0,1.0,12.0,,3.0,8.0,1.0,90.0,56.0,7.8,6.0,0.00032232,28.134365073243,6.0,9.24,6.3,0,-0.271,,,,,,,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,,,,,,,1.0,1.0,
11409098,away,Famalicão,Nathan,nathan,Nathan,D,22,183,482,M,,1016912,EUR,999648000,D,22,22,False,16.0,16.0,2.0,2.0,12.0,12.0,4.0,4.0,,2.0,,,,,65.0,26.0,6.2,5.0,0.00077619,66.060013916824,9.0,22.785,14.175,0,,3.0,2.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,,850828,EUR,899596800,D,4,4,False,54.0,48.0,7.0,4.0,40.0,41.0,8.0,13.0,6.0,2.0,,,,,90.0,65.0,6.6,7.0,0.00312038,94.679790334985,15.0,45.255,9.66,0,,3.0,3.0,1.0,1.0,,,2.0,2.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Otávio,otavio,Otávio,D,6,188,1431,M,,1069159,EUR,1019347200,D,13,13,False,58.0,43.0,11.0,6.0,36.0,45.0,7.0,13.0,2.0,12.0,,,,,90.0,78.0,6.7,18.0,0.00786412,116.36072045315,18.0,66.045,14.175,1,,8.0,9.0,1.0,1.0,2.0,,6.0,4.0,3.0,4.0,,,1.0,,1.0,1.0,2.0,,0.0199,,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,,985138,EUR,934761600,D,74,74,False,37.0,26.0,5.0,,17.0,19.0,14.0,24.0,2.0,2.0,,,,,90.0,55.0,6.6,15.0,0.665002,59.707692561811,10.0,24.99,10.71,0,,5.0,3.0,,2.0,,,,,1.0,2.0,,,1.0,2.0,,,1.0,1.0,,,,1.0,4.0,6.0,,,,5.0,,,,,1.0,,,
11409098,away,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183,570,M,,862194,EUR,931651200,M,28,28,False,45.0,38.0,10.0,4.0,26.0,26.0,14.0,21.0,,11.0,,,,,88.0,68.0,7.8,12.0,0.0477741,228.5107709032,29.0,94.605,15.855,1,,3.0,11.0,,1.0,7.0,6.0,4.0,3.0,1.0,1.0,35.553096273526,2.0,,,1.0,,1.0,2.0,0.0239,,,,3.0,2.0,,,,2.0,,,,,,,,1.0
11409098,away,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,,980797,EUR,981331200,M,8,8,False,43.0,42.0,5.0,5.0,27.0,27.0,15.0,16.0,,8.0,,,,,90.0,54.0,7.2,3.0,0.0111699,227.6932291811,24.0,63.315,30.24,3,,,3.0,,,2.0,2.0,1.0,1.0,,,30.252918140239,1.0,,,2.0,,1.0,2.0,0.1289,,,,1.0,,,1.0,,,,,,,,,,
11409098,away,Famalicão,Théo Fonseca,theo-fonseca,T. Fonseca,F,95,178,41,M,,1161023,EUR,960681600,M,95,95,False,14.0,12.0,1.0,,10.0,12.0,2.0,2.0,1.0,4.0,,,,,65.0,29.0,6.9,5.0,0.0180618,26.611656932856,5.0,3.675,5.04,1,,3.0,6.0,,,1.0,,2.0,1.0,3.0,,,,2.0,1.0,,,3.0,2.0,0.0913,Théo Fonseca,,,,,1.0,,0.0265,,,,,,1.0,,,
11409098,away,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,,1563665,EUR,1100131200,M,20,20,False,19.0,12.0,5.0,4.0,3.0,5.0,9.0,16.0,,6.0,,,,,81.0,47.0,6.7,19.0,0.00696137,186.78307695505,16.0,84.735,23.415,2,,12.0,11.0,3.0,5.0,1.0,,4.0,2.0,4.0,2.0,77.501297029182,3.0,1.0,3.0,1.0,,,3.0,0.1462,,,,1.0,2.0,,1.0,,,,,,,,,,
11409098,away,Famalicão,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,,1015826,EUR,949708800,M,10,10,False,7.0,6.0,,,2.0,2.0,5.0,8.0,,2.0,,,,,65.0,29.0,6.8,11.0,0.196133,52.584319093125,2.0,50.19,47.565,2,,7.0,6.0,1.0,,5.0,2.0,1.0,1.0,3.0,2.0,47.617903786286,1.0,1.0,,1.0,,,5.0,0.3278,,,,2.0,3.0,1.0,,0.5023,1.0,,,1.0,,1.0,,,
11409098,away,Famalicão,Jhonder Cádiz,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,,332257,EUR,806976000,F,29,29,False,15.0,9.0,1.0,,6.0,6.0,3.0,9.0,,5.0,,,,,90.0,29.0,6.7,14.0,0.0025464,50.138999525604,4.0,30.345,22.89,1,,7.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,24.977432133828,1.0,4.0,2.0,1.0,,,5.0,0.0358,,,,,,,,,,True,,,,,,,
11409098,away,Famalicão,Martín Aguirregabiria,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,,868262,EUR,831686400,D,32,32,True,13.0,8.0,3.0,1.0,4.0,4.0,4.0,12.0,,4.0,,,,,25.0,18.0,6.2,8.0,0.0149725,69.282070575983,6.0,65.625,18.795,0,,,,,,,,,,,1.0,19.33931645638,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,
11409098,away,Famalicão,Alexandru Dobre,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,,897623,EUR,904435200,F,23,23,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,1.0,,,,,25.0,9.0,6.5,1.0,0.00060276,10.528524303054,1.0,7.98,7.98,2,,1.0,,,,,,,,,,,,1.0,,1.0,,,,0.0357,,,,,,,1.0,,,,,,,,,,
11409098,away,Famalicão,Afonso Rodrigues,rodrigues-afonso,A. Rodrigues,M,19,178,40,M,,1495552,EUR,1029715200,F,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,25.0,8.0,6.5,2.0,0.00101997,10.831417724569,2.0,-1.05,4.83,1,,2.0,3.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,0.0146,Afonso Rodrigues,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184,2627,M,,1101174,EUR,1073001600,M,77,77,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,9.0,7.0,6.2,2.0,7.27e-05,25.404522797638,3.0,20.685,16.485,0,,1.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,Pablo Felipe Pereira de Jesus,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,,981217,EUR,954374400,M,12,12,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,2.0,5.0,,1.0,0.00015584,22.818326332366,2.0,18.9,14.49,0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,,876255,EUR,949363200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Otso Liimatta,liimatta-otso,O. Liimatta,M,8,169,288,M,,1123032,EUR,1089417600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409098,away,Famalicão,Tom Lacoux,tom-lacoux,T. Lacoux,M,18,175,66,M,,1047931,EUR,1011916800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
